36.67714
41.02312
42.45322
43.61916
47.65152
49.17814
54.50718
56.70816
59.08302
63.71794
66.17218
68.46876
71.3001
76.02186
79.30718
82.28436
85.97282
91.30036
94.39272
97.35888
100.58178
105.97406
108.94362
111.85234
116.2243
120.7497
123.87256
126.84854
130.71938
135.40826
138.53508
142.053
146.52792
151.69906
161.08372
164.1027
167.27158
172.20022
175.37024
178.94068
186.24416
190.1122
193.75864
197.58984
207.41352
211.08748
215.39316
220.23366
225.8662
228.78062
232.18682
235.62436
241.4588
245.04288
248.8881
253.05826
