t,LDV
0.0013155,3.09076538085938e-05
0.0013156,3.21731262207031e-05
0.0013157,2.4643798828125e-05
0.0013158,3.00253601074219e-05
0.0013159,3.53438110351563e-05
0.001316,3.95103454589844e-05
0.0013161,3.08586120605469e-05
0.0013162,3.09599304199219e-05
0.0013163,3.9398681640625e-05
0.0013164,3.39849548339844e-05
0.0013165,4.79797668457031e-05
0.0013166,3.46314086914063e-05
0.0013167,2.92855224609375e-05
0.0013168,1.928564453125e-05
0.0013169,3.89190979003906e-05
0.001317,3.59831848144531e-05
0.0013171,3.3822021484375e-05
0.0013172,3.90789184570312e-05
0.0013173,3.52982177734375e-05
0.0013174,2.33052368164063e-05
0.0013175,3.26466979980469e-05
0.0013176,4.56970520019531e-05
0.0013177,4.09137268066406e-05
0.0013178,2.60593872070313e-05
0.0013179,3.27868041992187e-05
0.001318,2.87805480957031e-05
0.0013181,3.05347900390625e-05
0.0013182,3.79119873046875e-05
0.0013183,4.38291015625e-05
0.0013184,2.99610595703125e-05
0.0013185,4.48278503417969e-05
0.0013186,3.82034912109375e-05
0.0013187,1.85928039550781e-05
0.0013188,2.94594421386719e-05
0.0013189,4.0058349609375e-05
0.001319,4.41401062011719e-05
0.0013191,3.89663696289063e-05
0.0013192,3.52550964355469e-05
0.0013193,3.16988220214844e-05
0.0013194,4.65203247070313e-05
0.0013195,3.94111633300781e-05
0.0013196,2.86049499511719e-05
0.0013197,2.25186462402344e-05
0.0013198,3.47605285644531e-05
0.0013199,3.0438720703125e-05
0.00132,3.36292419433594e-05
0.0013201,3.31551513671875e-05
0.0013202,5.06654052734375e-05
0.0013203,3.42067565917969e-05
0.0013204,3.53442993164062e-05
0.0013205,3.57445678710938e-05
0.0013206,3.91127014160156e-05
0.0013207,3.78316345214844e-05
0.0013208,3.30909423828125e-05
0.0013209,3.86674499511719e-05
0.001321,3.63853454589844e-05
0.0013211,3.80394897460937e-05
0.0013212,3.17830200195313e-05
0.0013213,4.6198486328125e-05
0.0013214,3.62952575683594e-05
0.0013215,3.89804382324219e-05
0.0013216,3.66102294921875e-05
0.0013217,1.67182006835938e-05
0.0013218,4.75024108886719e-05
0.0013219,4.14953002929687e-05
0.001322,3.33066711425781e-05
0.0013221,3.53793029785156e-05
0.0013222,3.48355407714844e-05
0.0013223,3.58966064453125e-05
0.0013224,3.50432739257813e-05
0.0013225,3.27141723632813e-05
0.0013226,3.84521484375e-05
0.0013227,4.45879211425781e-05
0.0013228,4.144970703125e-05
0.0013229,1.64891662597656e-05
