t,LDV
5.69e-05,2.00042114257813e-05
5.7e-05,6.10244140625e-05
5.71e-05,0.000113960754394531
5.72e-05,0.000124984405517578
5.73e-05,9.55597686767578e-05
5.74e-05,0.000112435775756836
5.75e-05,9.67144927978516e-05
5.76e-05,9.59539947509766e-05
5.77e-05,0.000165669982910156
5.78e-05,0.000211293975830078
5.79e-05,0.000237558303833008
5.8e-05,0.000276612243652344
5.81e-05,0.000279569900512695
5.82e-05,0.000215256240844727
5.83e-05,0.000152598098754883
5.84e-05,9.03970336914063e-05
5.85e-05,6.38997497558594e-05
5.86e-05,7.04400787353516e-05
5.87e-05,1.68108520507812e-05
5.88e-05,-1.90711059570312e-05
5.89e-05,-7.54009552001953e-05
5.9e-05,-0.000103597091674805
5.91e-05,-0.000141592086791992
5.92e-05,-0.000168478118896484
5.93e-05,-0.000183665908813477
5.94e-05,-0.000164634994506836
5.95e-05,-0.000121303482055664
5.96e-05,-2.56449890136719e-05
5.97e-05,6.96675720214844e-05
5.98e-05,0.000132657028198242
5.99e-05,0.000178674468994141
6e-05,0.00016637043762207
6.01e-05,0.000107372192382812
6.02e-05,4.230029296875e-05
6.03e-05,2.35204162597656e-05
6.04e-05,1.999267578125e-05
6.05e-05,3.30294036865234e-05
6.06e-05,3.51919250488281e-05
6.07e-05,5.68714294433594e-05
6.08e-05,6.04761047363281e-05
6.09e-05,7.61426086425781e-05
6.1e-05,0.000123256958007813
6.11e-05,0.000170692337036133
6.12e-05,0.000169025634765625
6.13e-05,0.000168239471435547
6.14e-05,0.000150921173095703
6.15e-05,0.000101951126098633
6.16e-05,6.78953704833984e-05
6.17e-05,3.21133880615234e-05
6.18e-05,-7.61253356933594e-06
6.19e-05,-1.45799255371094e-05
6.2e-05,-3.12683258056641e-05
6.21e-05,-4.87872619628906e-05
6.22e-05,-7.55196533203125e-05
6.23e-05,-6.50025939941406e-05
6.24e-05,-5.55070953369141e-05
6.25e-05,-6.17115936279297e-05
6.26e-05,-8.11272277832031e-05
6.27e-05,-6.34770660400391e-05
6.28e-05,-1.80865020751953e-05
6.29e-05,-3.11240386962891e-05
6.3e-05,-4.52065277099609e-05
6.31e-05,-4.9579833984375e-05
6.32e-05,-4.92035064697266e-05
6.33e-05,-1.83360748291016e-05
6.34e-05,1.30387878417969e-06
6.35e-05,3.03266143798828e-05
6.36e-05,3.78720092773438e-06
6.37e-05,1.37802124023438e-05
6.38e-05,1.62496795654297e-05
6.39e-05,1.26531677246094e-05
6.4e-05,5.04814453125e-05
6.41e-05,8.95986633300781e-05
6.42e-05,0.000119886779785156
6.43e-05,7.95784149169922e-05
6.44e-05,2.83940734863281e-05
6.45e-05,2.22210845947266e-05
6.46e-05,6.23933258056641e-05
6.47e-05,8.74513854980469e-05
6.48e-05,8.78146362304688e-05
6.49e-05,4.85064086914063e-05
6.5e-05,-1.3321533203125e-05
6.51e-05,-8.95399932861328e-05
6.52e-05,-0.00010185334777832
6.53e-05,-0.000124415161132813
6.54e-05,-8.87868957519531e-05
6.55e-05,-4.54104309082031e-05
6.56e-05,1.19038391113281e-05
6.57e-05,0.000108288314819336
6.58e-05,0.000207477310180664
6.59e-05,0.000250043212890625
6.6e-05,0.000336827163696289
6.61e-05,0.000437089996337891
6.62e-05,0.000566910522460937
6.63e-05,0.000700368148803711
6.64e-05,0.000804798263549805
6.65e-05,0.000809197448730469
6.66e-05,0.000768633239746094
6.67e-05,0.000692449935913086
6.68e-05,0.000559456649780273
6.69e-05,0.000398753341674805
6.7e-05,0.000258620086669922
6.71e-05,0.0001325615234375
6.72e-05,1.92225494384766e-05
6.73e-05,-0.000123474899291992
6.74e-05,-0.000308333267211914
6.75e-05,-0.000400833587646484
6.76e-05,-0.000457353851318359
6.77e-05,-0.000571567672729492
6.78e-05,-0.000646398193359375
6.79e-05,-0.000617109603881836
6.8e-05,-0.000526189361572266
6.81e-05,-0.000408316284179688
6.82e-05,-0.000318929428100586
6.83e-05,-0.000252826324462891
6.84e-05,-0.000227600601196289
6.85e-05,-0.000246357620239258
6.86e-05,-0.000279595565795898
6.87e-05,-0.000235001907348633
6.88e-05,-5.23532867431641e-05
6.89e-05,0.000184595748901367
6.9e-05,0.000362808242797852
6.91e-05,0.00035234147644043
6.92e-05,0.000208882461547852
6.93e-05,-6.21261749267578e-05
6.94e-05,-0.000289628967285156
6.95e-05,-0.000361318542480469
6.96e-05,-0.000319637908935547
6.97e-05,-0.000134873626708984
6.98e-05,3.45438385009766e-05
6.99e-05,0.000110051193237305
7e-05,9.494287109375e-05
7.01e-05,2.12826385498047e-05
7.02e-05,-5.45482635498047e-05
7.03e-05,-9.88838806152344e-05
7.04e-05,-0.000128490539550781
7.05e-05,-7.81985015869141e-05
7.06e-05,7.31538391113281e-05
7.07e-05,0.000200951370239258
7.08e-05,0.000293415679931641
7.09e-05,0.000390055084228516
7.1e-05,0.00044330908203125
7.11e-05,0.000416176376342773
7.12e-05,0.000314815628051758
7.13e-05,0.000200184860229492
7.14e-05,0.000126589996337891
7.15e-05,0.000102380081176758
7.16e-05,0.000130912048339844
7.17e-05,0.000165046890258789
7.18e-05,0.000219374435424805
7.19e-05,0.000221002319335938
7.2e-05,0.000227100219726563
7.21e-05,0.000202941833496094
7.22e-05,0.000173797958374023
7.23e-05,0.000132372024536133
7.24e-05,9.3382080078125e-05
7.25e-05,5.30103149414062e-05
7.26e-05,2.73736114501953e-05
7.27e-05,3.12425994873047e-05
7.28e-05,-1.13953247070313e-05
7.29e-05,-8.74102935791016e-05
7.3e-05,-0.000131963851928711
7.31e-05,-0.000173075912475586
7.32e-05,-0.000166800811767578
7.33e-05,-0.00014801628112793
7.34e-05,-3.45424194335937e-05
7.35e-05,8.44820861816406e-05
7.36e-05,0.000107130859375
7.37e-05,0.000104778259277344
7.38e-05,9.77384338378906e-05
7.39e-05,6.46333312988281e-05
7.4e-05,3.16632690429687e-05
7.41e-05,4.00585632324219e-05
7.42e-05,-1.1935302734375e-05
7.43e-05,-9.88291931152344e-06
7.44e-05,-2.81274719238281e-05
7.45e-05,-4.78229827880859e-05
7.46e-05,-8.46392669677735e-05
7.47e-05,-8.4673828125e-05
7.48e-05,-0.00011316618347168
7.49e-05,-5.99330749511719e-05
7.5e-05,6.02666625976562e-05
7.51e-05,0.000140451950073242
7.52e-05,0.000179942291259766
7.53e-05,0.000175774932861328
7.54e-05,0.000123354553222656
7.55e-05,7.59224853515625e-05
7.56e-05,6.26593322753906e-05
7.57e-05,8.05667419433594e-05
7.58e-05,0.000137770050048828
7.59e-05,0.000154617813110352
7.6e-05,0.000184630966186523
7.61e-05,0.000169437835693359
7.62e-05,0.000109522964477539
7.63e-05,5.28886566162109e-05
7.64e-05,-3.83567810058594e-06
7.65e-05,-8.65080261230469e-05
7.66e-05,-8.84862060546875e-05
7.67e-05,-8.80383911132812e-05
7.68e-05,-6.79500427246094e-05
7.69e-05,-4.62878875732422e-05
7.7e-05,-6.27963256835937e-05
7.71e-05,-6.93362579345703e-05
7.72e-05,-4.07801208496094e-05
7.73e-05,-2.63834991455078e-05
7.74e-05,-5.40037841796875e-05
7.75e-05,-5.99179534912109e-05
7.76e-05,-6.99637145996094e-05
7.77e-05,-5.76254577636719e-05
7.78e-05,-2.96825408935547e-05
7.79e-05,8.65036010742188e-07
7.8e-05,4.94943084716797e-05
7.81e-05,4.73734130859375e-05
7.82e-05,3.09071960449219e-05
7.83e-05,2.38682098388672e-05
7.84e-05,6.32407989501953e-05
7.85e-05,0.000141835235595703
7.86e-05,0.000222034484863281
7.87e-05,0.000259970336914063
7.88e-05,0.000256388626098633
7.89e-05,0.000189136077880859
7.9e-05,0.000133639083862305
7.91e-05,9.135791015625e-05
7.92e-05,0.00013042121887207
7.93e-05,0.000211277526855469
7.94e-05,0.000342596908569336
7.95e-05,0.000431262817382812
7.96e-05,0.000448896087646484
7.97e-05,0.000411035537719727
7.98e-05,0.00035485954284668
7.99e-05,0.00030570719909668
8e-05,0.000254392211914063
8.01e-05,0.000231648910522461
8.02e-05,0.000201297149658203
8.03e-05,0.000119795608520508
