t,LDV
1.55e-05,4.91883850097656e-05
1.56e-05,5.39610595703125e-05
1.57e-05,4.7856689453125e-05
1.58e-05,5.26838684082031e-05
1.59e-05,4.95432434082031e-05
1.6e-05,4.64452209472656e-05
1.61e-05,4.32473449707031e-05
1.62e-05,4.57970581054688e-05
1.63e-05,5.89686279296875e-05
1.64e-05,5.95294494628906e-05
1.65e-05,5.34972229003906e-05
1.66e-05,4.37071838378906e-05
1.67e-05,4.54824523925781e-05
1.68e-05,5.08612060546875e-05
1.69e-05,4.54131774902344e-05
1.7e-05,4.43607482910156e-05
1.71e-05,5.90045166015625e-05
1.72e-05,0.000155328430175781
1.73e-05,0.000530167877197266
1.74e-05,0.000734876708984375
1.75e-05,0.000452268157958984
1.76e-05,0.000325404388427734
1.77e-05,-0.000143569549560547
1.78e-05,-0.00103077899169922
1.79e-05,-0.000870582183837891
1.8e-05,-0.000434458557128906
1.81e-05,-0.000387423370361328
1.82e-05,8.80836181640625e-05
1.83e-05,0.000338960418701172
1.84e-05,0.000114427581787109
1.85e-05,0.000104202301025391
1.86e-05,2.27225341796875e-05
1.87e-05,2.16822204589844e-05
1.88e-05,0.000270251556396484
1.89e-05,0.000234209167480469
1.9e-05,0.000215985870361328
1.91e-05,0.0003190693359375
1.92e-05,0.000141565551757812
1.93e-05,4.64896240234375e-05
1.94e-05,7.38834228515625e-05
1.95e-05,1.6206298828125e-05
1.96e-05,7.79714965820313e-05
1.97e-05,7.99550476074219e-05
1.98e-05,5.1844482421875e-06
1.99e-05,5.32943725585937e-05
2e-05,2.22942810058594e-05
2.01e-05,-4.78487243652344e-05
2.02e-05,2.48412170410156e-05
2.03e-05,3.99933166503906e-05
2.04e-05,4.31656494140625e-05
2.05e-05,0.000104554382324219
2.06e-05,6.72477111816406e-05
2.07e-05,6.96089477539063e-05
2.08e-05,7.30343322753906e-05
2.09e-05,2.89916076660156e-05
2.1e-05,4.07905883789063e-05
2.11e-05,6.01526489257813e-05
2.12e-05,3.53825378417969e-05
2.13e-05,5.88013305664063e-05
2.14e-05,6.27689208984375e-05
2.15e-05,3.26346435546875e-05
2.16e-05,3.3546630859375e-05
2.17e-05,2.82451477050781e-05
2.18e-05,3.43485412597656e-05
2.19e-05,5.46937866210937e-05
2.2e-05,9.03015441894531e-05
2.21e-05,7.70685729980469e-05
2.22e-05,4.07229919433594e-05
2.23e-05,2.88955078125e-05
2.24e-05,4.03486633300781e-05
2.25e-05,2.19791564941406e-05
2.26e-05,4.29365234375e-05
2.27e-05,5.68645629882812e-05
2.28e-05,4.50449523925781e-05
2.29e-05,5.6798095703125e-05
2.3e-05,5.89991760253906e-05
2.31e-05,5.58605346679688e-05
2.32e-05,6.73218078613281e-05
2.33e-05,7.67877197265625e-05
2.34e-05,6.52050476074219e-05
2.35e-05,6.31132507324219e-05
2.36e-05,5.57010803222656e-05
2.37e-05,4.55806579589844e-05
2.38e-05,4.97288818359375e-05
2.39e-05,3.65376586914063e-05
2.4e-05,1.89121704101562e-05
2.41e-05,2.15434265136719e-05
2.42e-05,1.12789001464844e-05
2.43e-05,1.56148376464844e-05
2.44e-05,2.21819458007813e-05
2.45e-05,4.36443786621094e-05
2.46e-05,6.53286743164062e-05
2.47e-05,6.70537719726562e-05
2.48e-05,8.23970947265625e-05
2.49e-05,9.61490173339844e-05
2.5e-05,8.95791931152344e-05
2.51e-05,8.99231872558594e-05
2.52e-05,6.60403137207031e-05
2.53e-05,6.78009338378906e-05
2.54e-05,4.44669189453125e-05
2.55e-05,5.63906555175781e-05
2.56e-05,5.91469421386719e-05
2.57e-05,5.96499328613281e-05
2.58e-05,3.0044921875e-05
2.59e-05,2.46784057617188e-05
2.6e-05,2.20359802246094e-05
2.61e-05,3.225e-05
2.62e-05,4.70847778320312e-05
2.63e-05,5.20223083496094e-05
2.64e-05,6.05300903320312e-05
2.65e-05,5.72649230957031e-05
2.66e-05,5.28678283691406e-05
2.67e-05,4.12320861816406e-05
2.68e-05,4.70348510742187e-05
2.69e-05,4.49834899902344e-05
2.7e-05,4.73774108886719e-05
2.71e-05,5.41725158691406e-05
2.72e-05,3.31679382324219e-05
2.73e-05,2.48665161132813e-05
2.74e-05,8.9971923828125e-06
2.75e-05,1.20306396484375e-06
2.76e-05,1.3061279296875e-05
2.77e-05,2.25577697753906e-05
2.78e-05,5.00830383300781e-05
2.79e-05,6.95677490234375e-05
2.8e-05,6.29607849121094e-05
2.81e-05,9.18531494140625e-05
2.82e-05,8.33370056152344e-05
2.83e-05,8.38961486816406e-05
2.84e-05,9.8366455078125e-05
2.85e-05,9.91523132324219e-05
2.86e-05,8.84806823730469e-05
2.87e-05,9.04305419921875e-05
2.88e-05,6.3296630859375e-05
2.89e-05,5.082470703125e-05
2.9e-05,3.75011596679687e-05
2.91e-05,3.05052795410156e-05
2.92e-05,1.61666259765625e-05
2.93e-05,2.78025512695312e-05
2.94e-05,2.73798217773437e-05
2.95e-05,2.62158813476563e-05
2.96e-05,2.92114868164063e-05
2.97e-05,2.58250427246094e-05
2.98e-05,2.63985290527344e-05
2.99e-05,3.8779296875e-05
3e-05,4.90347595214844e-05
3.01e-05,6.10750732421875e-05
3.02e-05,5.54353332519531e-05
3.03e-05,6.00337829589844e-05
3.04e-05,5.76246643066406e-05
3.05e-05,4.47114868164063e-05
3.06e-05,6.69898071289063e-05
3.07e-05,6.07724304199219e-05
3.08e-05,5.22756958007813e-05
3.09e-05,4.8707763671875e-05
3.1e-05,4.72279052734375e-05
3.11e-05,4.71485290527344e-05
3.12e-05,5.3793212890625e-05
3.13e-05,4.38272399902344e-05
3.14e-05,4.64474487304688e-05
3.15e-05,2.764453125e-05
3.16e-05,2.63988037109375e-05
3.17e-05,3.47222290039062e-05
3.18e-05,5.38245239257813e-05
3.19e-05,6.06870422363281e-05
3.2e-05,8.69336853027344e-05
3.21e-05,9.37292175292969e-05
3.22e-05,0.000116697113037109
3.23e-05,0.000131369384765625
3.24e-05,0.000166288391113281
3.25e-05,0.000190157592773438
3.26e-05,0.000175962371826172
3.27e-05,0.000120522216796875
3.28e-05,5.633642578125e-05
3.29e-05,3.51300048828125e-05
3.3e-05,8.197998046875e-06
3.31e-05,-7.83670043945312e-06
3.32e-05,-2.19639892578125e-05
3.33e-05,-2.70088195800781e-05
3.34e-05,-4.27953186035156e-05
3.35e-05,-3.47523803710937e-05
3.36e-05,-2.94299621582031e-05
3.37e-05,-3.44456481933594e-05
3.38e-05,-6.4570068359375e-05
3.39e-05,-9.274560546875e-05
3.4e-05,-7.47964172363281e-05
3.41e-05,-3.90234375e-05
3.42e-05,1.73574829101562e-05
3.43e-05,6.43345336914063e-05
3.44e-05,0.000100203582763672
3.45e-05,0.000113491546630859
3.46e-05,0.000118196197509766
3.47e-05,0.000106127990722656
3.48e-05,0.000115437377929688
3.49e-05,9.96890869140625e-05
3.5e-05,9.86369018554687e-05
3.51e-05,8.14353942871094e-05
3.52e-05,9.97311401367187e-05
3.53e-05,0.000120720336914062
3.54e-05,0.000115051849365234
3.55e-05,0.000111981079101562
3.56e-05,8.93456115722656e-05
3.57e-05,3.85021057128906e-05
3.58e-05,-2.55374145507812e-05
3.59e-05,-5.24821472167969e-05
3.6e-05,-6.6419921875e-05
3.61e-05,-5.33700866699219e-05
3.62e-05,-1.55361633300781e-05
3.63e-05,5.11022033691406e-05
3.64e-05,9.43816223144531e-05
3.65e-05,0.000101219299316406
3.66e-05,4.46996765136719e-05
3.67e-05,1.02193298339844e-05
3.68e-05,-4.12411499023438e-06
3.69e-05,-1.2376220703125e-05
3.7e-05,2.66053466796875e-05
3.71e-05,0.000103310363769531
3.72e-05,0.000148408386230469
3.73e-05,0.000140132568359375
3.74e-05,0.000133891265869141
3.75e-05,0.00012154443359375
3.76e-05,0.000118707061767578
3.77e-05,0.000142148132324219
3.78e-05,0.000192128601074219
3.79e-05,0.000219877593994141
3.8e-05,0.000211311553955078
3.81e-05,0.000156931182861328
3.82e-05,8.38643798828125e-05
3.83e-05,3.12918395996094e-05
3.84e-05,-2.341357421875e-05
3.85e-05,-6.17488403320313e-05
3.86e-05,-8.61799011230469e-05
3.87e-05,-0.000125170166015625
3.88e-05,-0.000156298828125
3.89e-05,-0.000159780395507813
3.9e-05,-0.000134819671630859
3.91e-05,-6.72201843261719e-05
3.92e-05,-2.39849853515625e-06
3.93e-05,4.40162658691406e-05
3.94e-05,9.03705749511719e-05
3.95e-05,0.000104772583007813
3.96e-05,0.000101908386230469
3.97e-05,9.01431579589844e-05
3.98e-05,8.70048522949219e-05
3.99e-05,9.37237548828125e-05
4e-05,0.000110066589355469
4.01e-05,0.000135397216796875
4.02e-05,0.000138175415039062
4.03e-05,0.000114242828369141
4.04e-05,9.71244812011719e-05
4.05e-05,6.31121826171875e-05
4.06e-05,4.05579223632813e-05
4.07e-05,2.44620361328125e-05
4.08e-05,2.05221557617188e-05
4.09e-05,3.43520812988281e-05
4.1e-05,3.80060729980469e-05
4.11e-05,3.65442504882812e-05
4.12e-05,6.885693359375e-05
4.13e-05,8.34445495605469e-05
4.14e-05,9.62091979980469e-05
4.15e-05,9.711083984375e-05
4.16e-05,7.22842712402344e-05
4.17e-05,2.94301452636719e-05
4.18e-05,-1.89310913085938e-05
4.19e-05,-3.96279602050781e-05
4.2e-05,-6.3593017578125e-05
4.21e-05,-7.62144775390625e-05
4.22e-05,-7.35460510253906e-05
4.23e-05,-3.47338562011719e-05
4.24e-05,1.15521850585937e-05
4.25e-05,7.88994140625e-05
4.26e-05,0.000134287078857422
4.27e-05,0.000174951934814453
4.28e-05,0.000187890869140625
4.29e-05,0.000161845062255859
4.3e-05,0.000109432678222656
4.31e-05,6.47901916503906e-05
4.32e-05,1.63467712402344e-05
4.33e-05,-1.02869262695312e-05
4.34e-05,-1.74975280761719e-05
4.35e-05,-7.4802490234375e-05
4.36e-05,-9.72969055175781e-05
4.37e-05,-0.000141992614746094
4.38e-05,-0.000169102691650391
4.39e-05,-0.000147862945556641
4.4e-05,-0.000116426849365234
4.41e-05,-4.90121459960938e-05
4.42e-05,2.24306030273438e-05
4.43e-05,5.742138671875e-05
4.44e-05,0.000114603698730469
4.45e-05,0.000127344390869141
4.46e-05,0.000149409362792969
4.47e-05,0.000193630920410156
4.48e-05,0.000247250091552734
4.49e-05,0.000292308807373047
4.5e-05,0.000293585906982422
4.51e-05,0.000290568054199219
4.52e-05,0.000261039916992187
4.53e-05,0.000218172821044922
4.54e-05,0.000182107025146484
4.55e-05,0.000139263946533203
4.56e-05,9.76850891113281e-05
4.57e-05,5.90189819335938e-05
4.58e-05,2.6341064453125e-05
4.59e-05,-1.85478820800781e-05
4.6e-05,-6.23845825195312e-05
4.61e-05,-7.27547607421875e-05
4.62e-05,-8.99027404785156e-05
4.63e-05,-7.9032470703125e-05
4.64e-05,-6.89644470214844e-05
4.65e-05,-5.66761779785156e-05
4.66e-05,-2.22325744628906e-05
4.67e-05,-4.82003784179688e-06
4.68e-05,9.09396362304688e-06
4.69e-05,6.17624206542969e-05
4.7e-05,0.000108390960693359
4.71e-05,9.76443786621094e-05
4.72e-05,0.000110821746826172
4.73e-05,0.000111586334228516
4.74e-05,0.000109119567871094
4.75e-05,0.000104698944091797
4.76e-05,0.000102028991699219
4.77e-05,8.98617553710938e-05
4.78e-05,0.000102595153808594
4.79e-05,9.71817016601563e-05
4.8e-05,8.29851989746094e-05
4.81e-05,5.166015625e-05
4.82e-05,1.41072387695313e-05
4.83e-05,5.18179321289063e-06
4.84e-05,-2.03546752929687e-05
4.85e-05,-1.45674133300781e-05
4.86e-05,-1.47664184570313e-05
4.87e-05,-1.03763122558594e-05
4.88e-05,-2.01546325683594e-05
4.89e-05,-3.43406982421875e-05
4.9e-05,-2.76344909667969e-05
4.91e-05,-3.29347534179687e-05
4.92e-05,-5.15529174804687e-05
4.93e-05,-5.57590026855469e-05
4.94e-05,-7.54427185058594e-05
4.95e-05,-8.15101318359375e-05
4.96e-05,-4.8594970703125e-05
4.97e-05,-2.64021301269531e-05
4.98e-05,2.29797668457031e-05
4.99e-05,6.37909851074219e-05
5e-05,8.8626708984375e-05
5.01e-05,0.000101767059326172
5.02e-05,0.000124381774902344
5.03e-05,0.000120124664306641
5.04e-05,0.000127869812011719
5.05e-05,0.000135937561035156
5.06e-05,0.000127186401367188
5.07e-05,0.000129184631347656
5.08e-05,0.000140324920654297
5.09e-05,0.000123470733642578
5.1e-05,0.000174936004638672
5.11e-05,0.000271388275146484
5.12e-05,0.000307140899658203
5.13e-05,0.000236493591308594
5.14e-05,0.0001532861328125
5.15e-05,-3.06234741210938e-06
5.16e-05,-0.000218064117431641
5.17e-05,-0.000204921325683594
5.18e-05,-6.45086364746094e-05
5.19e-05,2.21394653320312e-05
5.2e-05,0.000150970642089844
5.21e-05,0.000192963958740234
5.22e-05,9.40528869628906e-05
5.23e-05,3.9373046875e-05
5.24e-05,-2.04961242675781e-05
5.25e-05,-6.24886169433594e-05
5.26e-05,5.11618347167969e-05
5.27e-05,0.000103231689453125
5.28e-05,8.06373901367188e-05
5.29e-05,0.000108429443359375
5.3e-05,6.68484802246094e-05
5.31e-05,-4.31185913085937e-06
5.32e-05,-2.44384765625e-06
5.33e-05,-2.65215759277344e-05
5.34e-05,-2.75454406738281e-05
5.35e-05,1.42699279785156e-05
5.36e-05,-1.3052001953125e-05
5.37e-05,9.85906982421875e-06
5.38e-05,5.32211608886719e-05
5.39e-05,2.22103881835937e-05
5.4e-05,6.5593505859375e-05
5.41e-05,0.000114736419677734
5.42e-05,0.000118975646972656
5.43e-05,0.000150359283447266
5.44e-05,0.000117345764160156
5.45e-05,7.01178894042969e-05
5.46e-05,8.16873779296875e-05
5.47e-05,5.75360717773438e-05
5.48e-05,5.11771240234375e-05
5.49e-05,9.30647277832031e-05
5.5e-05,5.25071105957031e-05
5.51e-05,3.58313903808594e-05
5.52e-05,3.02825317382813e-05
5.53e-05,-3.5359375e-05
5.54e-05,-3.79047241210937e-05
5.55e-05,-3.93338317871094e-05
5.56e-05,-7.18528747558594e-05
5.57e-05,-5.06265258789063e-05
5.58e-05,-5.22918701171875e-06
5.59e-05,-1.14712524414063e-06
5.6e-05,2.68188171386719e-05
5.61e-05,2.49831237792969e-05
5.62e-05,1.33711242675781e-05
5.63e-05,1.34236755371094e-05
5.64e-05,1.90953674316406e-05
5.65e-05,9.03958129882813e-06
5.66e-05,2.52187194824219e-05
5.67e-05,2.38485412597656e-05
5.68e-05,3.67178649902344e-05
5.69e-05,6.14225769042969e-05
5.7e-05,7.26439208984375e-05
5.71e-05,0.000103309478759766
5.72e-05,0.000104448059082031
5.73e-05,0.000103151641845703
5.74e-05,9.33830871582031e-05
5.75e-05,6.97745971679688e-05
5.76e-05,8.89404602050781e-05
5.77e-05,0.000122633880615234
5.78e-05,0.000129385223388672
5.79e-05,0.000151944915771484
5.8e-05,0.000167572296142578
5.81e-05,0.000138199768066406
5.82e-05,0.000108060760498047
5.83e-05,8.3065673828125e-05
5.84e-05,6.53039855957031e-05
5.85e-05,5.43861389160156e-05
5.86e-05,3.57091064453125e-05
5.87e-05,1.79107666015625e-05
5.88e-05,1.64638366699219e-05
5.89e-05,-1.21368103027344e-05
5.9e-05,-2.37406921386719e-05
5.91e-05,-5.81313781738281e-05
5.92e-05,-7.50110778808594e-05
5.93e-05,-7.77072448730469e-05
5.94e-05,-3.87430419921875e-05
5.95e-05,3.0609130859375e-07
5.96e-05,6.12694702148437e-05
5.97e-05,9.76758728027344e-05
5.98e-05,0.000113493835449219
5.99e-05,0.000121527679443359
6e-05,9.37849731445312e-05
6.01e-05,6.78421325683594e-05
6.02e-05,4.8840576171875e-05
6.03e-05,3.266845703125e-05
6.04e-05,4.92388000488281e-05
6.05e-05,6.58063659667969e-05
6.06e-05,4.13124084472656e-05
6.07e-05,5.7540771484375e-05
6.08e-05,7.2798583984375e-05
6.09e-05,6.53341369628906e-05
6.1e-05,7.99295043945313e-05
6.11e-05,9.02476501464844e-05
6.12e-05,0.000114202850341797
6.13e-05,0.000105165863037109
6.14e-05,8.77472534179688e-05
6.15e-05,8.09867248535156e-05
6.16e-05,5.65657958984375e-05
6.17e-05,2.17001342773437e-05
6.18e-05,1.50398864746094e-05
6.19e-05,1.29701843261719e-05
6.2e-05,1.78602600097656e-05
6.21e-05,2.689208984375e-07
6.22e-05,3.81100463867188e-06
6.23e-05,-7.32571411132812e-06
6.24e-05,-2.48313598632813e-05
6.25e-05,-2.59403076171875e-05
6.26e-05,-1.25233154296875e-05
6.27e-05,8.190673828125e-06
6.28e-05,1.545556640625e-05
6.29e-05,-2.34793090820313e-06
6.3e-05,8.13766479492188e-06
6.31e-05,1.49588012695313e-05
6.32e-05,3.59010925292969e-05
6.33e-05,6.28867797851563e-05
6.34e-05,6.48150024414062e-05
6.35e-05,6.45482788085937e-05
6.36e-05,5.45889587402344e-05
6.37e-05,3.07521057128906e-05
6.38e-05,2.32449951171875e-05
6.39e-05,2.72732849121094e-05
6.4e-05,1.34899597167969e-05
6.41e-05,2.06540222167969e-05
6.42e-05,2.2399658203125e-05
6.43e-05,3.11269226074219e-05
6.44e-05,4.24767761230469e-05
6.45e-05,8.48151245117187e-05
6.46e-05,0.000121748443603516
6.47e-05,0.000114019073486328
6.48e-05,8.00775146484375e-05
6.49e-05,-2.35897827148437e-06
6.5e-05,-6.75594482421875e-05
6.51e-05,-7.268603515625e-05
6.52e-05,-2.16397094726563e-05
6.53e-05,3.58112487792969e-05
6.54e-05,0.000112815979003906
6.55e-05,0.000155416748046875
6.56e-05,0.000132094451904297
6.57e-05,0.000102525268554687
6.58e-05,9.70633850097656e-05
6.59e-05,0.000126717895507813
6.6e-05,0.000206637054443359
6.61e-05,0.000268967498779297
6.62e-05,0.000302935791015625
6.63e-05,0.000327579376220703
6.64e-05,0.000345767547607422
6.65e-05,0.000361923156738281
6.66e-05,0.000354163635253906
6.67e-05,0.000337573486328125
6.68e-05,0.000289614776611328
6.69e-05,0.000223853057861328
6.7e-05,0.000153056488037109
6.71e-05,8.35746154785156e-05
6.72e-05,6.00286865234375e-06
6.73e-05,-7.60904846191406e-05
6.74e-05,-0.000142870971679687
6.75e-05,-0.000196043212890625
6.76e-05,-0.000235319702148438
6.77e-05,-0.000279751403808594
6.78e-05,-0.000276310699462891
6.79e-05,-0.000226681976318359
6.8e-05,-0.000159671356201172
6.81e-05,-0.000129354614257812
6.82e-05,-0.000107158264160156
6.83e-05,-0.000127633544921875
6.84e-05,-0.000166774932861328
6.85e-05,-0.000181971740722656
6.86e-05,-0.000146913208007813
6.87e-05,-1.1943115234375e-05
6.88e-05,0.000148662414550781
6.89e-05,0.000263190032958984
6.9e-05,0.000264203216552734
6.91e-05,0.000176448638916016
6.92e-05,-2.27725219726563e-06
6.93e-05,-0.000164619323730469
6.94e-05,-0.000220363098144531
6.95e-05,-0.000175585418701172
6.96e-05,-7.59842529296875e-05
6.97e-05,2.27129821777344e-05
6.98e-05,0.00010396826171875
6.99e-05,0.000125817687988281
7e-05,8.25401000976563e-05
7.01e-05,3.08133239746094e-05
7.02e-05,-2.09432983398438e-06
7.03e-05,-1.7361083984375e-05
7.04e-05,-4.26351928710938e-05
7.05e-05,1.1915283203125e-06
7.06e-05,9.44256591796875e-05
7.07e-05,0.000178916137695312
7.08e-05,0.000205329559326172
7.09e-05,0.000233228057861328
7.1e-05,0.000233463745117188
7.11e-05,0.000215323150634766
7.12e-05,0.000151060394287109
7.13e-05,0.000107189514160156
7.14e-05,9.09400024414063e-05
7.15e-05,8.56665954589844e-05
7.16e-05,0.000120714904785156
7.17e-05,0.00014277099609375
7.18e-05,0.000156898498535156
7.19e-05,0.000167661926269531
7.2e-05,0.000136231536865234
7.21e-05,9.73528137207031e-05
7.22e-05,6.7935302734375e-05
7.23e-05,5.39618225097656e-05
7.24e-05,5.51820678710938e-05
7.25e-05,5.17608947753906e-05
7.26e-05,2.482275390625e-05
7.27e-05,1.362255859375e-05
7.28e-05,-7.1639404296875e-06
7.29e-05,-3.21259460449219e-05
7.3e-05,-5.79801635742187e-05
7.31e-05,-7.29040222167969e-05
7.32e-05,-5.49298400878906e-05
7.33e-05,-5.20355224609375e-07
7.34e-05,4.31269226074219e-05
7.35e-05,8.72469482421875e-05
7.36e-05,9.227294921875e-05
7.37e-05,8.25778198242188e-05
7.38e-05,6.87127990722656e-05
7.39e-05,7.829833984375e-05
7.4e-05,7.64761657714844e-05
7.41e-05,4.67684936523438e-05
7.42e-05,2.38668823242187e-05
7.43e-05,5.97879028320313e-06
7.44e-05,-2.40471801757812e-05
7.45e-05,-3.94236145019531e-05
7.46e-05,-5.049462890625e-05
7.47e-05,-3.35095825195312e-05
7.48e-05,2.26028442382813e-06
7.49e-05,5.18378601074219e-05
7.5e-05,0.000110605438232422
7.51e-05,0.000130684600830078
7.52e-05,0.000134788024902344
7.53e-05,0.000110341644287109
7.54e-05,6.15235290527344e-05
7.55e-05,6.21385498046875e-05
7.56e-05,8.30721130371094e-05
7.57e-05,9.13837585449219e-05
7.58e-05,0.000102797027587891
7.59e-05,0.0001045341796875
7.6e-05,9.76286315917969e-05
7.61e-05,7.95390319824219e-05
7.62e-05,3.98108520507813e-05
7.63e-05,2.66758117675781e-05
7.64e-05,3.65673828125e-06
7.65e-05,-3.09658813476563e-06
7.66e-05,7.1270751953125e-06
7.67e-05,-1.25141296386719e-05
7.68e-05,-1.9724365234375e-05
7.69e-05,-1.756591796875e-05
7.7e-05,-5.3961181640625e-06
7.71e-05,-1.87821960449219e-05
7.72e-05,-1.93058166503906e-05
7.73e-05,-1.01871948242187e-05
7.74e-05,1.27545166015625e-06
7.75e-05,1.13856506347656e-05
7.76e-05,2.35860290527344e-05
7.77e-05,5.00392761230469e-05
7.78e-05,7.31943664550781e-05
7.79e-05,0.000106476989746094
7.8e-05,0.000106113861083984
7.81e-05,9.20652770996094e-05
7.82e-05,5.71214294433594e-05
7.83e-05,3.13829650878906e-05
7.84e-05,2.30703735351562e-05
7.85e-05,5.21517944335937e-05
7.86e-05,8.74627685546875e-05
7.87e-05,0.0001060185546875
7.88e-05,0.000103302154541016
7.89e-05,0.000106029724121094
7.9e-05,0.000114793090820313
7.91e-05,0.000138715637207031
7.92e-05,0.000194781890869141
7.93e-05,0.000240077056884766
7.94e-05,0.000269205780029297
