t,LDV
3.71e-05,1.08293151855469e-05
3.72e-05,4.64181518554688e-05
3.73e-05,5.48087463378906e-05
3.74e-05,5.46275634765625e-05
3.75e-05,5.87766418457031e-05
3.76e-05,6.83116760253906e-05
3.77e-05,4.01052551269531e-05
3.78e-05,5.83544921875e-05
3.79e-05,6.19991455078125e-05
3.8e-05,6.31340637207031e-05
3.81e-05,8.52210998535156e-05
3.82e-05,5.06989135742188e-05
3.83e-05,2.54472045898438e-05
3.84e-05,1.98770446777344e-05
3.85e-05,9.08853149414063e-06
3.86e-05,-9.13134765625e-06
3.87e-05,-8.29119873046875e-06
3.88e-05,-1.38326416015625e-05
3.89e-05,-1.22745056152344e-05
3.9e-05,-3.66893615722656e-05
3.91e-05,-2.06405029296875e-05
3.92e-05,7.19174194335938e-06
3.93e-05,1.99184265136719e-05
3.94e-05,3.34736938476563e-05
3.95e-05,3.48155517578125e-05
3.96e-05,5.01549072265625e-05
3.97e-05,4.11059265136719e-05
3.98e-05,4.64898986816406e-05
3.99e-05,3.94989929199219e-05
4e-05,5.96323852539063e-05
4.01e-05,3.47206115722656e-05
4.02e-05,4.22533264160156e-05
4.03e-05,5.15204162597656e-05
4.04e-05,5.77544555664063e-05
4.05e-05,3.45555725097656e-05
4.06e-05,3.27125549316406e-05
4.07e-05,2.16200866699219e-05
4.08e-05,2.72787780761719e-05
4.09e-05,3.17937622070312e-05
4.1e-05,1.90576477050781e-05
4.11e-05,2.20006713867188e-05
4.12e-05,3.02693786621094e-05
4.13e-05,3.02673950195312e-05
4.14e-05,3.70547485351563e-05
4.15e-05,4.50309753417969e-05
4.16e-05,2.98890686035156e-05
4.17e-05,2.73387756347656e-05
4.18e-05,1.65099487304687e-05
4.19e-05,1.20114440917969e-05
4.2e-05,2.947998046875e-06
4.21e-05,1.24508666992188e-06
4.22e-05,-5.1708984375e-07
4.23e-05,8.7060546875e-06
4.24e-05,-2.97811889648437e-06
4.25e-05,1.27401123046875e-05
4.26e-05,3.96748352050781e-05
4.27e-05,5.29100952148437e-05
4.28e-05,6.25357360839844e-05
4.29e-05,6.44515686035156e-05
4.3e-05,4.82138977050781e-05
4.31e-05,3.63387451171875e-05
4.32e-05,1.636279296875e-05
4.33e-05,1.56667785644531e-05
4.34e-05,2.78284606933594e-05
4.35e-05,5.37567138671875e-07
4.36e-05,-3.5965576171875e-06
4.37e-05,-1.28470458984375e-05
4.38e-05,-9.468017578125e-06
4.39e-05,-2.34458923339844e-05
4.4e-05,-1.58184814453125e-05
4.41e-05,-2.11123352050781e-05
4.42e-05,2.08812561035156e-05
4.43e-05,1.66668090820313e-05
4.44e-05,4.03384399414063e-05
4.45e-05,5.37394104003906e-05
4.46e-05,4.39237365722656e-05
4.47e-05,6.20715637207031e-05
4.48e-05,7.92087097167969e-05
4.49e-05,7.46773071289063e-05
4.5e-05,8.91474609375e-05
4.51e-05,9.08102111816406e-05
4.52e-05,7.95387268066406e-05
4.53e-05,8.1459228515625e-05
4.54e-05,6.52910766601562e-05
4.55e-05,5.33810729980469e-05
4.56e-05,5.09505004882812e-05
4.57e-05,3.87108154296875e-05
4.58e-05,2.96597290039062e-05
4.59e-05,1.91976318359375e-05
4.6e-05,1.16427917480469e-05
4.61e-05,-7.76797485351563e-06
4.62e-05,3.878173828125e-06
4.63e-05,3.80831909179688e-06
4.64e-05,5.39205932617188e-06
4.65e-05,-1.89312744140625e-06
4.66e-05,9.59280395507813e-06
4.67e-05,1.95295104980469e-05
4.68e-05,9.14761352539063e-06
4.69e-05,1.83932800292969e-05
4.7e-05,3.68810729980469e-05
4.71e-05,3.135107421875e-05
4.72e-05,3.96458129882812e-05
4.73e-05,4.49150085449219e-05
4.74e-05,5.16895446777344e-05
4.75e-05,3.65159606933594e-05
4.76e-05,4.290673828125e-05
4.77e-05,4.88712768554688e-05
4.78e-05,2.62742309570312e-05
4.79e-05,4.2801513671875e-05
4.8e-05,5.32561340332031e-05
4.81e-05,4.05666198730469e-05
4.82e-05,1.44985961914063e-05
4.83e-05,4.37503051757813e-06
4.84e-05,1.16216735839844e-05
4.85e-05,2.8891357421875e-05
4.86e-05,9.23019409179688e-06
4.87e-05,1.84710388183594e-05
4.88e-05,2.40360412597656e-05
4.89e-05,1.28778686523438e-05
4.9e-05,6.79931640625e-06
4.91e-05,1.76016540527344e-05
4.92e-05,-4.83218383789063e-06
4.93e-05,6.06454467773437e-06
4.94e-05,4.3133544921875e-07
4.95e-05,-1.4222412109375e-06
4.96e-05,-7.99075317382812e-06
4.97e-05,5.48220825195312e-06
4.98e-05,9.92855834960938e-06
4.99e-05,3.12463073730469e-05
5e-05,3.77528076171875e-05
5.01e-05,2.99002685546875e-05
5.02e-05,4.99420776367188e-05
5.03e-05,5.47031860351562e-05
5.04e-05,5.03612670898437e-05
5.05e-05,5.95155944824219e-05
5.06e-05,4.48699645996094e-05
5.07e-05,3.28367004394531e-05
5.08e-05,6.56034545898438e-05
5.09e-05,5.44612121582031e-05
5.1e-05,5.42793579101562e-05
5.11e-05,5.52531433105469e-05
5.12e-05,9.01806640625e-05
5.13e-05,0.000100257019042969
5.14e-05,8.08290100097656e-05
5.15e-05,4.225048828125e-05
5.16e-05,-1.11240234375e-05
5.17e-05,-6.4868896484375e-05
5.18e-05,-4.74319152832031e-05
5.19e-05,1.16180114746094e-05
5.2e-05,4.89258422851563e-05
5.21e-05,6.73190612792969e-05
5.22e-05,6.91967468261719e-05
5.23e-05,4.64110412597656e-05
5.24e-05,1.45834350585938e-05
5.25e-05,1.40725708007813e-06
5.26e-05,2.20028686523438e-06
5.27e-05,4.243701171875e-05
5.28e-05,5.57745666503906e-05
5.29e-05,4.41634826660156e-05
5.3e-05,3.01058959960937e-05
5.31e-05,4.57593078613281e-05
5.32e-05,2.61990356445313e-05
5.33e-05,1.16827697753906e-05
5.34e-05,1.6563720703125e-06
5.35e-05,2.95584106445313e-06
5.36e-05,1.93341064453125e-05
5.37e-05,1.68992614746094e-05
5.38e-05,1.80820007324219e-05
5.39e-05,2.70315551757812e-05
5.4e-05,2.59847106933594e-05
5.41e-05,2.35215759277344e-05
5.42e-05,4.32835693359375e-05
5.43e-05,6.03218383789062e-05
5.44e-05,4.49309997558594e-05
5.45e-05,4.63302917480469e-05
5.46e-05,3.24478149414063e-05
5.47e-05,3.84576110839844e-05
5.48e-05,3.59462280273437e-05
5.49e-05,3.30286865234375e-05
5.5e-05,4.76114807128906e-05
5.51e-05,3.27027893066406e-05
5.52e-05,2.27537536621094e-05
5.53e-05,2.08620300292969e-05
5.54e-05,1.63206787109375e-05
5.55e-05,2.91488647460938e-06
5.56e-05,2.86053466796875e-06
5.57e-05,1.07344360351563e-05
5.58e-05,7.80316162109375e-06
5.59e-05,2.28643493652344e-05
5.6e-05,2.30162353515625e-05
5.61e-05,2.06591491699219e-05
5.62e-05,2.39805603027344e-05
5.63e-05,2.17870788574219e-05
5.64e-05,1.79938659667969e-05
5.65e-05,1.07791137695312e-05
5.66e-05,2.83761596679688e-05
5.67e-05,1.58868713378906e-05
5.68e-05,1.75104370117188e-05
5.69e-05,2.91500549316406e-05
5.7e-05,2.34324035644531e-05
5.71e-05,4.12105102539063e-05
5.72e-05,4.7125732421875e-05
5.73e-05,3.97164001464844e-05
5.74e-05,3.40443115234375e-05
5.75e-05,5.37014465332031e-05
5.76e-05,3.13376770019531e-05
5.77e-05,3.61581420898438e-05
5.78e-05,4.46412048339844e-05
5.79e-05,4.16170349121094e-05
5.8e-05,5.27865295410156e-05
5.81e-05,6.02940979003906e-05
5.82e-05,5.42942199707031e-05
5.83e-05,4.52996520996094e-05
5.84e-05,3.31399536132813e-05
5.85e-05,1.86676330566406e-05
5.86e-05,2.98182983398438e-05
5.87e-05,2.41290283203125e-05
5.88e-05,2.52912292480469e-05
5.89e-05,1.02503051757813e-05
5.9e-05,2.13396911621094e-05
5.91e-05,2.63836669921875e-06
5.92e-05,5.75094604492188e-06
5.93e-05,5.56161499023437e-06
5.94e-05,-1.78152465820312e-06
5.95e-05,2.07201538085937e-05
5.96e-05,1.68647766113281e-05
5.97e-05,2.59408569335938e-05
5.98e-05,4.34399719238281e-05
5.99e-05,4.97452392578125e-05
6e-05,4.79403076171875e-05
6.01e-05,3.38636779785156e-05
6.02e-05,2.54905090332031e-05
6.03e-05,4.08139038085938e-05
6.04e-05,2.44195556640625e-05
6.05e-05,2.53505859375e-05
6.06e-05,3.35294189453125e-05
6.07e-05,4.00094299316406e-05
6.08e-05,1.98421020507813e-05
6.09e-05,2.6229736328125e-05
6.1e-05,3.28840942382812e-05
6.11e-05,4.6014404296875e-05
6.12e-05,5.04588623046875e-05
6.13e-05,3.2058349609375e-05
6.14e-05,3.94063415527344e-05
6.15e-05,4.11501770019531e-05
6.16e-05,3.40323486328125e-05
6.17e-05,2.1937255859375e-05
6.18e-05,2.86910400390625e-05
6.19e-05,2.69314880371094e-05
6.2e-05,1.15254516601563e-05
6.21e-05,1.39451599121094e-05
6.22e-05,3.49029846191406e-05
6.23e-05,1.86023559570313e-05
6.24e-05,1.84738159179687e-06
6.25e-05,1.968359375e-05
6.26e-05,1.85826416015625e-05
6.27e-05,1.17659606933594e-05
6.28e-05,2.13092346191406e-05
6.29e-05,2.75635070800781e-05
6.3e-05,9.56744384765625e-06
6.31e-05,2.17027893066406e-05
6.32e-05,2.05344848632813e-05
6.33e-05,2.48848571777344e-05
6.34e-05,2.16051025390625e-05
6.35e-05,4.59541931152344e-05
6.36e-05,4.45370483398437e-05
6.37e-05,2.55192565917969e-05
6.38e-05,2.49765930175781e-05
6.39e-05,2.45393676757812e-05
6.4e-05,2.77901000976563e-05
6.41e-05,2.57603149414063e-05
6.42e-05,1.88834533691406e-05
6.43e-05,1.413916015625e-05
6.44e-05,3.34588928222656e-05
6.45e-05,3.13463745117188e-05
6.46e-05,4.45853881835937e-05
6.47e-05,5.697607421875e-05
6.48e-05,5.08157043457031e-05
6.49e-05,2.61432189941406e-05
6.5e-05,1.05712890625e-05
6.51e-05,5.42724609375e-06
6.52e-05,-1.10552978515625e-05
6.53e-05,1.8631591796875e-06
6.54e-05,1.82234802246094e-05
6.55e-05,5.00674133300781e-05
6.56e-05,6.25892333984375e-05
6.57e-05,5.33061828613281e-05
6.58e-05,3.64435729980469e-05
6.59e-05,4.40625610351562e-05
6.6e-05,4.94722290039063e-05
6.61e-05,6.95772399902344e-05
6.62e-05,8.4741943359375e-05
6.63e-05,0.000101055328369141
6.64e-05,9.71484375e-05
6.65e-05,9.97672119140625e-05
6.66e-05,0.000104830139160156
6.67e-05,0.000105969482421875
6.68e-05,0.000105927185058594
6.69e-05,8.42903442382813e-05
6.7e-05,5.4792236328125e-05
6.71e-05,3.69484252929687e-05
6.72e-05,3.10738525390625e-05
6.73e-05,1.3072509765625e-05
6.74e-05,-5.43582153320313e-06
6.75e-05,-2.4042236328125e-05
6.76e-05,-4.42204284667969e-05
6.77e-05,-5.2224365234375e-05
6.78e-05,-4.86344604492187e-05
6.79e-05,-4.82285766601563e-05
6.8e-05,-3.18196411132813e-05
6.81e-05,-1.44657287597656e-05
6.82e-05,-5.62155151367188e-06
6.83e-05,-6.87509155273438e-06
6.84e-05,-2.32382202148438e-05
6.85e-05,-3.46898803710938e-05
6.86e-05,-3.58069458007812e-05
6.87e-05,-1.07043762207031e-05
6.88e-05,3.38791809082031e-05
6.89e-05,6.78713684082031e-05
6.9e-05,0.000104003845214844
6.91e-05,7.81583862304688e-05
6.92e-05,3.45220642089844e-05
6.93e-05,5.15414428710937e-06
6.94e-05,-4.19178466796875e-05
6.95e-05,-3.91753845214844e-05
6.96e-05,-1.75101928710938e-05
6.97e-05,-1.00350952148438e-06
6.98e-05,3.28995056152344e-05
6.99e-05,4.94185180664062e-05
7e-05,4.33719787597656e-05
7.01e-05,2.40641784667969e-05
7.02e-05,1.76463928222656e-05
7.03e-05,1.33327026367187e-05
7.04e-05,2.30746154785156e-05
7.05e-05,1.24435729980469e-05
7.06e-05,1.92672729492187e-05
7.07e-05,3.38492736816406e-05
7.08e-05,7.12304077148438e-05
7.09e-05,7.87571105957031e-05
7.1e-05,7.20455627441406e-05
7.11e-05,7.37656860351563e-05
7.12e-05,7.29849548339844e-05
7.13e-05,5.399658203125e-05
7.14e-05,2.9461669921875e-05
7.15e-05,3.67980346679688e-05
7.16e-05,4.02320251464844e-05
7.17e-05,3.65272216796875e-05
7.18e-05,5.54633483886719e-05
7.19e-05,6.05172424316406e-05
7.2e-05,5.5960693359375e-05
7.21e-05,4.07786865234375e-05
7.22e-05,4.2556396484375e-05
7.23e-05,2.82001342773438e-05
7.24e-05,3.09353637695312e-05
7.25e-05,3.04541015625e-05
7.26e-05,3.30108032226563e-05
7.27e-05,1.92242736816406e-05
7.28e-05,2.03215942382812e-05
7.29e-05,1.90228271484375e-06
7.3e-05,1.25061340332031e-05
7.31e-05,5.97955322265625e-06
7.32e-05,-1.98089599609375e-06
7.33e-05,2.96670532226562e-06
7.34e-05,2.20625305175781e-05
7.35e-05,2.42753601074219e-05
7.36e-05,4.75405883789063e-05
7.37e-05,4.95192260742188e-05
7.38e-05,3.88866882324219e-05
7.39e-05,3.24120788574219e-05
7.4e-05,2.98186340332031e-05
7.41e-05,5.09114074707031e-05
7.42e-05,2.87135620117188e-05
7.43e-05,1.53189697265625e-05
7.44e-05,9.43728637695312e-06
7.45e-05,7.87228393554687e-06
7.46e-05,2.29336547851563e-06
7.47e-05,4.28375244140625e-07
7.48e-05,4.92431640625e-06
7.49e-05,2.3554931640625e-05
7.5e-05,4.38655700683594e-05
7.51e-05,4.31067199707031e-05
7.52e-05,5.35389709472656e-05
7.53e-05,4.10717468261719e-05
7.54e-05,3.77926025390625e-05
7.55e-05,2.31895141601562e-05
7.56e-05,3.09875183105469e-05
7.57e-05,2.14014587402344e-05
7.58e-05,3.88361206054688e-05
7.59e-05,5.10673522949219e-05
7.6e-05,4.78569641113281e-05
7.61e-05,2.73427734375e-05
7.62e-05,2.10993957519531e-05
7.63e-05,2.69139404296875e-05
7.64e-05,1.62680969238281e-05
7.65e-05,2.40063171386719e-05
7.66e-05,1.88219604492188e-05
7.67e-05,1.61227416992188e-05
7.68e-05,1.88891296386719e-05
7.69e-05,1.70940551757813e-05
7.7e-05,1.04435119628906e-05
7.71e-05,1.18715209960937e-05
7.72e-05,1.92174682617187e-05
7.73e-05,1.29793701171875e-05
7.74e-05,1.16215209960938e-05
7.75e-05,6.91461181640625e-06
7.76e-05,2.18114929199219e-05
7.77e-05,2.55525817871094e-05
7.78e-05,2.63063354492187e-05
7.79e-05,4.69589233398438e-05
7.8e-05,4.46017150878906e-05
