t,AE
0.0004629,-0.174488525390625
0.000463,-0.194931945800781
0.0004631,-0.204174346923828
0.0004632,-0.197141418457031
0.0004633,-0.170028533935547
0.0004634,-0.120889739990234
0.0004635,-0.0504728698730469
0.0004636,0.036099853515625
0.0004637,0.129363555908203
0.0004638,0.216741790771484
0.0004639,0.286236572265625
0.000464,0.328542785644531
0.0004641,0.340823059082031
0.0004642,0.326592864990234
0.0004643,0.293734130859375
0.0004644,0.252588348388672
0.0004645,0.212177276611328
0.0004646,0.178097381591797
0.0004647,0.151576385498047
0.0004648,0.130519256591797
0.0004649,0.110827331542969
0.000465,0.0896832275390625
0.0004651,0.0663726806640625
0.0004652,0.0425186157226562
0.0004653,0.0209864807128906
0.0004654,0.0033441162109375
0.0004655,-0.0123959350585937
0.0004656,-0.0311689758300781
0.0004657,-0.0590126037597656
0.0004658,-0.100213470458984
0.0004659,-0.154646606445313
0.000466,-0.217478485107422
0.0004661,-0.280332489013672
0.0004662,-0.333621215820313
0.0004663,-0.368980560302734
0.0004664,-0.380464630126953
0.0004665,-0.365378112792969
0.0004666,-0.324433898925781
0.0004667,-0.260704040527344
0.0004668,-0.180578918457031
0.0004669,-0.0925059509277344
0.000467,-0.0050408935546875
0.0004671,0.07313720703125
0.0004672,0.134910888671875
0.0004673,0.176330108642578
0.0004674,0.197415466308594
0.0004675,0.201468353271484
0.0004676,0.194129791259766
0.0004677,0.181518707275391
0.0004678,0.167926788330078
0.0004679,0.154224700927734
0.000468,0.1388818359375
0.0004681,0.119033355712891
0.0004682,0.0926193237304687
0.0004683,0.0599362182617188
0.0004684,0.0242123413085937
0.0004685,-0.00944686889648438
0.0004686,-0.0357037353515625
0.0004687,-0.0494615173339844
0.0004688,-0.0467196655273438
0.0004689,-0.0256251525878906
0.000469,0.0132098388671875
0.0004691,0.0659115600585937
0.0004692,0.125102691650391
0.0004693,0.181056671142578
0.0004694,0.224608764648437
0.0004695,0.249315490722656
0.0004696,0.253217010498047
0.0004697,0.239553527832031
0.0004698,0.215179748535156
0.0004699,0.187440795898438
0.00047,0.162791137695313
0.0004701,0.144706420898437
0.0004702,0.134189147949219
0.0004703,0.130261993408203
0.0004704,0.130840606689453
0.0004705,0.133717041015625
0.0004706,0.136641693115234
0.0004707,0.137191925048828
0.0004708,0.132865905761719
0.0004709,0.121256713867188
0.000471,0.100414581298828
0.0004711,0.0693435668945312
0.0004712,0.0287648010253906
0.0004713,-0.0192898559570313
0.0004714,-0.0726666259765625
0.0004715,-0.129086151123047
0.0004716,-0.186553497314453
0.0004717,-0.244119873046875
0.0004718,-0.300346527099609
0.0004719,-0.35332763671875
0.000472,-0.400501861572266
0.0004721,-0.439458770751953
0.0004722,-0.468505401611328
0.0004723,-0.48723388671875
0.0004724,-0.496425933837891
0.0004725,-0.496918792724609
0.0004726,-0.488394622802734
0.0004727,-0.469361267089844
0.0004728,-0.437416381835938
0.0004729,-0.390494995117187
0.000473,-0.328853302001953
0.0004731,-0.255380401611328
0.0004732,-0.175536346435547
0.0004733,-0.096514892578125
0.0004734,-0.0252992248535156
0.0004735,0.0322354125976562
0.0004736,0.0735191345214844
0.0004737,0.0992027282714844
0.0004738,0.113122253417969
0.0004739,0.121114501953125
0.000474,0.128999481201172
0.0004741,0.140728302001953
0.0004742,0.158014068603516
0.0004743,0.179645233154297
0.0004744,0.202129364013672
0.0004745,0.22141357421875
0.0004746,0.233666534423828
0.0004747,0.235951080322266
0.0004748,0.227344055175781
0.0004749,0.208931274414063
0.000475,0.183877716064453
0.0004751,0.156505889892578
0.0004752,0.131145172119141
0.0004753,0.111411895751953
0.0004754,0.0998281860351563
0.0004755,0.0977639770507813
0.0004756,0.106191558837891
0.0004757,0.125200958251953
0.0004758,0.153139038085938
0.0004759,0.186822509765625
0.000476,0.221481018066406
0.0004761,0.251146697998047
0.0004762,0.269703521728516
0.0004763,0.271814727783203
0.0004764,0.253879852294922
0.0004765,0.214936676025391
0.0004766,0.157661895751953
0.0004767,0.0874380493164063
0.0004768,0.0110009765625
0.0004769,-0.0654536437988281
0.000477,-0.13842041015625
0.0004771,-0.206760864257813
0.0004772,-0.270971984863281
0.0004773,-0.330077514648437
0.0004774,-0.380584869384766
0.0004775,-0.416129455566406
0.0004776,-0.429613952636719
0.0004777,-0.416676025390625
0.0004778,-0.377623748779297
0.0004779,-0.318597106933594
0.000478,-0.249084014892578
0.0004781,-0.178632507324219
0.0004782,-0.114104614257813
0.0004783,-0.0579924011230469
0.0004784,-0.00978668212890625
0.0004785,0.0316044616699219
0.0004786,0.0662782287597656
0.0004787,0.0927474975585938
0.0004788,0.10986083984375
0.0004789,0.118543701171875
0.000479,0.122302551269531
0.0004791,0.125858917236328
0.0004792,0.133065948486328
0.0004793,0.1442138671875
0.0004794,0.156800689697266
0.0004795,0.166669464111328
0.0004796,0.170277862548828
0.0004797,0.166142425537109
0.0004798,0.155316314697266
0.0004799,0.140065612792969
0.00048,0.122924957275391
0.0004801,0.106377563476563
0.0004802,0.0922410583496094
0.0004803,0.0820684814453125
0.0004804,0.0767591857910156
0.0004805,0.0768234252929687
0.0004806,0.0821597290039063
0.0004807,0.0915492248535156
0.0004808,0.102426605224609
0.0004809,0.110614471435547
0.000481,0.110854797363281
0.0004811,0.0986721801757812
0.0004812,0.0723927307128906
0.0004813,0.0347776794433594
0.0004814,-0.00749008178710938
0.0004815,-0.0458450317382812
0.0004816,-0.0728883361816406
0.0004817,-0.0853048706054687
0.0004818,-0.0850814819335937
0.0004819,-0.0777288818359375
0.000482,-0.0694236755371094
0.0004821,-0.0645317077636719
0.0004822,-0.0639065551757813
0.0004823,-0.0654188537597656
0.0004824,-0.0661492919921875
0.0004825,-0.0647315979003906
0.0004826,-0.06159423828125
0.0004827,-0.0583934020996094
0.0004828,-0.0563613891601562
0.0004829,-0.0549005126953125
0.000483,-0.0511195373535156
0.0004831,-0.0423117065429688
0.0004832,-0.0280575561523437
0.0004833,-0.0109881591796875
0.0004834,0.00330780029296875
0.0004835,0.00818344116210937
0.0004836,-0.001031494140625
0.0004837,-0.0247572326660156
0.0004838,-0.0595602416992188
0.0004839,-0.0987016296386719
0.000484,-0.134197540283203
0.0004841,-0.160201568603516
0.0004842,-0.174894714355469
0.0004843,-0.180085906982422
0.0004844,-0.179123687744141
0.0004845,-0.175061798095703
0.0004846,-0.168890838623047
0.0004847,-0.159026947021484
0.0004848,-0.142758941650391
0.0004849,-0.117983245849609
0.000485,-0.08398681640625
0.0004851,-0.0416696166992188
0.0004852,0.00633468627929687
0.0004853,0.0559930419921875
0.0004854,0.101690521240234
0.0004855,0.137030639648438
0.0004856,0.155227813720703
0.0004857,0.151260528564453
0.0004858,0.124807281494141
0.0004859,0.0812568664550781
0.000486,0.0310096740722656
0.0004861,-0.0132310485839844
0.0004862,-0.0410386657714844
0.0004863,-0.0487190246582031
0.0004864,-0.0393849182128906
0.0004865,-0.0217703247070313
0.0004866,-0.00702316284179687
0.0004867,-0.00401962280273438
0.0004868,-0.016126708984375
0.0004869,-0.0407745361328125
0.000487,-0.0711767578125
0.0004871,-0.0984883117675781
0.0004872,-0.115354461669922
0.0004873,-0.118506164550781
0.0004874,-0.107611083984375
0.0004875,-0.0848710632324219
0.0004876,-0.0538325500488281
0.0004877,-0.0173988342285156
0.0004878,0.0237332153320313
0.0004879,0.0698721313476563
0.000488,0.121174926757812
0.0004881,0.1773828125
0.0004882,0.236243286132813
0.0004883,0.292628021240234
0.0004884,0.340178527832031
0.0004885,0.372778930664062
0.0004886,0.385007171630859
0.0004887,0.374144439697266
0.0004888,0.340769348144531
0.0004889,0.287991638183594
0.000489,0.220606689453125
0.0004891,0.144127502441406
0.0004892,0.0628350830078125
0.0004893,-0.0205979919433594
0.0004894,-0.103857421875
0.0004895,-0.183761749267578
0.0004896,-0.256794586181641
0.0004897,-0.317899627685547
0.0004898,-0.362066497802734
0.0004899,-0.386138305664062
0.00049,-0.388907165527344
0.0004901,-0.371716613769531
0.0004902,-0.337820129394531
0.0004903,-0.291480560302734
0.0004904,-0.237654876708984
0.0004905,-0.181972961425781
0.0004906,-0.130762176513672
0.0004907,-0.0890042114257812
0.0004908,-0.0602268981933594
0.0004909,-0.0451312255859375
0.000491,-0.0410272216796875
0.0004911,-0.0428446960449219
0.0004912,-0.0452058410644531
0.0004913,-0.0435501098632812
0.0004914,-0.0350993347167969
0.0004915,-0.0187448120117188
0.0004916,0.00469436645507812
0.0004917,0.0336576843261719
0.0004918,0.0655975341796875
0.0004919,0.0965843200683594
0.000492,0.122193603515625
0.0004921,0.138995208740234
0.0004922,0.145552825927734
0.0004923,0.142532501220703
0.0004924,0.13267578125
0.0004925,0.119593200683594
0.0004926,0.106108093261719
0.0004927,0.093587646484375
0.0004928,0.0825642395019531
0.0004929,0.0731584167480469
0.000493,0.0658198547363281
0.0004931,0.061556396484375
0.0004932,0.0618354797363281
0.0004933,0.0677474975585937
0.0004934,0.0790449523925781
0.0004935,0.0943473815917969
0.0004936,0.1112255859375
0.0004937,0.126404724121094
0.0004938,0.136381378173828
0.0004939,0.138567504882812
0.000494,0.131736907958984
0.0004941,0.116188354492188
0.0004942,0.0939912414550781
0.0004943,0.0680131530761719
0.0004944,0.0406060791015625
0.0004945,0.0128912353515625
0.0004946,-0.0145529174804688
0.0004947,-0.0414741516113281
0.0004948,-0.0672956848144531
0.0004949,-0.0911111450195313
0.000495,-0.112519226074219
0.0004951,-0.132234649658203
0.0004952,-0.150735626220703
0.0004953,-0.166652374267578
0.0004954,-0.176676177978516
0.0004955,-0.175552215576172
0.0004956,-0.159058227539063
0.0004957,-0.127059783935547
0.0004958,-0.0839877319335938
0.0004959,-0.0378839111328125
0.000496,0.00209335327148437
0.0004961,0.0293046569824219
0.0004962,0.0405227661132812
0.0004963,0.0364968872070313
0.0004964,0.0209109497070313
0.0004965,-0.00161041259765625
0.0004966,-0.0269017028808594
0.0004967,-0.0525930786132812
0.0004968,-0.0778591918945312
0.0004969,-0.102295227050781
0.000497,-0.125740051269531
0.0004971,-0.14714111328125
0.0004972,-0.163790893554688
0.0004973,-0.171947937011719
0.0004974,-0.167522583007813
0.0004975,-0.146819915771484
0.0004976,-0.108189086914062
0.0004977,-0.0532637023925781
0.0004978,0.0127108764648437
0.0004979,0.0828851318359375
0.000498,0.149582977294922
0.0004981,0.208013458251953
0.0004982,0.257275695800781
0.0004983,0.298424072265625
0.0004984,0.333110809326172
0.0004985,0.361053924560547
0.0004986,0.378913269042969
0.0004987,0.381623840332031
0.0004988,0.365059967041016
0.0004989,0.327995758056641
0.000499,0.273491668701172
0.0004991,0.208000335693359
0.0004992,0.140062866210937
0.0004993,0.07716064453125
0.0004994,0.0240338134765625
0.0004995,-0.0174990844726562
0.0004996,-0.0487165832519531
0.0004997,-0.0719467163085938
0.0004998,-0.0877993774414063
0.0004999,-0.0945050048828125
0.0005,-0.0892497253417969
0.0005001,-0.0695474243164062
0.0005002,-0.0358053588867187
0.0005003,0.0064312744140625
0.0005004,0.0484315490722656
0.0005005,0.0807305908203125
0.0005006,0.0961161804199219
0.0005007,0.0915699768066406
0.0005008,0.0691462707519531
0.0005009,0.0330500793457031
0.000501,-0.0130709838867188
0.0005011,-0.0669902038574219
0.0005012,-0.127190246582031
0.0005013,-0.191396789550781
0.0005014,-0.254782562255859
0.0005015,-0.309253540039063
0.0005016,-0.346124420166016
0.0005017,-0.359312896728516
0.0005018,-0.347293853759766
0.0005019,-0.313207550048828
0.000502,-0.264004211425781
0.0005021,-0.207361755371094
0.0005022,-0.149590301513672
0.0005023,-0.0945838928222656
0.0005024,-0.0446730041503906
0.0005025,-0.00200973510742188
0.0005026,0.0315235900878906
0.0005027,0.0525979614257812
0.0005028,0.0574163818359375
0.0005029,0.0434904479980469
0.000503,0.0111967468261719
0.0005031,-0.0357695007324219
0.0005032,-0.0903120422363281
0.0005033,-0.143415832519531
0.0005034,-0.186820678710937
0.0005035,-0.214822540283203
0.0005036,-0.224585571289063
0.0005037,-0.216413726806641
0.0005038,-0.192464141845703
0.0005039,-0.156582183837891
0.000504,-0.113350830078125
0.0005041,-0.067958984375
0.0005042,-0.0251362609863281
0.0005043,0.0114668273925781
0.0005044,0.040186767578125
0.0005045,0.0611656188964844
0.0005046,0.0760371398925781
0.0005047,0.0870115661621094
0.0005048,0.0968284606933594
0.0005049,0.107883148193359
0.000505,0.121331787109375
0.0005051,0.137378997802734
0.0005052,0.155418548583984
0.0005053,0.174473724365234
0.0005054,0.193641967773438
0.0005055,0.212881164550781
0.0005056,0.232182159423828
0.0005057,0.251557006835938
0.0005058,0.270038604736328
0.0005059,0.285687561035156
0.000506,0.295985412597656
0.0005061,0.298120727539062
0.0005062,0.289552459716797
0.0005063,0.2687646484375
0.0005064,0.235778198242187
0.0005065,0.192265930175781
0.0005066,0.141364440917969
0.0005067,0.0870289611816406
0.0005068,0.0337617492675781
0.0005069,-0.0142355346679688
0.000507,-0.053494873046875
0.0005071,-0.0806280517578125
0.0005072,-0.0923591613769531
0.0005073,-0.0868220520019531
0.0005074,-0.0636154174804688
0.0005075,-0.0246478271484375
0.0005076,0.0253739929199219
0.0005077,0.0806507873535156
0.0005078,0.135451812744141
0.0005079,0.185022735595703
0.000508,0.225624847412109
0.0005081,0.253493194580078
0.0005082,0.264170837402344
0.0005083,0.252733612060547
0.0005084,0.215876922607422
0.0005085,0.15389892578125
0.0005086,0.0715937805175781
0.0005087,-0.022608642578125
0.0005088,-0.118182830810547
0.0005089,-0.205327606201172
0.000509,-0.277220001220703
0.0005091,-0.329846343994141
0.0005092,-0.361448516845703
0.0005093,-0.371280212402344
0.0005094,-0.359021911621094
0.0005095,-0.325403900146484
0.0005096,-0.272841339111328
0.0005097,-0.206159973144531
0.0005098,-0.132684173583984
0.0005099,-0.0597798156738281
0.00051,0.00545272827148438
0.0005101,0.0579547119140625
0.0005102,0.09519287109375
0.0005103,0.116039886474609
0.0005104,0.119590148925781
0.0005105,0.105121002197266
0.0005106,0.0723240661621094
0.0005107,0.0222593688964844
0.0005108,-0.0413375854492187
0.0005109,-0.111699066162109
0.000511,-0.178877716064453
0.0005111,-0.232321624755859
0.0005112,-0.262557220458984
0.0005113,-0.264525146484375
0.0005114,-0.239466857910156
0.0005115,-0.194285583496094
0.0005116,-0.139324951171875
0.0005117,-0.0847463989257812
0.0005118,-0.03897216796875
0.0005119,-0.0066802978515625
0.000512,0.0115138244628906
0.0005121,0.0177978515625
0.0005122,0.0161241149902344
0.0005123,0.0116944885253906
0.0005124,0.0089727783203125
0.0005125,0.0105668640136719
0.0005126,0.0163832092285156
0.0005127,0.02290771484375
0.0005128,0.0236422729492188
0.0005129,0.0125361633300781
0.000513,-0.0138352966308594
0.0005131,-0.0546577453613281
0.0005132,-0.105239105224609
0.0005133,-0.158981018066406
0.0005134,-0.210785675048828
0.0005135,-0.258176422119141
0.0005136,-0.299262084960937
0.0005137,-0.331642761230469
0.0005138,-0.350661163330078
0.0005139,-0.35017822265625
0.000514,-0.324804077148438
0.0005141,-0.273091735839844
0.0005142,-0.198805847167969
0.0005143,-0.11074951171875
0.0005144,-0.0194013977050781
0.0005145,0.0648480224609375
0.0005146,0.134897766113281
0.0005147,0.187720489501953
0.0005148,0.224159698486328
0.0005149,0.247071838378906
0.000515,0.259384918212891
0.0005151,0.263002471923828
0.0005152,0.258980407714844
0.0005153,0.248109893798828
0.0005154,0.231521759033203
0.0005155,0.211734771728516
0.0005156,0.191819458007812
0.0005157,0.174745788574219
0.0005158,0.162680053710937
0.0005159,0.156377105712891
0.000516,0.155612335205078
0.0005161,0.159527893066406
0.0005162,0.167111968994141
0.0005163,0.177621459960938
0.0005164,0.189780883789062
0.0005165,0.201926116943359
0.0005166,0.211690521240234
0.0005167,0.216595611572266
0.0005168,0.214464111328125
0.0005169,0.204140930175781
0.000517,0.185841979980469
0.0005171,0.160503540039063
0.0005172,0.129284057617188
0.0005173,0.0941781616210938
0.0005174,0.0575358581542969
0.0005175,0.02228271484375
0.0005176,-0.00721435546875
0.0005177,-0.0270533752441406
0.0005178,-0.0351853942871094
0.0005179,-0.0323277282714844
0.000518,-0.0224412536621094
0.0005181,-0.0114804077148437
0.0005182,-0.00549041748046875
0.0005183,-0.00763717651367187
0.0005184,-0.0169281005859375
0.0005185,-0.0286445617675781
0.0005186,-0.0359747314453125
0.0005187,-0.0331504821777344
0.0005188,-0.0182894897460937
0.0005189,0.0053228759765625
0.000519,0.0306503295898438
0.0005191,0.0501277160644531
0.0005192,0.0587358093261719
0.0005193,0.0555209350585937
0.0005194,0.0431739807128906
0.0005195,0.0254652404785156
0.0005196,0.00438079833984375
0.0005197,-0.020738525390625
0.0005198,-0.0517913818359375
0.0005199,-0.0899501037597656
0.00052,-0.133987884521484
0.0005201,-0.180216979980469
0.0005202,-0.224326477050781
0.0005203,-0.262751159667969
0.0005204,-0.293361206054688
0.0005205,-0.314715881347656
0.0005206,-0.324706115722656
0.0005207,-0.319886016845703
0.0005208,-0.296908416748047
0.0005209,-0.254629364013672
0.000521,-0.195802154541016
0.0005211,-0.127836303710937
0.0005212,-0.0606478881835937
0.0005213,-0.00356353759765625
0.0005214,0.0381178283691406
0.0005215,0.064041748046875
0.0005216,0.0785905456542969
0.0005217,0.0883480834960937
0.0005218,0.0989469909667969
0.0005219,0.112806091308594
0.000522,0.128400421142578
0.0005221,0.141312408447266
0.0005222,0.146751403808594
0.0005223,0.142206726074219
0.0005224,0.129176635742187
0.0005225,0.11325439453125
0.0005226,0.101844024658203
0.0005227,0.100431060791016
0.0005228,0.110362854003906
0.0005229,0.128727722167969
0.000523,0.149141387939453
0.0005231,0.165823822021484
0.0005232,0.175372924804687
0.0005233,0.177918090820313
0.0005234,0.174986114501953
0.0005235,0.167815551757812
0.0005236,0.155733032226563
0.0005237,0.136493225097656
0.0005238,0.107623596191406
0.0005239,0.0685252380371094
0.000524,0.0211186218261719
0.0005241,-0.030211181640625
0.0005242,-0.0805049133300781
0.0005243,-0.125107116699219
0.0005244,-0.161084899902344
0.0005245,-0.188008422851562
0.0005246,-0.207174987792969
0.0005247,-0.220594177246094
0.0005248,-0.229995574951172
0.0005249,-0.236137237548828
0.000525,-0.238353881835938
0.0005251,-0.234995574951172
0.0005252,-0.224603271484375
0.0005253,-0.206508178710937
0.0005254,-0.18113525390625
0.0005255,-0.149406585693359
0.0005256,-0.112057647705078
0.0005257,-0.0687582397460938
0.0005258,-0.0199119567871094
0.0005259,0.0324676513671875
0.000526,0.0834719848632813
0.0005261,0.125291290283203
0.0005262,0.149949951171875
0.0005263,0.152742309570313
0.0005264,0.135023040771484
0.0005265,0.104124298095703
0.0005266,0.0708941650390625
0.0005267,0.0452665710449219
0.0005268,0.0321446228027344
0.0005269,0.0303501892089844
0.000527,0.0350222778320312
0.0005271,0.0404534912109375
0.0005272,0.0437263488769531
0.0005273,0.0454341125488281
0.0005274,0.0481221008300781
0.0005275,0.0546791076660156
0.0005276,0.0662948608398437
0.0005277,0.0822372436523438
0.0005278,0.100395050048828
0.0005279,0.117665405273437
0.000528,0.131051635742188
0.0005281,0.138441619873047
0.0005282,0.138808746337891
0.0005283,0.132311096191406
0.0005284,0.120176849365234
0.0005285,0.104377136230469
0.0005286,0.0866412353515625
0.0005287,0.0671174621582031
0.0005288,0.0436395263671875
0.0005289,0.0120997619628906
0.000529,-0.0321241760253906
0.0005291,-0.0923844909667969
0.0005292,-0.167400970458984
0.0005293,-0.250811157226562
0.0005294,-0.332385406494141
0.0005295,-0.401071929931641
0.0005296,-0.447777709960938
0.0005297,-0.46851806640625
0.0005298,-0.464490356445313
0.0005299,-0.440014953613281
0.00053,-0.400216979980469
0.0005301,-0.349815216064453
0.0005302,-0.292764739990234
0.0005303,-0.233065795898438
0.0005304,-0.175718383789062
0.0005305,-0.126126556396484
0.0005306,-0.0877632141113281
0.0005307,-0.0607363891601563
0.0005308,-0.0409461975097656
0.0005309,-0.0216700744628906
0.000531,0.0031597900390625
0.0005311,0.0363333129882812
0.0005312,0.0757145690917969
0.0005313,0.115381164550781
0.0005314,0.148568725585938
0.0005315,0.171317291259766
0.0005316,0.183836059570312
0.0005317,0.189815979003906
0.0005318,0.194467315673828
0.0005319,0.201281890869141
0.000532,0.209580383300781
0.0005321,0.214563446044922
0.0005322,0.209670257568359
0.0005323,0.189610137939453
0.0005324,0.153024139404297
0.0005325,0.103307189941406
0.0005326,0.0477987670898437
0.0005327,-0.00501144409179688
0.0005328,-0.048529052734375
0.0005329,-0.0795576477050781
0.000533,-0.0985356140136719
0.0005331,-0.108721160888672
0.0005332,-0.11321533203125
0.0005333,-0.113896331787109
0.0005334,-0.110725860595703
0.0005335,-0.102540283203125
0.0005336,-0.0879342651367187
0.0005337,-0.0663151550292969
0.0005338,-0.0384300231933594
0.0005339,-0.00573593139648438
0.000534,0.03046142578125
0.0005341,0.0686361694335938
0.0005342,0.107112884521484
0.0005343,0.1430908203125
0.0005344,0.172935791015625
0.0005345,0.192940368652344
0.0005346,0.20134521484375
0.0005347,0.199243469238281
0.0005348,0.190835571289063
0.0005349,0.182102355957031
0.000535,0.177593994140625
0.0005351,0.177902679443359
0.0005352,0.178806762695313
0.0005353,0.173165740966797
0.0005354,0.153882751464844
0.0005355,0.117541961669922
0.0005356,0.0669279479980469
0.0005357,0.0105075073242188
0.0005358,-0.0409498596191406
0.0005359,-0.0785623168945312
0.000536,-0.0978076171875
0.0005361,-0.100454559326172
0.0005362,-0.0931340026855469
0.0005363,-0.0843026733398437
0.0005364,-0.0811216735839844
0.0005365,-0.0880987548828125
0.0005366,-0.105359954833984
0.0005367,-0.129542694091797
0.0005368,-0.155287933349609
0.0005369,-0.176672058105469
0.000537,-0.187951354980469
0.0005371,-0.1849365234375
0.0005372,-0.164645690917969
0.0005373,-0.126014099121094
0.0005374,-0.0703492736816406
0.0005375,-0.00270950317382812
0.0005376,0.0690737915039062
0.0005377,0.134651947021484
0.0005378,0.183699645996094
0.0005379,0.209361877441406
0.000538,0.210082244873047
0.0005381,0.189961395263672
0.0005382,0.156901092529297
0.0005383,0.119229431152344
0.0005384,0.0828810119628906
0.0005385,0.05013671875
0.0005386,0.0198051452636719
0.0005387,-0.00977859497070313
0.0005388,-0.0390805053710937
0.0005389,-0.0662351989746094
0.000539,-0.0871778869628906
0.0005391,-0.0980180358886719
0.0005392,-0.0971116638183594
0.0005393,-0.0851565551757812
0.0005394,-0.0657290649414062
0.0005395,-0.0431999206542969
0.0005396,-0.0212046813964844
0.0005397,-0.001878662109375
0.0005398,0.0136561584472656
0.0005399,0.0243589782714844
0.00054,0.0291459655761719
0.0005401,0.0267291259765625
0.0005402,0.0165924072265625
0.0005403,0.00077545166015625
0.0005404,-0.0165174865722656
0.0005405,-0.0304623413085938
0.0005406,-0.0369313049316406
0.0005407,-0.0341337585449219
0.0005408,-0.0232966613769531
0.0005409,-0.00780502319335937
0.000541,0.00854171752929687
0.0005411,0.0230291748046875
0.0005412,0.0337370300292969
0.0005413,0.0406706237792969
0.0005414,0.0451356506347656
0.0005415,0.0486911010742187
0.0005416,0.0530464172363281
0.0005417,0.0600491333007813
0.0005418,0.0709365844726562
0.0005419,0.0855563354492188
0.000542,0.102515411376953
0.0005421,0.118659515380859
0.0005422,0.129682006835938
0.0005423,0.131662139892578
0.0005424,0.121665954589844
0.0005425,0.0986474609375
0.0005426,0.0637147521972656
0.0005427,0.0202348327636719
0.0005428,-0.026580810546875
0.0005429,-0.0711085510253906
0.000543,-0.107949066162109
0.0005431,-0.133213500976563
0.0005432,-0.145108795166016
0.0005433,-0.143771057128906
0.0005434,-0.130114135742187
0.0005435,-0.105490875244141
0.0005436,-0.0723907470703125
0.0005437,-0.0352020263671875
0.0005438,-0.000571136474609375
0.0005439,0.0240142822265625
0.000544,0.0325341796875
0.0005441,0.0233255004882813
0.0005442,0.0002545166015625
0.0005443,-0.0286932373046875
0.0005444,-0.0548454284667969
0.0005445,-0.0714488220214844
0.0005446,-0.0753071594238281
0.0005447,-0.0661323547363281
0.0005448,-0.0451426696777344
0.0005449,-0.0138070678710938
0.000545,0.0264227294921875
0.0005451,0.073173828125
0.0005452,0.121679229736328
0.0005453,0.164661102294922
0.0005454,0.194709930419922
0.0005455,0.206121826171875
0.0005456,0.197466125488281
0.0005457,0.172384643554687
0.0005458,0.138157653808594
0.0005459,0.102289123535156
0.000546,0.0700663757324219
0.0005461,0.04352783203125
0.0005462,0.0217472839355469
0.0005463,0.00213836669921875
0.0005464,-0.018138427734375
0.0005465,-0.0413810729980469
0.0005466,-0.0696012878417969
0.0005467,-0.104126586914062
0.0005468,-0.145103149414062
0.0005469,-0.190697784423828
0.000547,-0.236587829589844
0.0005471,-0.276671905517578
0.0005472,-0.305346984863281
0.0005473,-0.319447937011719
0.0005474,-0.31982666015625
0.0005475,-0.311457824707031
0.0005476,-0.300483703613281
0.0005477,-0.291676940917969
0.0005478,-0.286254425048828
0.0005479,-0.280959930419922
0.000548,-0.269298095703125
0.0005481,-0.245178833007813
0.0005482,-0.205565643310547
0.0005483,-0.151589965820313
0.0005484,-0.0882914733886719
0.0005485,-0.0229545593261719
0.0005486,0.0379132080078125
0.0005487,0.0902027893066406
0.0005488,0.132565307617187
0.0005489,0.166681823730469
0.000549,0.195485382080078
0.0005491,0.220659027099609
0.0005492,0.241352691650391
0.0005493,0.254338073730469
0.0005494,0.255143890380859
0.0005495,0.240001525878906
0.0005496,0.208341674804687
0.0005497,0.162961730957031
0.0005498,0.109546966552734
0.0005499,0.055137939453125
0.00055,0.0068048095703125
0.0005501,-0.0300933837890625
0.0005502,-0.0532513427734375
0.0005503,-0.0622958374023437
0.0005504,-0.0588175964355469
0.0005505,-0.0453836059570313
0.0005506,-0.0247525024414063
0.0005507,0.0010162353515625
0.0005508,0.0312765502929687
0.0005509,0.0663929748535156
0.000551,0.107680206298828
0.0005511,0.155491638183594
0.0005512,0.208303070068359
0.0005513,0.261905364990234
0.0005514,0.309480285644531
0.0005515,0.344443054199219
0.0005516,0.362342224121094
0.0005517,0.362333374023438
0.0005518,0.347848358154297
0.0005519,0.324342651367187
0.000552,0.297017669677734
0.0005521,0.269011535644531
0.0005522,0.240025787353516
0.0005523,0.207522277832031
0.0005524,0.168832244873047
0.0005525,0.123114318847656
0.0005526,0.0722525024414063
0.0005527,0.0208233642578125
0.0005528,-0.024805908203125
0.0005529,-0.0592713928222656
0.000553,-0.0792123413085938
0.0005531,-0.0843733215332031
0.0005532,-0.0778071594238281
0.0005533,-0.0646006774902344
0.0005534,-0.0500665283203125
0.0005535,-0.038790283203125
0.0005536,-0.0340182495117188
0.0005537,-0.0377885437011719
0.0005538,-0.0520428466796875
0.0005539,-0.0788031005859375
0.000554,-0.119190826416016
0.0005541,-0.172759857177734
0.0005542,-0.236252746582031
0.0005543,-0.302702178955078
0.0005544,-0.3625390625
0.0005545,-0.405899505615234
0.0005546,-0.425551147460937
0.0005547,-0.41878662109375
0.0005548,-0.387123413085938
0.0005549,-0.335749664306641
0.000555,-0.271184387207031
0.0005551,-0.198590087890625
0.0005552,-0.12209228515625
0.0005553,-0.0445956420898437
0.0005554,0.0304840087890625
0.0005555,0.0995112609863281
0.0005556,0.157434997558594
0.0005557,0.199090270996094
0.0005558,0.221459503173828
0.0005559,0.224225463867188
0.000556,0.209786987304688
0.0005561,0.182449035644531
0.0005562,0.147033233642578
0.0005563,0.106481018066406
0.0005564,0.0621511840820312
0.0005565,0.0153285217285156
0.0005566,-0.0316973876953125
0.0005567,-0.0756900024414063
0.0005568,-0.112296600341797
0.0005569,-0.138597564697266
0.000557,-0.154999389648438
0.0005571,-0.165324554443359
0.0005572,-0.175004730224609
0.0005573,-0.187887573242187
0.0005574,-0.204284057617187
0.0005575,-0.220950622558594
0.0005576,-0.232345428466797
