t,LDV
9.3e-06,3.79195861816406e-05
9.4e-06,3.19518737792969e-05
9.5e-06,1.672705078125e-05
9.6e-06,1.66794128417969e-05
9.7e-06,3.1171142578125e-05
9.8e-06,2.47772827148438e-05
9.9e-06,1.73448791503906e-05
1e-05,2.83890075683594e-05
1.01e-05,2.9397216796875e-05
1.02e-05,2.5786865234375e-05
1.03e-05,1.44464721679688e-05
1.04e-05,1.28856506347656e-05
1.05e-05,2.37864379882812e-05
1.06e-05,3.41527709960938e-05
1.07e-05,3.43128356933594e-05
1.08e-05,1.45515747070313e-05
1.09e-05,3.23847351074219e-05
1.1e-05,2.0795166015625e-05
1.11e-05,3.42053833007812e-05
1.12e-05,3.38324584960937e-05
1.13e-05,1.42994079589844e-05
1.14e-05,2.02743225097656e-05
1.15e-05,2.10532836914062e-05
1.16e-05,4.09572143554687e-05
1.17e-05,3.86926574707031e-05
1.18e-05,6.82877807617188e-05
1.19e-05,0.000156643798828125
1.2e-05,0.000237105865478516
1.21e-05,0.000318253723144531
1.22e-05,0.000302034698486328
1.23e-05,0.000184373077392578
1.24e-05,9.37315979003906e-05
1.25e-05,-1.83759460449219e-05
1.26e-05,-0.000117858642578125
1.27e-05,-0.000192124908447266
1.28e-05,-0.000242285308837891
1.29e-05,-0.000273268798828125
1.3e-05,-0.000324890838623047
1.31e-05,-0.000345838531494141
1.32e-05,-0.000306996124267578
1.33e-05,-0.000187814849853516
1.34e-05,-3.66403503417969e-05
1.35e-05,7.33527526855469e-05
1.36e-05,0.000154934173583984
1.37e-05,0.000166676483154297
1.38e-05,0.000164396514892578
1.39e-05,0.000152815704345703
1.4e-05,0.000151056884765625
1.41e-05,0.000163431610107422
1.42e-05,0.000167394134521484
1.43e-05,0.000142692352294922
1.44e-05,0.000150804016113281
1.45e-05,8.95893859863281e-05
1.46e-05,3.65133666992188e-05
1.47e-05,1.11708679199219e-05
1.48e-05,6.38229370117187e-06
1.49e-05,1.38551635742187e-05
1.5e-05,2.90890502929688e-05
1.51e-05,1.75570678710937e-05
1.52e-05,4.35980224609375e-06
1.53e-05,3.29080200195313e-06
1.54e-05,-1.17274169921875e-05
1.55e-05,-4.144287109375e-08
1.56e-05,1.17131042480469e-05
1.57e-05,2.20300903320312e-05
1.58e-05,2.58060302734375e-05
1.59e-05,1.82767333984375e-05
1.6e-05,3.46399536132813e-05
1.61e-05,2.7357666015625e-05
1.62e-05,2.301904296875e-05
1.63e-05,4.69392395019531e-05
1.64e-05,3.25550842285156e-05
1.65e-05,4.28494873046875e-05
1.66e-05,4.04793701171875e-05
1.67e-05,3.09472961425781e-05
1.68e-05,1.05543823242188e-05
1.69e-05,1.79927368164062e-05
1.7e-05,1.30686340332031e-05
1.71e-05,3.10276794433594e-05
1.72e-05,3.46643676757813e-05
1.73e-05,3.9968994140625e-05
1.74e-05,4.80403442382813e-05
1.75e-05,5.26908264160156e-05
1.76e-05,3.96131286621094e-05
1.77e-05,3.05425109863281e-05
1.78e-05,2.3050537109375e-05
1.79e-05,3.15685119628906e-05
1.8e-05,2.77282104492188e-05
1.81e-05,1.8817138671875e-06
1.82e-05,1.5023681640625e-05
1.83e-05,3.51934814453125e-06
1.84e-05,1.37386779785156e-05
1.85e-05,3.03287048339844e-05
1.86e-05,3.33696594238281e-05
1.87e-05,2.77268981933594e-05
1.88e-05,2.86072082519531e-05
1.89e-05,3.38267517089844e-05
1.9e-05,3.42026672363281e-05
1.91e-05,4.796240234375e-05
1.92e-05,2.89717102050781e-05
1.93e-05,3.47447814941406e-05
1.94e-05,3.6621826171875e-05
1.95e-05,1.17742004394531e-05
1.96e-05,9.50119018554688e-06
1.97e-05,2.11249084472656e-05
1.98e-05,9.58584594726563e-06
1.99e-05,1.55242309570312e-05
2e-05,1.15816955566406e-05
2.01e-05,3.4154296875e-05
2.02e-05,2.76491088867187e-05
2.03e-05,1.53380432128906e-05
2.04e-05,1.63084411621094e-05
2.05e-05,1.02308044433594e-05
2.06e-05,3.1420654296875e-05
2.07e-05,3.44812316894531e-05
2.08e-05,6.19302368164062e-05
2.09e-05,9.34942321777344e-05
2.1e-05,0.000135647674560547
2.11e-05,0.000122445434570313
2.12e-05,6.87987365722656e-05
2.13e-05,-6.05462951660156e-05
2.14e-05,-0.000243813079833984
2.15e-05,-0.000400594909667969
2.16e-05,-0.000395134368896484
2.17e-05,-0.000306768096923828
2.18e-05,-0.000218175170898437
2.19e-05,-0.000145095275878906
2.2e-05,-3.07128601074219e-05
2.21e-05,9.51318359375e-06
2.22e-05,5.82980651855469e-05
2.23e-05,0.000111613464355469
2.24e-05,0.000170029022216797
2.25e-05,0.000205347412109375
2.26e-05,0.000197098724365234
2.27e-05,0.000199889617919922
2.28e-05,0.000220334655761719
2.29e-05,0.000248294860839844
2.3e-05,0.000272540771484375
2.31e-05,0.000307955841064453
2.32e-05,0.000358798858642578
2.33e-05,0.000380787078857422
2.34e-05,0.000293952117919922
2.35e-05,0.000198679748535156
2.36e-05,9.99336547851563e-05
2.37e-05,2.40449523925781e-05
2.38e-05,-5.80856018066406e-05
2.39e-05,-5.81380920410156e-05
2.4e-05,-6.84418029785156e-05
2.41e-05,-9.40332946777344e-05
2.42e-05,-0.000119682861328125
2.43e-05,-0.000161468963623047
2.44e-05,-0.000173140197753906
2.45e-05,-0.000157105743408203
2.46e-05,-0.000121843505859375
2.47e-05,-6.46247253417969e-05
2.48e-05,-2.16396484375e-05
2.49e-05,7.186767578125e-06
2.5e-05,-1.58517456054688e-06
2.51e-05,1.009765625e-06
2.52e-05,4.59877014160156e-05
2.53e-05,7.37557983398438e-05
2.54e-05,0.000106376708984375
2.55e-05,0.0001255009765625
2.56e-05,0.000112109039306641
2.57e-05,7.27431335449219e-05
2.58e-05,3.90171813964844e-05
2.59e-05,-1.57950744628906e-05
2.6e-05,-2.72450256347656e-05
2.61e-05,1.74545288085938e-06
2.62e-05,4.69132080078125e-05
2.63e-05,7.91950073242187e-05
2.64e-05,8.80375061035156e-05
2.65e-05,4.35088195800781e-05
2.66e-05,-4.69970703125e-09
2.67e-05,-1.33316040039063e-05
2.68e-05,1.15599060058594e-05
2.69e-05,-1.06946105957031e-05
2.7e-05,-5.9583740234375e-06
2.71e-05,-1.54065551757813e-05
2.72e-05,-7.42219543457031e-05
2.73e-05,-0.000151822021484375
2.74e-05,-0.000206188293457031
2.75e-05,-0.000189209136962891
2.76e-05,-6.21811218261719e-05
2.77e-05,0.000101771331787109
2.78e-05,0.000229175506591797
2.79e-05,0.000334037231445313
2.8e-05,0.000395842254638672
2.81e-05,0.000313752777099609
2.82e-05,0.000157225128173828
2.83e-05,2.24356079101562e-05
2.84e-05,-4.86472778320312e-05
2.85e-05,-6.53764953613281e-05
2.86e-05,-5.13332214355469e-05
2.87e-05,-4.30129089355469e-05
2.88e-05,-2.50227966308594e-05
2.89e-05,-5.54090881347656e-05
2.9e-05,-1.14222106933594e-05
2.91e-05,1.45957336425781e-05
2.92e-05,1.13835754394531e-05
2.93e-05,4.5388427734375e-05
2.94e-05,3.50398864746094e-05
2.95e-05,3.31121215820313e-05
2.96e-05,4.23292541503906e-05
2.97e-05,3.9131591796875e-05
2.98e-05,5.79207458496094e-05
2.99e-05,4.46884765625e-05
3e-05,1.48356323242188e-05
3.01e-05,2.19737243652344e-05
3.02e-05,1.95188293457031e-05
3.03e-05,1.21250915527344e-05
3.04e-05,1.58887939453125e-05
3.05e-05,1.11903381347656e-05
3.06e-05,-1.06281433105469e-05
3.07e-05,6.22891235351563e-06
3.08e-05,3.55623168945313e-05
3.09e-05,2.51734008789063e-05
3.1e-05,-8.0386962890625e-06
3.11e-05,-1.76759948730469e-05
3.12e-05,-3.22359313964844e-05
3.13e-05,2.61529541015625e-06
3.14e-05,4.94453430175781e-05
3.15e-05,7.51584167480469e-05
3.16e-05,0.000103233947753906
3.17e-05,9.24910583496094e-05
3.18e-05,6.60155029296875e-05
3.19e-05,-1.79363098144531e-05
3.2e-05,-0.000193928466796875
3.21e-05,-0.000329558898925781
3.22e-05,-0.000406921020507812
3.23e-05,-0.000308533630371094
3.24e-05,-6.52591857910156e-05
3.25e-05,0.000154053405761719
3.26e-05,0.000293574890136719
3.27e-05,0.000288578491210938
3.28e-05,0.000179403778076172
3.29e-05,0.000110998016357422
3.3e-05,0.000134708343505859
3.31e-05,0.000171774780273437
3.32e-05,0.000204148956298828
3.33e-05,0.000218937561035156
3.34e-05,0.000169771423339844
3.35e-05,0.000167035064697266
3.36e-05,0.000128718780517578
3.37e-05,7.28913269042969e-05
3.38e-05,6.66690673828125e-05
3.39e-05,7.28035583496094e-05
3.4e-05,3.85595703125e-05
3.41e-05,2.94059753417969e-05
3.42e-05,-1.32501831054688e-05
3.43e-05,-2.74605712890625e-05
3.44e-05,-2.28189086914062e-06
3.45e-05,3.15085754394531e-05
3.46e-05,6.00281982421875e-05
3.47e-05,0.000133519256591797
3.48e-05,0.000187914154052734
3.49e-05,0.000218352416992188
3.5e-05,0.000229726226806641
3.51e-05,0.000191448486328125
3.52e-05,0.000112932800292969
3.53e-05,-1.88883056640625e-05
3.54e-05,-0.000158433685302734
3.55e-05,-0.000240180541992188
3.56e-05,-0.000253440856933594
3.57e-05,-0.000199657836914062
3.58e-05,-0.000118414520263672
3.59e-05,-9.3455810546875e-06
3.6e-05,8.5099609375e-05
3.61e-05,0.000119296966552734
3.62e-05,0.000140455871582031
3.63e-05,0.000134658355712891
3.64e-05,7.15237121582031e-05
3.65e-05,-2.82333374023438e-05
3.66e-05,-0.000155691223144531
3.67e-05,-0.000247172058105469
3.68e-05,-0.000317842712402344
3.69e-05,-0.000329326629638672
3.7e-05,-0.000230491882324219
3.71e-05,-0.000126909606933594
3.72e-05,-6.20328674316406e-05
3.73e-05,-4.63601379394531e-05
3.74e-05,-2.31412048339844e-05
3.75e-05,1.78611450195312e-05
3.76e-05,3.97919311523437e-05
3.77e-05,8.15950317382813e-05
3.78e-05,0.000105768157958984
3.79e-05,0.000101421783447266
3.8e-05,9.02063903808594e-05
3.81e-05,8.59024963378906e-05
3.82e-05,9.95743103027344e-05
3.83e-05,0.000107132690429687
3.84e-05,0.000118105804443359
3.85e-05,0.000104929077148437
3.86e-05,9.17736511230469e-05
3.87e-05,8.60177001953125e-05
3.88e-05,9.04239501953125e-05
3.89e-05,0.000133600799560547
3.9e-05,0.000145546325683594
3.91e-05,0.000103281799316406
3.92e-05,8.98128967285156e-05
3.93e-05,0.000103274963378906
3.94e-05,0.000100165374755859
3.95e-05,0.000106200256347656
3.96e-05,8.8289306640625e-05
3.97e-05,2.50451965332031e-05
3.98e-05,1.23096923828125e-05
3.99e-05,2.467431640625e-05
4e-05,3.87478942871094e-05
4.01e-05,1.71484680175781e-05
4.02e-05,1.75641174316406e-05
4.03e-05,1.10971984863281e-05
4.04e-05,-4.1812744140625e-06
4.05e-05,-1.25271301269531e-05
4.06e-05,-2.47501525878906e-05
4.07e-05,-6.346923828125e-06
4.08e-05,-1.18038940429688e-05
4.09e-05,7.31436157226563e-06
4.1e-05,2.69259033203125e-05
4.11e-05,-2.44216918945312e-06
4.12e-05,-7.16766357421875e-07
4.13e-05,3.96148681640625e-07
4.14e-05,-5.51644897460938e-05
4.15e-05,-5.66985168457031e-05
4.16e-05,-3.58558959960937e-05
4.17e-05,-5.02713317871094e-05
4.18e-05,-1.85199279785156e-05
4.19e-05,-7.9576416015625e-06
4.2e-05,-3.1148681640625e-06
4.21e-05,4.56253967285156e-05
4.22e-05,0.000112465576171875
4.23e-05,0.000159738311767578
4.24e-05,0.000171100769042969
4.25e-05,0.000200810791015625
4.26e-05,0.000211047912597656
4.27e-05,0.000203588562011719
4.28e-05,0.0001594765625
4.29e-05,0.000100327911376953
4.3e-05,4.99245300292969e-05
4.31e-05,1.89796752929687e-05
4.32e-05,-1.40178833007812e-05
4.33e-05,-7.86270141601563e-06
4.34e-05,7.049560546875e-08
4.35e-05,1.71793212890625e-05
4.36e-05,1.51274108886719e-05
4.37e-05,-4.03560791015625e-05
4.38e-05,-0.00011544287109375
4.39e-05,-0.00017722607421875
4.4e-05,-0.000189171997070312
4.41e-05,-0.000153944000244141
4.42e-05,-0.000124381530761719
4.43e-05,-6.05428466796875e-05
4.44e-05,-4.12883911132812e-05
4.45e-05,-3.11817626953125e-05
4.46e-05,-1.19042053222656e-05
4.47e-05,1.13019104003906e-05
4.48e-05,3.25798950195313e-05
4.49e-05,8.06219482421875e-05
4.5e-05,0.000105546508789063
4.51e-05,0.000133689056396484
4.52e-05,0.000108111877441406
4.53e-05,8.19432067871094e-05
4.54e-05,7.28699340820313e-05
4.55e-05,4.64170227050781e-05
4.56e-05,3.43338623046875e-05
4.57e-05,5.40784606933594e-05
4.58e-05,4.69366760253906e-05
4.59e-05,4.273974609375e-05
4.6e-05,3.99017944335938e-05
4.61e-05,2.7970947265625e-05
4.62e-05,2.13887329101563e-05
4.63e-05,1.07044677734375e-05
4.64e-05,-4.95486450195313e-06
4.65e-05,1.94411926269531e-05
4.66e-05,2.74992370605469e-05
4.67e-05,1.98587036132812e-05
4.68e-05,4.77260437011719e-05
4.69e-05,3.45086364746094e-05
4.7e-05,2.04963684082031e-05
4.71e-05,-6.4490966796875e-06
4.72e-05,-1.12557373046875e-05
4.73e-05,-7.65521240234375e-06
4.74e-05,-2.34121398925781e-05
4.75e-05,-7.17475280761719e-05
4.76e-05,-8.87560729980469e-05
4.77e-05,-7.00761413574219e-05
4.78e-05,-3.3744873046875e-05
4.79e-05,1.54400634765625e-06
4.8e-05,4.01015014648437e-05
4.81e-05,4.87680358886719e-05
4.82e-05,5.35814819335937e-05
4.83e-05,7.015673828125e-05
4.84e-05,7.50380554199219e-05
4.85e-05,9.65390930175781e-05
4.86e-05,0.000129386260986328
4.87e-05,0.000176693023681641
4.88e-05,0.000166063232421875
4.89e-05,0.000155359558105469
4.9e-05,0.000169577728271484
4.91e-05,0.000153205780029297
4.92e-05,8.59859619140625e-05
4.93e-05,5.12506713867187e-05
4.94e-05,1.35482177734375e-05
4.95e-05,-4.17357482910156e-05
4.96e-05,-8.93465270996094e-05
4.97e-05,-9.30277709960938e-05
4.98e-05,-0.000111917755126953
4.99e-05,-0.000108110443115234
5e-05,-6.63512878417969e-05
5.01e-05,-2.24048767089844e-05
5.02e-05,4.66973266601563e-05
5.03e-05,0.000111022491455078
5.04e-05,0.000139197723388672
5.05e-05,0.00014313134765625
5.06e-05,9.71480712890625e-05
5.07e-05,8.73599243164063e-05
5.08e-05,7.7553466796875e-05
5.09e-05,5.65006713867188e-05
5.1e-05,3.69369201660156e-05
5.11e-05,3.66016235351563e-05
5.12e-05,5.87515869140625e-05
5.13e-05,6.73080139160156e-05
5.14e-05,4.08052673339844e-05
5.15e-05,2.01214599609375e-05
5.16e-05,4.62445068359375e-06
5.17e-05,-6.98831176757813e-06
5.18e-05,4.78046875e-05
5.19e-05,0.000120065612792969
5.2e-05,0.000162859008789063
5.21e-05,0.000254128845214844
5.22e-05,0.000264150848388672
5.23e-05,0.000194303314208984
5.24e-05,7.46968383789063e-05
5.25e-05,-9.01607360839844e-05
5.26e-05,-0.000269719635009766
5.27e-05,-0.000377290618896484
5.28e-05,-0.000406478759765625
5.29e-05,-0.000410004211425781
5.3e-05,-0.0003671845703125
5.31e-05,-0.000315434600830078
5.32e-05,-0.000226970184326172
5.33e-05,-9.1294921875e-05
5.34e-05,5.86473083496094e-05
5.35e-05,0.000188627075195313
5.36e-05,0.000295203918457031
5.37e-05,0.000353277465820312
5.38e-05,0.0003758828125
5.39e-05,0.000393550415039063
5.4e-05,0.000379171997070313
5.41e-05,0.000337012542724609
5.42e-05,0.000277262817382812
5.43e-05,0.000158556976318359
5.44e-05,5.60904541015625e-05
5.45e-05,-5.82150268554687e-05
5.46e-05,-0.000148930145263672
5.47e-05,-0.000179673095703125
5.48e-05,-0.000164817230224609
5.49e-05,-0.000126354217529297
5.5e-05,-0.000105782196044922
5.51e-05,-8.15206604003906e-05
5.52e-05,-7.15381774902344e-05
5.53e-05,-6.46156311035156e-05
5.54e-05,-4.24524230957031e-05
5.55e-05,1.17880249023438e-05
5.56e-05,4.62549438476562e-05
5.57e-05,0.000101289794921875
5.58e-05,0.000115254486083984
5.59e-05,0.000107514953613281
5.6e-05,8.74249572753906e-05
5.61e-05,5.39403686523438e-05
5.62e-05,3.518212890625e-05
5.63e-05,3.55868530273437e-05
5.64e-05,3.64420166015625e-05
5.65e-05,2.92328491210938e-05
5.66e-05,3.23406677246094e-05
5.67e-05,1.7810791015625e-05
5.68e-05,1.8169189453125e-05
5.69e-05,3.59951782226562e-05
5.7e-05,5.66798095703125e-05
5.71e-05,4.04599304199219e-05
5.72e-05,5.43962097167969e-05
5.73e-05,3.58644104003906e-05
5.74e-05,3.933349609375e-06
5.75e-05,-2.02084350585938e-06
5.76e-05,1.24606018066406e-05
5.77e-05,1.72413330078125e-05
5.78e-05,1.06413269042969e-05
5.79e-05,8.2650146484375e-06
5.8e-05,-4.033203125e-06
5.81e-05,-3.45607604980469e-05
5.82e-05,-1.99281005859375e-05
5.83e-05,-2.10269775390625e-05
5.84e-05,-2.71351013183594e-05
5.85e-05,-3.48456726074219e-05
5.86e-05,-3.29104614257812e-05
5.87e-05,-2.49849548339844e-05
5.88e-05,-1.37283630371094e-05
5.89e-05,5.99481201171875e-06
5.9e-05,1.567236328125e-05
5.91e-05,7.900146484375e-06
5.92e-05,2.9054931640625e-05
5.93e-05,1.34976196289063e-06
5.94e-05,1.2185791015625e-05
5.95e-05,4.32926330566406e-05
5.96e-05,5.2822509765625e-05
5.97e-05,7.59026184082031e-05
5.98e-05,0.000100986846923828
5.99e-05,0.000101174102783203
6e-05,0.000107788543701172
6.01e-05,8.73663940429687e-05
6.02e-05,8.2324462890625e-05
6.03e-05,7.43995056152344e-05
6.04e-05,5.2212890625e-05
6.05e-05,4.91271057128906e-05
6.06e-05,6.42897033691406e-05
6.07e-05,9.37548522949219e-05
6.08e-05,0.000147540496826172
6.09e-05,0.000180118286132812
6.1e-05,0.000160728668212891
6.11e-05,0.000120283721923828
6.12e-05,5.63250732421875e-05
6.13e-05,-4.88519287109375e-06
6.14e-05,-3.17762145996094e-05
6.15e-05,-7.23279418945313e-05
6.16e-05,-8.32894592285156e-05
6.17e-05,-6.00306091308594e-05
6.18e-05,-9.75228576660156e-05
6.19e-05,-0.000107479583740234
6.2e-05,-8.32333068847656e-05
6.21e-05,-8.9114990234375e-05
6.22e-05,-5.76343078613281e-05
6.23e-05,-1.17344665527344e-05
6.24e-05,4.70608520507813e-06
6.25e-05,-5.43414306640625e-06
6.26e-05,-9.42056274414062e-06
6.27e-05,-5.85635986328125e-05
6.28e-05,-7.57514953613281e-05
6.29e-05,-5.31693115234375e-05
6.3e-05,-4.06645202636719e-05
6.31e-05,-1.14753112792969e-05
6.32e-05,4.37720947265625e-05
6.33e-05,4.70380249023437e-05
6.34e-05,3.1517333984375e-05
6.35e-05,1.80459594726563e-05
6.36e-05,-2.97108154296875e-05
6.37e-05,-7.69205017089844e-05
6.38e-05,-0.000106309814453125
6.39e-05,-0.000111579223632813
6.4e-05,-0.000116675842285156
6.41e-05,-8.21236572265625e-05
6.42e-05,-4.27749938964844e-05
6.43e-05,4.98382873535156e-05
6.44e-05,0.000140075286865234
6.45e-05,0.000227898010253906
6.46e-05,0.000339168792724609
6.47e-05,0.000429844055175781
6.48e-05,0.000471874542236328
6.49e-05,0.000454738098144531
6.5e-05,0.000401142211914063
6.51e-05,0.000305318756103516
6.52e-05,0.000189724456787109
6.53e-05,7.0201904296875e-05
6.54e-05,-3.63955688476562e-05
6.55e-05,-0.000101015991210938
6.56e-05,-0.000160511413574219
6.57e-05,-0.000147417266845703
6.58e-05,-0.000136660888671875
6.59e-05,-0.000177384735107422
6.6e-05,-0.000247594818115234
6.61e-05,-0.000304809478759766
6.62e-05,-0.000357012359619141
6.63e-05,-0.000289574584960938
6.64e-05,-0.000143750518798828
6.65e-05,-1.90643310546875e-07
6.66e-05,0.000147310272216797
6.67e-05,0.000244065124511719
6.68e-05,0.000293734924316406
6.69e-05,0.000255856811523438
6.7e-05,0.000217779113769531
6.71e-05,0.000180415344238281
6.72e-05,0.000171025726318359
6.73e-05,0.000129865875244141
6.74e-05,0.000124861450195313
6.75e-05,0.000126314483642578
6.76e-05,0.000112680145263672
6.77e-05,0.000116054626464844
6.78e-05,0.00010579541015625
6.79e-05,5.82720642089844e-05
6.8e-05,3.29217529296875e-05
6.81e-05,-2.63545837402344e-05
6.82e-05,-8.909765625e-05
6.83e-05,-9.67032775878906e-05
6.84e-05,-0.000121352325439453
6.85e-05,-0.000133863189697266
6.86e-05,-0.000139149261474609
6.87e-05,-0.000108126983642578
6.88e-05,-5.89828491210938e-05
6.89e-05,-1.4479248046875e-05
6.9e-05,3.74717102050781e-05
6.91e-05,7.81108703613281e-05
6.92e-05,4.95616149902344e-05
6.93e-05,-4.10673828125e-05
6.94e-05,-0.000130913238525391
6.95e-05,-0.000221404815673828
6.96e-05,-0.000278114501953125
6.97e-05,-0.000324607788085938
6.98e-05,-0.000319792785644531
6.99e-05,-0.000208400543212891
7e-05,-8.30744934082031e-05
7.01e-05,5.808154296875e-05
7.02e-05,0.000201188110351563
7.03e-05,0.000281784423828125
7.04e-05,0.000308277954101562
7.05e-05,0.000276984405517578
7.06e-05,0.000263390075683594
7.07e-05,0.000242542633056641
7.08e-05,0.00025156689453125
7.09e-05,0.000276569213867187
7.1e-05,0.000262850891113281
7.11e-05,0.000206282104492188
7.12e-05,0.000122299896240234
7.13e-05,7.31300659179688e-05
7.14e-05,9.43649291992188e-06
7.15e-05,-2.66333618164062e-05
7.16e-05,-3.08179321289063e-05
7.17e-05,-4.99361877441406e-05
7.18e-05,-4.36653747558594e-05
7.19e-05,-3.7041748046875e-05
7.2e-05,-4.56860046386719e-05
7.21e-05,-3.20886840820313e-05
7.22e-05,-1.44661865234375e-05
7.23e-05,-2.5995361328125e-05
7.24e-05,-4.56618041992187e-05
7.25e-05,-4.73621215820313e-05
7.26e-05,-7.2017333984375e-05
7.27e-05,-8.81083679199219e-05
7.28e-05,-5.763671875e-05
7.29e-05,-3.28921203613281e-05
7.3e-05,-2.2637939453125e-07
7.31e-05,4.67706604003906e-05
7.32e-05,7.90439147949219e-05
7.33e-05,9.80331726074219e-05
7.34e-05,0.000126690093994141
7.35e-05,0.000142903991699219
7.36e-05,0.000139499969482422
7.37e-05,0.000113035552978516
7.38e-05,0.000113277984619141
7.39e-05,0.000133044036865234
7.4e-05,0.000116862915039062
7.41e-05,0.000106244567871094
7.42e-05,0.000113085510253906
7.43e-05,8.20980834960938e-05
7.44e-05,8.04144897460938e-05
7.45e-05,6.98553161621094e-05
7.46e-05,4.31676635742187e-05
7.47e-05,3.89581909179687e-05
7.48e-05,4.42264404296875e-05
7.49e-05,2.17689819335938e-05
7.5e-05,-2.76644897460937e-06
7.51e-05,-5.31625366210938e-06
7.52e-05,-4.61508178710938e-05
7.53e-05,-6.34502563476562e-05
7.54e-05,-5.85959167480469e-05
7.55e-05,-3.37211608886719e-05
7.56e-05,-2.9052490234375e-05
7.57e-05,-2.67183227539063e-05
7.58e-05,-5.61242370605469e-05
7.59e-05,-7.76550598144531e-05
7.6e-05,-0.000113414733886719
7.61e-05,-0.000134238311767578
7.62e-05,-0.000132397979736328
7.63e-05,-0.000149628204345703
7.64e-05,-0.000176298675537109
7.65e-05,-0.000166435241699219
7.66e-05,-0.000161344604492187
7.67e-05,-0.000114459350585938
7.68e-05,1.7650390625e-05
7.69e-05,0.000132446655273437
7.7e-05,0.000199301818847656
7.71e-05,0.000252615539550781
7.72e-05,0.000256363800048828
7.73e-05,0.000204051025390625
7.74e-05,0.000150631683349609
7.75e-05,0.000111404846191406
7.76e-05,0.000111579376220703
7.77e-05,8.37749633789063e-05
7.78e-05,3.9756591796875e-05
7.79e-05,-3.09127807617188e-06
7.8e-05,-5.94389038085938e-05
7.81e-05,-5.57377319335937e-05
7.82e-05,-1.55013732910156e-05
7.83e-05,-5.41006469726562e-06
7.84e-05,-8.89505004882813e-06
7.85e-05,-2.51403503417969e-05
7.86e-05,-7.73928833007813e-05
7.87e-05,-9.98883972167969e-05
7.88e-05,-7.81951904296875e-05
7.89e-05,-3.08292541503906e-05
7.9e-05,-7.966796875e-06
7.91e-05,-2.09218444824219e-05
7.92e-05,-4.22174072265625e-05
7.93e-05,-5.66204528808594e-05
7.94e-05,-4.84401245117187e-05
7.95e-05,-7.21914672851562e-06
