t,LDV
1.97e-05,0.000104462280273438
1.98e-05,9.6690673828125e-06
1.99e-05,-1.96060180664062e-06
2e-05,2.43610534667969e-05
2.01e-05,-5.70484008789063e-05
2.02e-05,-4.98614501953125e-05
2.03e-05,-1.50870971679687e-05
2.04e-05,1.59031066894531e-05
2.05e-05,3.85164184570312e-05
2.06e-05,6.52895812988281e-05
2.07e-05,7.55580444335938e-05
2.08e-05,7.21312255859375e-05
2.09e-05,1.20674133300781e-05
2.1e-05,-1.32551879882813e-05
2.11e-05,3.49600524902344e-05
2.12e-05,3.84646606445313e-05
2.13e-05,2.5349609375e-05
2.14e-05,4.56596984863281e-05
2.15e-05,3.47399291992187e-05
2.16e-05,5.43548583984375e-06
2.17e-05,1.17718505859375e-06
2.18e-05,2.61920166015625e-05
2.19e-05,2.60652465820313e-05
2.2e-05,5.18197631835937e-05
2.21e-05,8.52137145996094e-05
2.22e-05,4.87588195800781e-05
2.23e-05,1.32058410644531e-05
2.24e-05,1.69923706054688e-05
2.25e-05,-1.72799987792969e-05
2.26e-05,-2.70012817382813e-05
2.27e-05,5.65469360351562e-06
2.28e-05,9.83981323242187e-06
2.29e-05,4.39420166015625e-05
2.3e-05,5.65105590820313e-05
2.31e-05,5.18773193359375e-05
2.32e-05,3.74931030273438e-05
2.33e-05,4.77493896484375e-05
2.34e-05,4.69930725097656e-05
2.35e-05,5.83372192382813e-05
2.36e-05,6.77406311035156e-05
2.37e-05,4.65458984375e-05
2.38e-05,2.90878601074219e-05
2.39e-05,3.13777160644531e-05
2.4e-05,-3.36689453125e-05
2.41e-05,-1.30300903320313e-05
2.42e-05,5.12066650390625e-06
2.43e-05,-3.07810363769531e-05
2.44e-05,-3.65684509277344e-05
2.45e-05,1.58352661132813e-05
2.46e-05,6.49911499023437e-06
2.47e-05,4.33268737792969e-05
2.48e-05,7.39407043457031e-05
2.49e-05,7.89023132324219e-05
2.5e-05,8.72091674804688e-05
2.51e-05,7.80505065917969e-05
2.52e-05,6.40646057128906e-05
2.53e-05,9.11591186523438e-05
2.54e-05,5.70113830566406e-05
2.55e-05,2.51644287109375e-05
2.56e-05,2.31585998535156e-05
2.57e-05,3.00151672363281e-05
2.58e-05,3.53977355957031e-05
2.59e-05,8.48065185546875e-06
2.6e-05,-3.518896484375e-05
2.61e-05,2.63504333496094e-05
2.62e-05,8.85769653320312e-06
2.63e-05,2.98629150390625e-05
2.64e-05,7.46587829589844e-05
2.65e-05,4.22175903320313e-05
2.66e-05,1.99652099609375e-05
2.67e-05,1.59385986328125e-05
2.68e-05,3.99282531738281e-05
2.69e-05,3.28703002929687e-05
2.7e-05,1.96460876464844e-05
2.71e-05,7.23955688476562e-05
2.72e-05,2.52192687988281e-05
2.73e-05,-2.09861755371094e-05
2.74e-05,-5.250732421875e-06
2.75e-05,-2.97659606933594e-05
2.76e-05,-4.52442626953125e-05
2.77e-05,-3.01210327148437e-05
2.78e-05,1.7870849609375e-05
2.79e-05,3.560546875e-06
2.8e-05,4.81460571289062e-05
2.81e-05,8.46151428222656e-05
2.82e-05,6.95427551269531e-05
2.83e-05,9.41151733398437e-05
2.84e-05,0.000110966705322266
2.85e-05,9.51397094726563e-05
2.86e-05,0.000103545776367188
2.87e-05,5.5143310546875e-05
2.88e-05,6.55004272460937e-05
2.89e-05,7.335009765625e-05
2.9e-05,2.25782470703125e-05
2.91e-05,2.239794921875e-05
2.92e-05,-2.69017944335937e-05
2.93e-05,-3.23138427734375e-06
2.94e-05,-4.57200622558594e-05
2.95e-05,-2.03898620605469e-05
2.96e-05,1.4296875e-05
2.97e-05,2.33105163574219e-05
2.98e-05,-3.1816162109375e-05
2.99e-05,-4.857177734375e-06
3e-05,1.82200012207031e-05
3.01e-05,1.41814880371094e-05
3.02e-05,4.46053771972656e-05
3.03e-05,5.30866088867187e-05
3.04e-05,5.49679565429688e-05
3.05e-05,2.12294921875e-05
3.06e-05,1.2334228515625e-05
3.07e-05,2.12538452148438e-05
3.08e-05,5.21925354003906e-05
3.09e-05,2.83412170410156e-05
3.1e-05,4.89195861816406e-05
3.11e-05,3.92444458007813e-05
3.12e-05,-4.29248046875e-06
3.13e-05,4.66616821289063e-06
3.14e-05,5.51782531738281e-05
3.15e-05,2.63743896484375e-05
3.16e-05,-4.29598999023438e-06
3.17e-05,2.11578674316406e-05
3.18e-05,-1.1084716796875e-05
3.19e-05,3.55181884765625e-05
3.2e-05,8.25010681152344e-05
3.21e-05,0.000115152862548828
3.22e-05,9.54284362792969e-05
3.23e-05,0.000155388549804688
3.24e-05,9.80224304199219e-05
3.25e-05,0.000160831237792969
3.26e-05,0.000230986694335938
3.27e-05,0.000199275604248047
3.28e-05,0.000159066650390625
3.29e-05,9.29619445800781e-05
3.3e-05,0.000138825561523438
3.31e-05,4.4699462890625e-05
3.32e-05,-1.23208923339844e-05
3.33e-05,-6.69693298339844e-05
3.34e-05,-0.0001057412109375
3.35e-05,-0.000225368988037109
3.36e-05,-0.000193786926269531
3.37e-05,-0.000188867736816406
3.38e-05,-0.000223989776611328
3.39e-05,-0.000206435333251953
3.4e-05,-0.000183744598388672
3.41e-05,-9.5682861328125e-05
3.42e-05,-3.54759216308594e-05
3.43e-05,5.93934326171875e-05
3.44e-05,0.000120723571777344
3.45e-05,0.000102322570800781
3.46e-05,0.000138380645751953
3.47e-05,0.000132018402099609
3.48e-05,0.000148288726806641
3.49e-05,0.00012097900390625
3.5e-05,9.41427612304688e-05
3.51e-05,0.000116122436523437
3.52e-05,6.61404724121094e-05
3.53e-05,9.80175476074219e-05
3.54e-05,9.06971130371094e-05
3.55e-05,9.13590087890625e-05
3.56e-05,0.000113574066162109
3.57e-05,0.000113649505615234
3.58e-05,2.18463439941406e-05
3.59e-05,-2.93635559082031e-05
3.6e-05,-6.49442443847656e-05
3.61e-05,-0.000110272155761719
3.62e-05,-8.59217834472656e-05
3.63e-05,-7.29240112304688e-05
3.64e-05,-7.58867492675781e-05
3.65e-05,2.011474609375e-06
3.66e-05,-3.71676940917969e-05
3.67e-05,-2.75038452148437e-05
3.68e-05,-3.22679443359375e-05
3.69e-05,-5.68410949707031e-05
3.7e-05,1.80368041992188e-05
3.71e-05,7.00760498046875e-05
3.72e-05,0.000190030334472656
3.73e-05,0.000230877593994141
3.74e-05,0.000179010711669922
3.75e-05,0.000181324157714844
3.76e-05,0.000141730224609375
3.77e-05,0.000150490051269531
3.78e-05,0.000186635559082031
3.79e-05,0.000228856353759766
3.8e-05,0.000218433837890625
3.81e-05,0.000218473907470703
3.82e-05,0.000158029022216797
3.83e-05,4.29577331542969e-05
3.84e-05,-6.11034851074219e-05
3.85e-05,-6.49258117675781e-05
3.86e-05,-0.000119796112060547
3.87e-05,-0.000166803436279297
3.88e-05,-0.000213710235595703
3.89e-05,-0.000265380523681641
3.9e-05,-0.000225336364746094
3.91e-05,-0.000214028259277344
3.92e-05,-0.000150963256835937
3.93e-05,-3.22315063476563e-05
3.94e-05,5.896044921875e-05
3.95e-05,0.000109663330078125
3.96e-05,0.000137822814941406
3.97e-05,0.000104107391357422
3.98e-05,8.00884704589844e-05
3.99e-05,6.86502075195313e-05
4e-05,7.91881103515625e-05
4.01e-05,0.000106266448974609
4.02e-05,0.000100516357421875
4.03e-05,0.000136616027832031
4.04e-05,0.000154374877929688
4.05e-05,6.52916259765625e-05
4.06e-05,4.05098571777344e-05
4.07e-05,1.04547119140625e-06
4.08e-05,-2.54218139648438e-05
4.09e-05,3.32670288085938e-05
4.1e-05,3.98623046875e-05
4.11e-05,-5.48318481445313e-05
4.12e-05,8.4414306640625e-05
4.13e-05,7.54822998046875e-05
4.14e-05,7.039208984375e-05
4.15e-05,4.71320495605469e-05
4.16e-05,1.65633850097656e-05
4.17e-05,-1.9875e-05
4.18e-05,-4.30841369628906e-05
4.19e-05,-5.17347412109375e-05
4.2e-05,-3.83304138183594e-05
4.21e-05,-0.000104376586914063
4.22e-05,-8.19515686035156e-05
4.23e-05,-4.13247985839844e-05
4.24e-05,-6.01979064941406e-05
4.25e-05,1.47296142578125e-06
4.26e-05,7.71756896972656e-05
4.27e-05,0.000165221282958984
4.28e-05,0.000238332183837891
4.29e-05,0.000213928497314453
4.3e-05,0.000152844848632813
4.31e-05,0.000102204437255859
4.32e-05,4.22724609375e-05
4.33e-05,-4.77836608886719e-05
4.34e-05,-0.000100263275146484
4.35e-05,-0.000160540374755859
4.36e-05,-0.000228064300537109
4.37e-05,-0.000297587463378906
4.38e-05,-0.000215354461669922
4.39e-05,-0.000245089813232422
4.4e-05,-0.000214835540771484
4.41e-05,-0.000183627319335938
4.42e-05,-0.000127936492919922
4.43e-05,-1.41786193847656e-05
4.44e-05,4.99321594238281e-05
4.45e-05,0.000109702178955078
4.46e-05,0.000123678131103516
4.47e-05,0.000243009674072266
4.48e-05,0.000302968994140625
4.49e-05,0.000342023895263672
4.5e-05,0.000411259307861328
4.51e-05,0.000378729675292969
4.52e-05,0.000432069549560547
4.53e-05,0.00038926318359375
4.54e-05,0.000326136260986328
4.55e-05,0.000219620239257813
4.56e-05,0.000134779876708984
4.57e-05,4.44264831542969e-05
4.58e-05,-9.8626708984375e-07
4.59e-05,-4.03189086914062e-05
4.6e-05,-0.000140550048828125
4.61e-05,-0.000153180969238281
4.62e-05,-0.000166751861572266
4.63e-05,-0.000149721252441406
4.64e-05,-0.000163006256103516
4.65e-05,-0.000132452117919922
4.66e-05,-0.000142181945800781
4.67e-05,-7.48415832519531e-05
4.68e-05,-3.65832214355469e-05
4.69e-05,1.77065124511719e-05
4.7e-05,5.630712890625e-05
4.71e-05,5.41338195800781e-05
4.72e-05,9.23628234863281e-05
4.73e-05,8.97081909179688e-05
4.74e-05,0.000103970672607422
4.75e-05,0.000153333709716797
4.76e-05,0.000142466094970703
4.77e-05,8.3355712890625e-05
4.78e-05,8.26724548339844e-05
4.79e-05,0.000112264923095703
4.8e-05,0.000121744354248047
4.81e-05,7.53837280273438e-05
4.82e-05,4.879443359375e-05
4.83e-05,-1.7370849609375e-05
4.84e-05,-7.95059204101562e-05
4.85e-05,-4.54052734375e-05
4.86e-05,-5.28807678222656e-05
4.87e-05,-3.90104064941406e-05
4.88e-05,-5.49482421875e-05
4.89e-05,-0.000115238189697266
4.9e-05,-7.69187927246094e-05
4.91e-05,-8.75104675292969e-05
4.92e-05,-0.000109724426269531
4.93e-05,-9.97347106933594e-05
4.94e-05,-0.000203032135009766
4.95e-05,-0.000165008392333984
4.96e-05,-0.000149110504150391
4.97e-05,-0.000115027984619141
4.98e-05,-6.85035705566406e-05
4.99e-05,3.41002197265625e-05
5e-05,6.72006225585938e-05
5.01e-05,7.91029357910156e-05
5.02e-05,0.000119808410644531
5.03e-05,0.000124905303955078
5.04e-05,0.000133872528076172
5.05e-05,0.000150775543212891
5.06e-05,0.0001920322265625
5.07e-05,0.000136378448486328
5.08e-05,0.000105765350341797
5.09e-05,0.000144845886230469
5.1e-05,0.000135231994628906
5.11e-05,0.000221678558349609
5.12e-05,0.000367481475830078
5.13e-05,0.000400838897705078
5.14e-05,0.000265323822021484
5.15e-05,0.000173909729003906
5.16e-05,-0.000105255432128906
5.17e-05,-0.000365818542480469
5.18e-05,-0.000253589172363281
5.19e-05,-0.000104961547851562
5.2e-05,4.82090454101562e-05
5.21e-05,0.000298213256835938
5.22e-05,0.000287372863769531
5.23e-05,0.000113965484619141
5.24e-05,-8.145751953125e-07
5.25e-05,-0.000154006774902344
5.26e-05,-0.000138806396484375
5.27e-05,7.18527221679687e-06
5.28e-05,7.77362060546875e-06
5.29e-05,7.831689453125e-05
5.3e-05,7.53224487304688e-05
5.31e-05,3.06565246582031e-05
5.32e-05,-5.75528564453125e-05
5.33e-05,-0.000100212493896484
5.34e-05,-0.000118624328613281
5.35e-05,-3.59424743652344e-05
5.36e-05,-4.59103393554688e-06
5.37e-05,-3.08327026367188e-05
5.38e-05,4.72478332519531e-05
5.39e-05,2.84433898925781e-05
5.4e-05,4.93646240234375e-06
5.41e-05,9.55799865722656e-05
5.42e-05,8.53421325683594e-05
5.43e-05,0.000155676910400391
5.44e-05,0.000148320281982422
5.45e-05,0.000123525604248047
5.46e-05,6.92721557617188e-05
5.47e-05,6.8259765625e-05
5.48e-05,6.89679870605469e-05
5.49e-05,3.59316711425781e-05
5.5e-05,4.90714721679688e-05
5.51e-05,7.05325317382812e-05
5.52e-05,-2.77352905273438e-05
5.53e-05,-3.2089599609375e-05
5.54e-05,-8.45978088378906e-05
5.55e-05,-9.29815979003906e-05
5.56e-05,-0.000120237030029297
5.57e-05,-0.000117677398681641
5.58e-05,-9.66294860839844e-05
5.59e-05,-2.709130859375e-05
5.6e-05,1.49231567382812e-05
5.61e-05,7.37429809570313e-06
5.62e-05,-1.2123291015625e-05
5.63e-05,-7.7252197265625e-07
5.64e-05,-8.73712158203125e-06
5.65e-05,-4.15854187011719e-05
5.66e-05,-2.195849609375e-05
5.67e-05,-3.99132385253906e-05
5.68e-05,-8.07025146484375e-06
5.69e-05,2.29330139160156e-05
5.7e-05,4.28945922851563e-06
5.71e-05,7.62484130859375e-05
5.72e-05,6.36223754882813e-05
5.73e-05,8.39502258300781e-05
5.74e-05,0.000125416107177734
5.75e-05,0.000134026580810547
5.76e-05,0.000178180236816406
5.77e-05,0.00015037353515625
5.78e-05,0.000141041595458984
5.79e-05,0.000188901336669922
5.8e-05,0.0001826513671875
5.81e-05,0.000130257843017578
5.82e-05,0.000123827697753906
5.83e-05,0.000111666198730469
5.84e-05,0.000102475677490234
5.85e-05,5.53049926757813e-05
5.86e-05,-3.23397827148437e-06
5.87e-05,-3.10171813964844e-05
5.88e-05,-5.26387939453125e-05
5.89e-05,-5.92507629394531e-05
5.9e-05,-7.53191528320313e-05
5.91e-05,-0.00013277685546875
5.92e-05,-0.000133790191650391
5.93e-05,-0.000122408782958984
5.94e-05,-8.21749877929688e-05
5.95e-05,-5.92044372558594e-05
5.96e-05,-1.33643798828125e-05
5.97e-05,7.92119445800781e-05
5.98e-05,5.65247192382813e-05
5.99e-05,7.8166259765625e-05
6e-05,9.20492248535156e-05
6.01e-05,9.54248657226563e-05
6.02e-05,8.16159973144531e-05
6.03e-05,4.44487915039063e-05
6.04e-05,3.58053894042969e-05
6.05e-05,9.31072998046875e-06
6.06e-05,3.95770263671875e-06
6.07e-05,1.26730651855469e-05
6.08e-05,7.68428649902344e-05
6.09e-05,4.07899475097656e-05
6.1e-05,5.60226440429687e-05
6.11e-05,0.000114304626464844
6.12e-05,0.000127228454589844
6.13e-05,9.14398498535156e-05
6.14e-05,0.000121034362792969
6.15e-05,0.000116309234619141
6.16e-05,4.53915710449219e-05
6.17e-05,6.30272521972656e-05
6.18e-05,1.03047790527344e-05
6.19e-05,-5.60480651855469e-05
6.2e-05,-4.89361267089844e-05
6.21e-05,-4.15151977539063e-05
6.22e-05,-4.87158203125e-05
6.23e-05,-9.29345092773438e-05
6.24e-05,-6.67229919433594e-05
6.25e-05,-1.62204284667969e-05
6.26e-05,-6.41201477050781e-05
6.27e-05,-4.28767395019531e-05
6.28e-05,-1.30931396484375e-05
6.29e-05,-5.0633056640625e-05
6.3e-05,-4.37400207519531e-05
6.31e-05,-3.29333801269531e-05
6.32e-05,-5.26448669433594e-05
6.33e-05,-4.51364135742188e-06
6.34e-05,1.00240173339844e-05
6.35e-05,-3.623583984375e-05
6.36e-05,4.79963073730469e-05
6.37e-05,2.12940063476562e-05
6.38e-05,-4.46075439453125e-07
6.39e-05,2.65023498535156e-05
6.4e-05,3.80115051269531e-05
6.41e-05,5.17705078125e-05
6.42e-05,6.68816833496094e-05
6.43e-05,2.52563781738281e-05
6.44e-05,1.79990844726563e-05
6.45e-05,1.14742126464844e-05
6.46e-05,5.35216369628906e-05
6.47e-05,0.000100751617431641
6.48e-05,0.00010258154296875
6.49e-05,3.90928955078125e-05
6.5e-05,-6.32044067382813e-05
6.51e-05,-8.63362121582031e-05
6.52e-05,-0.000105598480224609
6.53e-05,-0.000126615173339844
6.54e-05,-4.81138916015625e-05
6.55e-05,2.57615356445313e-05
6.56e-05,6.89485473632813e-05
6.57e-05,0.000124365234375
6.58e-05,0.000131059326171875
6.59e-05,0.000176289428710938
6.6e-05,0.000247991271972656
6.61e-05,0.00026622021484375
6.62e-05,0.000437292388916016
6.63e-05,0.000545789520263672
6.64e-05,0.00055973974609375
6.65e-05,0.000559064758300781
6.66e-05,0.000594514862060547
6.67e-05,0.000486441528320313
6.68e-05,0.000371720855712891
6.69e-05,0.000281482757568359
6.7e-05,0.000200760375976562
6.71e-05,0.00011935986328125
6.72e-05,1.06227722167969e-05
6.73e-05,-0.00012155126953125
6.74e-05,-0.000227216278076172
6.75e-05,-0.000300222229003906
6.76e-05,-0.000355199859619141
6.77e-05,-0.000446144165039062
6.78e-05,-0.000457864440917969
6.79e-05,-0.000399120178222656
6.8e-05,-0.000380375396728516
6.81e-05,-0.000274700164794922
6.82e-05,-0.000181661010742188
6.83e-05,-0.000188221282958984
6.84e-05,-0.000208563201904297
6.85e-05,-0.000211689483642578
6.86e-05,-0.000218702972412109
6.87e-05,-0.000175334350585938
6.88e-05,-2.21828918457031e-05
6.89e-05,0.000165320281982422
6.9e-05,0.000210263336181641
6.91e-05,0.000208212554931641
6.92e-05,9.99646606445313e-05
6.93e-05,-6.07694702148438e-05
6.94e-05,-0.00017053271484375
6.95e-05,-0.000255681640625
6.96e-05,-0.000171065063476563
6.97e-05,-0.000116429656982422
6.98e-05,-5.38610534667969e-05
6.99e-05,7.01429443359375e-05
7e-05,8.51537170410156e-05
7.01e-05,-1.33483581542969e-05
7.02e-05,-4.02998962402344e-05
7.03e-05,-9.29672241210937e-05
7.04e-05,-0.000134202972412109
7.05e-05,-7.94980773925781e-05
7.06e-05,6.32064208984375e-05
7.07e-05,0.000173422332763672
7.08e-05,0.000224695892333984
7.09e-05,0.000308386962890625
7.1e-05,0.000348547454833984
7.11e-05,0.000249850250244141
7.12e-05,0.000213260406494141
7.13e-05,0.000123357940673828
7.14e-05,0.000113214263916016
7.15e-05,0.000106611480712891
7.16e-05,0.000135876251220703
7.17e-05,0.000149668701171875
7.18e-05,0.000132259521484375
7.19e-05,0.00016906103515625
7.2e-05,0.000190311309814453
7.21e-05,0.000146060546875
7.22e-05,0.000116353332519531
7.23e-05,7.45556945800781e-05
7.24e-05,0.000116344268798828
7.25e-05,3.87738647460938e-05
7.26e-05,-1.74293212890625e-05
7.27e-05,3.59424133300781e-05
7.28e-05,-4.52951049804687e-06
7.29e-05,-7.01508178710938e-05
7.3e-05,-0.000130602691650391
7.31e-05,-0.000173110443115234
7.32e-05,-0.000109653747558594
7.33e-05,-8.29858703613281e-05
7.34e-05,-4.3890380859375e-05
7.35e-05,3.35221557617188e-05
7.36e-05,2.02193908691406e-05
7.37e-05,5.44026794433594e-05
7.38e-05,5.20645141601562e-05
7.39e-05,7.95718383789062e-05
7.4e-05,0.000119312164306641
7.41e-05,8.94362487792969e-05
7.42e-05,6.09896850585938e-06
7.43e-05,4.28680419921875e-07
7.44e-05,-3.57589416503906e-05
7.45e-05,-0.000109852142333984
7.46e-05,-9.86142272949219e-05
7.47e-05,-4.55159912109375e-05
7.48e-05,-4.249267578125e-07
7.49e-05,6.55912170410156e-05
7.5e-05,0.000100009033203125
7.51e-05,8.6737548828125e-05
7.52e-05,1.97198486328125e-05
7.53e-05,5.08134765625e-05
7.54e-05,1.88621520996094e-05
7.55e-05,5.5737060546875e-05
7.56e-05,7.73959350585937e-05
7.57e-05,5.82931518554687e-05
7.58e-05,0.000124259796142578
7.59e-05,0.000109314697265625
7.6e-05,9.43656616210937e-05
7.61e-05,6.98645935058594e-05
7.62e-05,6.71570739746094e-05
7.63e-05,1.73952941894531e-05
7.64e-05,8.76644897460937e-06
7.65e-05,-4.2976806640625e-05
7.66e-05,-3.41290283203125e-06
7.67e-05,-3.26105041503906e-05
7.68e-05,-2.22223205566406e-05
7.69e-05,-6.45958251953125e-05
7.7e-05,-3.36693115234375e-05
7.71e-05,-3.49797058105469e-05
7.72e-05,-5.33773803710938e-05
7.73e-05,-1.87975158691406e-05
7.74e-05,-3.66224060058594e-05
7.75e-05,-2.35157470703125e-05
7.76e-05,-6.08338623046875e-05
7.77e-05,-7.1122314453125e-05
7.78e-05,-5.21539611816406e-05
7.79e-05,4.85964965820312e-06
7.8e-05,3.76221008300781e-05
7.81e-05,7.04511413574219e-05
7.82e-05,8.79068603515625e-05
7.83e-05,7.12620239257813e-05
7.84e-05,3.32685546875e-05
7.85e-05,0.000114151306152344
7.86e-05,0.000100429321289062
7.87e-05,0.000109405029296875
7.88e-05,0.000148415985107422
7.89e-05,0.000156482177734375
7.9e-05,0.000126732269287109
7.91e-05,0.000106504455566406
7.92e-05,0.000128383575439453
7.93e-05,0.000160130096435547
7.94e-05,0.000246719512939453
7.95e-05,0.000339664398193359
7.96e-05,0.000312786163330078
