,t,loc_slip,loc_traction
106,1.036466e-06,4.3407784e-08,2460904.2
107,1.046244e-06,4.835489e-08,2242910.5
108,1.056022e-06,5.3363387e-08,2022211.4
109,1.0658e-06,5.8312267e-08,1804139.2
110,1.075578e-06,6.2943684e-08,1800000.0
111,1.085356e-06,6.734493e-08,1800000.0
112,1.095134e-06,7.159715e-08,1800000.0
113,1.104912e-06,7.574054e-08,1800000.0
114,1.11469e-06,7.979797e-08,1800000.0
115,1.124468e-06,8.37738e-08,1800000.0
116,1.134246e-06,8.767503e-08,1800000.0
117,1.144023e-06,9.15092e-08,1800000.0
118,1.153801e-06,9.5275595e-08,1800000.0
119,1.163579e-06,9.897442e-08,1800000.0
120,1.173357e-06,1.02608325e-07,1800000.0
121,1.183135e-06,1.06183506e-07,1800000.0
122,1.192913e-06,1.09696074e-07,1800000.0
123,1.202691e-06,1.131496e-07,1800000.0
124,1.212469e-06,1.1655398e-07,1800000.0
125,1.222247e-06,1.199053e-07,1800000.0
126,1.232025e-06,1.2320292e-07,1800000.0
127,1.241803e-06,1.2645722e-07,1800000.0
128,1.251581e-06,1.2966967e-07,1800000.0
129,1.261359e-06,1.3283464e-07,1800000.0
130,1.271137e-06,1.359612e-07,1800000.0
131,1.280915e-06,1.3905449e-07,1800000.0
132,1.290693e-06,1.4210734e-07,1800000.0
133,1.300471e-06,1.4512466e-07,1800000.0
134,1.310249e-06,1.4811496e-07,1800000.0
135,1.320027e-06,1.5107273e-07,1800000.0
136,1.329805e-06,1.5399819e-07,1800000.0
137,1.339583e-06,1.5689909e-07,1800000.0
138,1.349361e-06,1.597745e-07,1800000.0
139,1.359139e-06,1.6262162e-07,1800000.0
140,1.368917e-06,1.6544593e-07,1800000.0
141,1.378695e-06,1.6824806e-07,1800000.0
142,1.388473e-06,1.7102828e-07,1800000.0
143,1.398251e-06,1.7378558e-07,1800000.0
144,1.408029e-06,1.7652435e-07,1800000.0
145,1.417807e-06,1.7924353e-07,1800000.0
146,1.427585e-06,1.8194463e-07,1800000.0
147,1.437363e-06,1.8462761e-07,1800000.0
148,1.447141e-06,1.8729222e-07,1800000.0
149,1.456919e-06,1.8994248e-07,1800000.0
150,1.466697e-06,1.9257669e-07,1800000.0
151,1.476475e-06,1.9519418e-07,1800000.0
152,1.486253e-06,1.9779691e-07,1800000.0
153,1.496031e-06,2.0038833e-07,1800000.0
154,1.505809e-06,2.0296432e-07,1800000.0
155,1.515587e-06,2.0552594e-07,1800000.0
156,1.525365e-06,2.0807549e-07,1800000.0
157,1.535143e-06,2.1061523e-07,1800000.0
158,1.544921e-06,2.1314058e-07,1800000.0
159,1.554699e-06,2.1565388e-07,1800000.0
160,1.564477e-06,2.1815835e-07,1800000.0
161,1.574255e-06,2.2065218e-07,1800000.0
162,1.584033e-06,2.231364e-07,1800000.0
163,1.59381e-06,2.2561072e-07,1800000.0
164,1.603588e-06,2.2807723e-07,1800000.0
165,1.613366e-06,2.3053316e-07,1800000.0
166,1.623144e-06,2.3298122e-07,1800000.0
167,1.632922e-06,2.3541878e-07,1800000.0
168,1.6427e-06,2.37848e-07,1800000.0
169,1.652478e-06,2.402681e-07,1800000.0
170,1.662256e-06,2.4268044e-07,1800000.0
171,1.672034e-06,2.450818e-07,1800000.0
172,1.681812e-06,2.4747442e-07,1800000.0
173,1.69159e-06,2.4985894e-07,1800000.0
174,1.701368e-06,2.522349e-07,1800000.0
175,1.711146e-06,2.545999e-07,1800000.0
176,1.720924e-06,2.5695635e-07,1800000.0
177,1.730702e-06,2.593048e-07,1800000.0
178,1.74048e-06,2.6164386e-07,1800000.0
179,1.750258e-06,2.6397908e-07,1800000.0
180,1.760036e-06,2.6631074e-07,1800000.0
181,1.769814e-06,2.6863557e-07,1800000.0
182,1.779592e-06,2.7094762e-07,1800000.0
183,1.78937e-06,2.7323884e-07,1800000.0
184,1.799148e-06,2.7551002e-07,1800000.0
185,1.808926e-06,2.777527e-07,1800000.0
186,1.818704e-06,2.7996745e-07,1800000.0
187,1.828482e-06,2.8215047e-07,1800000.0
188,1.83826e-06,2.842966e-07,1800000.0
189,1.848038e-06,2.8640713e-07,1800000.0
190,1.857816e-06,2.8847526e-07,1800000.0
191,1.867594e-06,2.9049923e-07,1800000.0
192,1.877372e-06,2.9247659e-07,1800000.0
193,1.88715e-06,2.9440642e-07,1800000.0
194,1.896928e-06,2.9628208e-07,1800000.0
195,1.906706e-06,2.9810747e-07,1800000.0
196,1.916484e-06,2.998779e-07,1800000.0
197,1.926262e-06,3.0159617e-07,1800000.0
198,1.93604e-06,3.0326458e-07,1800000.0
199,1.945818e-06,3.0489127e-07,1800000.0
200,1.955596e-06,3.0647874e-07,1800000.0
201,1.965374e-06,3.0803443e-07,1800000.0
202,1.975152e-06,3.095594e-07,1800000.0
203,1.98493e-06,3.110562e-07,1800000.0
204,1.994708e-06,3.1252787e-07,1800000.0
205,2.004486e-06,3.1397636e-07,1800000.0
206,2.014264e-06,3.1540273e-07,1800000.0
207,2.024042e-06,3.1680784e-07,1800000.0
208,2.03382e-06,3.1819528e-07,1800000.0
209,2.043598e-06,3.1956492e-07,1800000.0
210,2.053375e-06,3.2092154e-07,1800000.0
211,2.063153e-06,3.2178642e-07,2043367.6
212,2.072931e-06,3.220159e-07,2144487.8
213,2.082709e-06,3.221357e-07,2197275.0
214,2.092487e-06,3.2221834e-07,2233691.8
215,2.102265e-06,3.222918e-07,2266068.0
216,2.112043e-06,3.223599e-07,2296082.0
217,2.121821e-06,3.2241496e-07,2320338.0
218,2.131599e-06,3.22461e-07,2340620.0
219,2.141377e-06,3.225021e-07,2358728.5
220,2.151155e-06,3.2254377e-07,2377096.2
221,2.160933e-06,3.2258436e-07,2394981.8
222,2.170711e-06,3.2261642e-07,2409105.5
223,2.180489e-06,3.2264015e-07,2419567.8
224,2.190267e-06,3.2266982e-07,2432637.2
225,2.200045e-06,3.2270125e-07,2446487.2
226,2.209823e-06,3.2272376e-07,2456409.5
227,2.219601e-06,3.2274713e-07,2466709.5
228,2.229379e-06,3.2277126e-07,2477341.8
229,2.239157e-06,3.2279618e-07,2488317.8
230,2.248935e-06,3.2281113e-07,2494911.5
231,2.258713e-06,3.2282193e-07,2499665.0
232,2.268491e-06,3.22827e-07,2498581.0
233,2.278269e-06,3.22827e-07,2492647.2
234,2.288047e-06,3.22827e-07,2485883.2
235,2.297825e-06,3.22827e-07,2475517.5
236,2.307603e-06,3.22827e-07,2467614.8
237,2.317381e-06,3.22827e-07,2461611.2
238,2.327159e-06,3.22827e-07,2455472.2
239,2.336937e-06,3.22827e-07,2449496.0
240,2.346715e-06,3.22827e-07,2445036.0
241,2.356493e-06,3.22827e-07,2441272.5
242,2.366271e-06,3.22827e-07,2437860.2
243,2.376049e-06,3.22827e-07,2436783.0
244,2.385827e-06,3.22827e-07,2433972.5
245,2.395605e-06,3.22827e-07,2431901.5
246,2.405383e-06,3.22827e-07,2430042.8
247,2.415161e-06,3.22827e-07,2429237.2
248,2.424939e-06,3.22827e-07,2428701.5
249,2.434717e-06,3.22827e-07,2427664.0
250,2.444495e-06,3.22827e-07,2428945.2
251,2.454273e-06,3.22827e-07,2428343.5
252,2.464051e-06,3.22827e-07,2430419.5
253,2.473829e-06,3.22827e-07,2431308.2
254,2.483607e-06,3.22827e-07,2432521.2
255,2.493385e-06,3.22827e-07,2435493.2
256,2.503162e-06,3.22827e-07,2437607.2
257,2.51294e-06,3.22827e-07,2439709.0
258,2.522718e-06,3.22827e-07,2439983.5
259,2.532496e-06,3.22827e-07,2443293.8
260,2.542274e-06,3.22827e-07,2447614.2
261,2.552052e-06,3.22827e-07,2452131.8
262,2.56183e-06,3.22827e-07,2455706.0
263,2.571608e-06,3.22827e-07,2457900.2
264,2.581386e-06,3.22827e-07,2459821.8
265,2.591164e-06,3.22827e-07,2460863.8
266,2.600942e-06,3.22827e-07,2460836.0
267,2.61072e-06,3.22827e-07,2459137.0
268,2.620498e-06,3.22827e-07,2456688.0
269,2.630276e-06,3.22827e-07,2452736.2
270,2.640054e-06,3.22827e-07,2448527.8
271,2.649832e-06,3.22827e-07,2443481.2
272,2.65961e-06,3.22827e-07,2439051.0
273,2.669388e-06,3.22827e-07,2434589.2
274,2.679166e-06,3.22827e-07,2430849.2
275,2.688944e-06,3.22827e-07,2426135.5
276,2.698722e-06,3.22827e-07,2423374.2
277,2.7085e-06,3.22827e-07,2420597.5
278,2.718278e-06,3.22827e-07,2421114.8
279,2.728056e-06,3.22827e-07,2422133.8
280,2.737834e-06,3.22827e-07,2427037.2
281,2.747612e-06,3.22827e-07,2429404.0
282,2.75739e-06,3.22827e-07,2432534.0
283,2.767168e-06,3.22827e-07,2431097.0
284,2.776946e-06,3.22827e-07,2429747.8
285,2.786724e-06,3.22827e-07,2424111.5
286,2.796502e-06,3.22827e-07,2417172.2
287,2.80628e-06,3.22827e-07,2407166.2
288,2.816058e-06,3.22827e-07,2393064.8
289,2.825836e-06,3.22827e-07,2377199.8
290,2.835614e-06,3.22827e-07,2358527.5
291,2.845392e-06,3.22827e-07,2340322.8
292,2.85517e-06,3.22827e-07,2324091.5
293,2.864948e-06,3.22827e-07,2310676.2
294,2.874726e-06,3.22827e-07,2298726.2
295,2.884504e-06,3.22827e-07,2288023.5
296,2.894282e-06,3.22827e-07,2277992.2
297,2.90406e-06,3.22827e-07,2269175.8
298,2.913838e-06,3.22827e-07,2260866.2
299,2.923616e-06,3.22827e-07,2253778.0
300,2.933394e-06,3.22827e-07,2246476.5
301,2.943172e-06,3.22827e-07,2240673.2
302,2.95295e-06,3.22827e-07,2234503.0
303,2.962727e-06,3.22827e-07,2228784.5
304,2.972505e-06,3.22827e-07,2223277.8
305,2.982283e-06,3.22827e-07,2218087.0
306,2.992061e-06,3.22827e-07,2213582.2
307,3.001839e-06,3.22827e-07,2208032.2
308,3.011617e-06,3.22827e-07,2203959.5
309,3.021395e-06,3.22827e-07,2199627.8
310,3.031173e-06,3.22827e-07,2194790.0
311,3.040951e-06,3.22827e-07,2191385.5
312,3.050729e-06,3.22827e-07,2187082.2
313,3.060507e-06,3.22827e-07,2182698.5
314,3.070285e-06,3.22827e-07,2179719.2
315,3.080063e-06,3.22827e-07,2175317.0
316,3.089841e-06,3.22827e-07,2171613.8
317,3.099619e-06,3.22827e-07,2168626.5
318,3.109397e-06,3.22827e-07,2164657.2
319,3.119175e-06,3.22827e-07,2161498.0
320,3.128953e-06,3.22827e-07,2158155.5
321,3.138731e-06,3.22827e-07,2155065.2
322,3.148509e-06,3.22827e-07,2152072.5
323,3.158287e-06,3.22827e-07,2148633.8
324,3.168065e-06,3.22827e-07,2145674.2
325,3.177843e-06,3.22827e-07,2142990.2
326,3.187621e-06,3.22827e-07,2140319.8
327,3.197399e-06,3.22827e-07,2137447.0
328,3.207177e-06,3.22827e-07,2134606.5
329,3.216955e-06,3.22827e-07,2132149.8
330,3.226733e-06,3.22827e-07,2129895.8
331,3.236511e-06,3.22827e-07,2127222.0
332,3.246289e-06,3.22827e-07,2124045.2
333,3.256067e-06,3.22827e-07,2121155.0
334,3.265845e-06,3.22827e-07,2118473.8
335,3.275623e-06,3.22827e-07,2115935.2
336,3.285401e-06,3.22827e-07,2113647.2
337,3.295179e-06,3.22827e-07,2111288.5
338,3.304957e-06,3.22827e-07,2108814.2
339,3.314735e-06,3.22827e-07,2106345.5
340,3.324513e-06,3.22827e-07,2104041.8
341,3.334291e-06,3.22827e-07,2101612.0
342,3.344069e-06,3.22827e-07,2099206.8
343,3.353847e-06,3.22827e-07,2096779.9
344,3.363625e-06,3.22827e-07,2094186.8
345,3.373403e-06,3.22827e-07,2091499.9
346,3.383181e-06,3.22827e-07,2088871.1
347,3.392959e-06,3.22827e-07,2086421.9
348,3.402737e-06,3.22827e-07,2084044.5
349,3.412515e-06,3.22827e-07,2081627.8
350,3.422292e-06,3.22827e-07,2079061.4
351,3.43207e-06,3.22827e-07,2076630.5
352,3.441848e-06,3.22827e-07,2074468.0
353,3.451626e-06,3.22827e-07,2072756.1
354,3.461404e-06,3.22827e-07,2071461.0
355,3.471182e-06,3.22827e-07,2070191.6
356,3.48096e-06,3.22827e-07,2068734.5
357,3.490738e-06,3.22827e-07,2067245.9
358,3.500516e-06,3.22827e-07,2065713.0
359,3.510294e-06,3.22827e-07,2064312.1
360,3.520072e-06,3.22827e-07,2062793.4
361,3.52985e-06,3.22827e-07,2060981.2
362,3.539628e-06,3.22827e-07,2059335.9
363,3.549406e-06,3.22827e-07,2057698.0
364,3.559184e-06,3.22827e-07,2056231.2
365,3.568962e-06,3.22827e-07,2054700.8
366,3.57874e-06,3.22827e-07,2053288.0
367,3.588518e-06,3.22827e-07,2051866.6
368,3.598296e-06,3.22827e-07,2050426.9
369,3.608074e-06,3.22827e-07,2048963.0
370,3.617852e-06,3.22827e-07,2047559.4
371,3.62763e-06,3.22827e-07,2046309.6
372,3.637408e-06,3.22827e-07,2044924.2
373,3.647186e-06,3.22827e-07,2043675.9
374,3.656964e-06,3.22827e-07,2042338.1
375,3.666742e-06,3.22827e-07,2041016.9
376,3.67652e-06,3.22827e-07,2039802.6
377,3.686298e-06,3.22827e-07,2038448.0
378,3.696076e-06,3.22827e-07,2037142.9
379,3.705854e-06,3.22827e-07,2035775.8
380,3.715632e-06,3.22827e-07,2034494.5
381,3.72541e-06,3.22827e-07,2033253.5
382,3.735188e-06,3.22827e-07,2032177.5
383,3.744966e-06,3.22827e-07,2031097.1
384,3.754744e-06,3.22827e-07,2030052.0
385,3.764522e-06,3.22827e-07,2029197.5
386,3.7743e-06,3.22827e-07,2028191.2
387,3.784078e-06,3.22827e-07,2027343.2
388,3.793856e-06,3.22827e-07,2026517.8
389,3.803634e-06,3.22827e-07,2025673.5
390,3.813412e-06,3.22827e-07,2024830.1
391,3.82319e-06,3.22827e-07,2024101.2
392,3.832968e-06,3.22827e-07,2023331.0
393,3.842746e-06,3.22827e-07,2022444.0
394,3.852524e-06,3.22827e-07,2021768.5
395,3.862302e-06,3.22827e-07,2021002.9
396,3.872079e-06,3.22827e-07,2020300.5
397,3.881857e-06,3.22827e-07,2019652.0
398,3.891635e-06,3.22827e-07,2019048.1
399,3.901413e-06,3.22827e-07,2018399.9
400,3.911191e-06,3.22827e-07,2017633.9
401,3.920969e-06,3.22827e-07,2016989.0
402,3.930747e-06,3.22827e-07,2016294.9
403,3.940525e-06,3.22827e-07,2015778.6
404,3.950303e-06,3.22827e-07,2015267.5
405,3.960081e-06,3.22827e-07,2014712.9
406,3.969859e-06,3.22827e-07,2014174.9
407,3.979637e-06,3.22827e-07,2013605.8
408,3.989415e-06,3.22827e-07,2012996.0
409,3.999193e-06,3.22827e-07,2012422.6
410,4.008971e-06,3.22827e-07,2011853.6
411,4.018749e-06,3.22827e-07,2011086.9
412,4.028527e-06,3.22827e-07,2010434.4
413,4.038305e-06,3.22827e-07,2009788.1
414,4.048083e-06,3.22827e-07,2009100.9
415,4.057861e-06,3.22827e-07,2008562.5
416,4.067639e-06,3.22827e-07,2008082.1
417,4.077417e-06,3.22827e-07,2007521.6
418,4.087195e-06,3.22827e-07,2007031.6
419,4.096973e-06,3.22827e-07,2006551.6
420,4.106751e-06,3.22827e-07,2005949.8
421,4.116529e-06,3.22827e-07,2005439.4
422,4.126307e-06,3.22827e-07,2004828.9
423,4.136085e-06,3.22827e-07,2004118.0
424,4.145863e-06,3.22827e-07,2003428.4
425,4.155641e-06,3.22827e-07,2002740.6
426,4.165419e-06,3.22827e-07,2002044.8
427,4.175197e-06,3.22827e-07,2001393.5
428,4.184975e-06,3.22827e-07,2000711.2
429,4.194753e-06,3.22827e-07,1999987.5
430,4.204531e-06,3.22827e-07,1999384.0
431,4.214309e-06,3.22827e-07,1998606.5
432,4.224087e-06,3.22827e-07,1997859.8
433,4.233865e-06,3.22827e-07,1997183.1
434,4.243643e-06,3.22827e-07,1996404.6
435,4.253421e-06,3.22827e-07,1995761.4
436,4.263199e-06,3.22827e-07,1995135.6
437,4.272977e-06,3.22827e-07,1994453.2
438,4.282755e-06,3.22827e-07,1993788.5
439,4.292533e-06,3.22827e-07,1993202.5
440,4.302311e-06,3.22827e-07,1992499.9
441,4.312089e-06,3.22827e-07,1991882.1
442,4.321867e-06,3.22827e-07,1991290.0
443,4.331644e-06,3.22827e-07,1990622.9
444,4.341422e-06,3.22827e-07,1990111.2
445,4.3512e-06,3.22827e-07,1989474.1
446,4.360978e-06,3.22827e-07,1988813.5
447,4.370756e-06,3.22827e-07,1988172.1
448,4.380534e-06,3.22827e-07,1987397.4
449,4.390312e-06,3.22827e-07,1986719.8
450,4.40009e-06,3.22827e-07,1986100.9
451,4.409868e-06,3.22827e-07,1985487.0
452,4.419646e-06,3.22827e-07,1984908.2
453,4.429424e-06,3.22827e-07,1984322.9
454,4.439202e-06,3.22827e-07,1983704.8
455,4.44898e-06,3.22827e-07,1983152.5
456,4.458758e-06,3.22827e-07,1982581.4
457,4.468536e-06,3.22827e-07,1981984.2
458,4.478314e-06,3.22827e-07,1981426.1
459,4.488092e-06,3.22827e-07,1980789.9
460,4.49787e-06,3.22827e-07,1980174.6
461,4.507648e-06,3.22827e-07,1979615.1
462,4.517426e-06,3.22827e-07,1979005.0
463,4.527204e-06,3.22827e-07,1978435.5
464,4.536982e-06,3.22827e-07,1977907.9
465,4.54676e-06,3.22827e-07,1977302.9
466,4.556538e-06,3.22827e-07,1976770.1
467,4.566316e-06,3.22827e-07,1976303.6
468,4.576094e-06,3.22827e-07,1975795.9
469,4.585872e-06,3.22827e-07,1975387.0
470,4.59565e-06,3.22827e-07,1975013.9
471,4.605428e-06,3.22827e-07,1974641.2
472,4.615206e-06,3.22827e-07,1974319.5
473,4.624984e-06,3.22827e-07,1973953.5
474,4.634762e-06,3.22827e-07,1973582.4
475,4.64454e-06,3.22827e-07,1973307.6
476,4.654318e-06,3.22827e-07,1972946.6
477,4.664096e-06,3.22827e-07,1972563.2
478,4.673874e-06,3.22827e-07,1972256.4
479,4.683652e-06,3.22827e-07,1971884.8
480,4.69343e-06,3.22827e-07,1971533.4
481,4.703208e-06,3.22827e-07,1971244.5
482,4.712986e-06,3.22827e-07,1970878.0
483,4.722764e-06,3.22827e-07,1970569.8
484,4.732542e-06,3.22827e-07,1970354.9
485,4.74232e-06,3.22827e-07,1970063.4
486,4.752098e-06,3.22827e-07,1969829.6
487,4.761876e-06,3.22827e-07,1969626.5
488,4.771654e-06,3.22827e-07,1969344.9
489,4.781431e-06,3.22827e-07,1969112.2
490,4.791209e-06,3.22827e-07,1968928.1
491,4.800987e-06,3.22827e-07,1968672.5
492,4.810765e-06,3.22827e-07,1968476.8
493,4.820543e-06,3.22827e-07,1968320.5
494,4.830321e-06,3.22827e-07,1968119.5
495,4.840099e-06,3.22827e-07,1967975.1
496,4.849877e-06,3.22827e-07,1967824.9
497,4.859655e-06,3.22827e-07,1967633.2
498,4.869433e-06,3.22827e-07,1967482.5
499,4.879211e-06,3.22827e-07,1967336.9
500,4.888989e-06,3.22827e-07,1967153.4
501,4.898767e-06,3.22827e-07,1967046.6
502,4.908545e-06,3.22827e-07,1966925.2
503,4.918323e-06,3.22827e-07,1966774.0
504,4.928101e-06,3.22827e-07,1966701.9
505,4.937879e-06,3.22827e-07,1966591.1
506,4.947657e-06,3.22827e-07,1966431.2
507,4.957435e-06,3.22827e-07,1966343.9
508,4.967213e-06,3.22827e-07,1966260.5
509,4.976991e-06,3.22827e-07,1966092.5
510,4.986769e-06,3.22827e-07,1965996.6
511,4.996547e-06,3.22827e-07,1965905.0
512,5.006325e-06,3.22827e-07,1965624.6
513,5.016103e-06,3.22827e-07,1965245.5
514,5.025881e-06,3.22827e-07,1964794.2
515,5.035659e-06,3.22827e-07,1964145.9
516,5.045437e-06,3.22827e-07,1963376.8
517,5.055215e-06,3.22827e-07,1962709.5
518,5.064993e-06,3.22827e-07,1962204.8
519,5.074771e-06,3.22827e-07,1961937.1
520,5.084549e-06,3.22827e-07,1961873.4
521,5.094327e-06,3.22827e-07,1961917.1
522,5.104105e-06,3.22827e-07,1961934.8
523,5.113883e-06,3.22827e-07,1961875.0
524,5.123661e-06,3.22827e-07,1961781.8
525,5.133439e-06,3.22827e-07,1961646.4
526,5.143217e-06,3.22827e-07,1961524.9
527,5.152995e-06,3.22827e-07,1961365.8
528,5.162773e-06,3.22827e-07,1961158.6
529,5.172551e-06,3.22827e-07,1960947.5
530,5.182329e-06,3.22827e-07,1960732.9
531,5.192107e-06,3.22827e-07,1960576.4
532,5.201885e-06,3.22827e-07,1960480.5
533,5.211663e-06,3.22827e-07,1960330.6
534,5.221441e-06,3.22827e-07,1960100.1
535,5.231219e-06,3.22827e-07,1959868.1
536,5.240996e-06,3.22827e-07,1959615.2
537,5.250774e-06,3.22827e-07,1959358.5
538,5.260552e-06,3.22827e-07,1959151.6
539,5.27033e-06,3.22827e-07,1959040.8
540,5.280108e-06,3.22827e-07,1959012.5
541,5.289886e-06,3.22827e-07,1959014.4
542,5.299664e-06,3.22827e-07,1959010.9
543,5.309442e-06,3.22827e-07,1958981.0
544,5.31922e-06,3.22827e-07,1958961.1
545,5.328998e-06,3.22827e-07,1958947.1
546,5.338776e-06,3.22827e-07,1958896.6
547,5.348554e-06,3.22827e-07,1958756.2
548,5.358332e-06,3.22827e-07,1958532.9
549,5.36811e-06,3.22827e-07,1958270.5
550,5.377888e-06,3.22827e-07,1958028.1
551,5.387666e-06,3.22827e-07,1957869.9
552,5.397444e-06,3.22827e-07,1957835.6
553,5.407222e-06,3.22827e-07,1957912.4
554,5.417e-06,3.22827e-07,1958009.2
555,5.426778e-06,3.22827e-07,1958058.5
556,5.436556e-06,3.22827e-07,1958045.0
557,5.446334e-06,3.22827e-07,1958003.9
558,5.456112e-06,3.22827e-07,1957948.8
559,5.46589e-06,3.22827e-07,1957889.2
560,5.475668e-06,3.22827e-07,1957822.5
561,5.485446e-06,3.22827e-07,1957751.6
562,5.495224e-06,3.22827e-07,1957700.2
563,5.505002e-06,3.22827e-07,1957649.6
564,5.51478e-06,3.22827e-07,1957593.8
565,5.524558e-06,3.22827e-07,1957531.6
566,5.534336e-06,3.22827e-07,1957461.4
567,5.544114e-06,3.22827e-07,1957384.1
568,5.553892e-06,3.22827e-07,1957301.1
569,5.56367e-06,3.22827e-07,1957205.9
570,5.573448e-06,3.22827e-07,1957107.6
571,5.583226e-06,3.22827e-07,1956993.9
572,5.593004e-06,3.22827e-07,1956855.2
