,t,loc_slip,loc_traction
57,5.573448e-07,-8.305679e-25,4063295.0
58,5.671228e-07,-8.0843447e-25,4064986.8
59,5.769007e-07,-6.313672e-25,4066769.0
60,5.866787e-07,-7.5974094e-25,4068658.0
61,5.964567e-07,-8.659813e-25,4070598.5
62,6.062347e-07,-6.3800723e-25,4072674.5
63,6.160126e-07,-6.158738e-25,4074925.0
64,6.257906e-07,-5.981671e-25,4077275.8
65,6.355686e-07,-2.927261e-25,4079762.8
66,6.453466e-07,-2.2189918e-25,4082530.0
67,6.551246e-07,-5.5832696e-25,4085463.5
68,6.649025e-07,-4.6979334e-25,4088575.8
69,6.746805e-07,-5.5832696e-25,4092081.2
70,6.844585e-07,-5.140601e-25,4095962.8
71,6.942365e-07,-5.229135e-25,4100116.2
72,7.040145e-07,-3.6797968e-25,4104887.2
73,7.137924e-07,-1.8648573e-25,4110328.8
74,7.235704e-07,-9.7952107e-26,4116210.0
75,7.333484e-07,-1.245122e-25,4123180.0
76,7.431264e-07,-2.927261e-25,4131097.2
77,7.529043e-07,-3.7240634e-25,4139941.8
78,7.626823e-07,-3.369929e-25,4150918.0
79,7.724603e-07,-4.4323323e-25,4162924.0
80,7.822383e-07,-3.369929e-25,4177467.0
81,7.920163e-07,-3.0157945e-25,4195063.0
82,8.017942e-07,-2.1304582e-25,4214905.5
83,8.115722e-07,-4.255265e-25,4242251.5
84,8.213502e-07,-9.390216e-25,4273628.0
85,8.311282e-07,-1.5764637e-24,4335577.5
86,8.409062e-07,1.8204754e-11,4372863.5
87,8.506841e-07,1.2273411e-10,4368257.0
88,8.604621e-07,3.423978e-10,4358578.0
89,8.702401e-07,7.2017076e-10,4341931.0
90,8.800181e-07,1.2713296e-09,4317644.5
91,8.89796e-07,1.9790827e-09,4286457.5
92,8.99574e-07,2.8606455e-09,4247611.5
93,9.09352e-07,3.9348973e-09,4200274.5
94,9.1913e-07,5.2046354e-09,4144323.5
95,9.28908e-07,6.7006556e-09,4078401.5
96,9.386859e-07,8.439563e-09,4001776.8
97,9.484639e-07,1.0439213e-08,3913662.2
98,9.582419e-07,1.27333335e-08,3812572.0
99,9.680199e-07,1.5345648e-08,3697460.5
100,9.777979e-07,1.8302183e-08,3567181.0
101,9.875758e-07,2.1646844e-08,3419798.8
102,9.973538e-07,2.5405612e-08,3254169.0
103,1.007132e-06,2.9541294e-08,3071930.2
104,1.01691e-06,3.396092e-08,2877179.8
105,1.026688e-06,3.859608e-08,2672931.8
106,1.036466e-06,4.3407784e-08,2460904.2
107,1.046244e-06,4.835489e-08,2242910.5
108,1.056022e-06,5.3363387e-08,2022211.4
109,1.0658e-06,5.8312267e-08,1804139.2
110,1.075578e-06,6.2943684e-08,1800000.0
111,1.085356e-06,6.734493e-08,1800000.0
112,1.095134e-06,7.159715e-08,1800000.0
113,1.104912e-06,7.574054e-08,1800000.0
114,1.11469e-06,7.979797e-08,1800000.0
115,1.124468e-06,8.37738e-08,1800000.0
116,1.134246e-06,8.767503e-08,1800000.0
117,1.144023e-06,9.15092e-08,1800000.0
118,1.153801e-06,9.5275595e-08,1800000.0
119,1.163579e-06,9.897442e-08,1800000.0
120,1.173357e-06,1.02608325e-07,1800000.0
121,1.183135e-06,1.06183506e-07,1800000.0
122,1.192913e-06,1.09696074e-07,1800000.0
123,1.202691e-06,1.131496e-07,1800000.0
124,1.212469e-06,1.1655398e-07,1800000.0
125,1.222247e-06,1.199053e-07,1800000.0
126,1.232025e-06,1.2320292e-07,1800000.0
127,1.241803e-06,1.2645722e-07,1800000.0
128,1.251581e-06,1.2966967e-07,1800000.0
129,1.261359e-06,1.3283464e-07,1800000.0
130,1.271137e-06,1.359612e-07,1800000.0
131,1.280915e-06,1.3905449e-07,1800000.0
132,1.290693e-06,1.4210734e-07,1800000.0
133,1.300471e-06,1.4512466e-07,1800000.0
134,1.310249e-06,1.4811496e-07,1800000.0
135,1.320027e-06,1.5107273e-07,1800000.0
136,1.329805e-06,1.5399819e-07,1800000.0
137,1.339583e-06,1.5689909e-07,1800000.0
138,1.349361e-06,1.597745e-07,1800000.0
139,1.359139e-06,1.6262162e-07,1800000.0
140,1.368917e-06,1.6544593e-07,1800000.0
141,1.378695e-06,1.6824806e-07,1800000.0
142,1.388473e-06,1.7102828e-07,1800000.0
143,1.398251e-06,1.7378558e-07,1800000.0
144,1.408029e-06,1.7652435e-07,1800000.0
145,1.417807e-06,1.7924353e-07,1800000.0
146,1.427585e-06,1.8194463e-07,1800000.0
147,1.437363e-06,1.8462761e-07,1800000.0
148,1.447141e-06,1.8729222e-07,1800000.0
149,1.456919e-06,1.8994248e-07,1800000.0
150,1.466697e-06,1.9257669e-07,1800000.0
151,1.476475e-06,1.9519418e-07,1800000.0
152,1.486253e-06,1.9779691e-07,1800000.0
153,1.496031e-06,2.0038833e-07,1800000.0
154,1.505809e-06,2.0296432e-07,1800000.0
155,1.515587e-06,2.0552594e-07,1800000.0
156,1.525365e-06,2.0807549e-07,1800000.0
157,1.535143e-06,2.1061523e-07,1800000.0
158,1.544921e-06,2.1314058e-07,1800000.0
159,1.554699e-06,2.1565388e-07,1800000.0
160,1.564477e-06,2.1815835e-07,1800000.0
161,1.574255e-06,2.2065218e-07,1800000.0
162,1.584033e-06,2.231364e-07,1800000.0
163,1.59381e-06,2.2561072e-07,1800000.0
164,1.603588e-06,2.2807723e-07,1800000.0
165,1.613366e-06,2.3053316e-07,1800000.0
166,1.623144e-06,2.3298122e-07,1800000.0
167,1.632922e-06,2.3541878e-07,1800000.0
168,1.6427e-06,2.37848e-07,1800000.0
169,1.652478e-06,2.402681e-07,1800000.0
170,1.662256e-06,2.4268044e-07,1800000.0
171,1.672034e-06,2.450818e-07,1800000.0
172,1.681812e-06,2.4747442e-07,1800000.0
173,1.69159e-06,2.4985894e-07,1800000.0
174,1.701368e-06,2.522349e-07,1800000.0
175,1.711146e-06,2.545999e-07,1800000.0
176,1.720924e-06,2.5695635e-07,1800000.0
177,1.730702e-06,2.593048e-07,1800000.0
178,1.74048e-06,2.6164386e-07,1800000.0
179,1.750258e-06,2.6397908e-07,1800000.0
180,1.760036e-06,2.6631074e-07,1800000.0
181,1.769814e-06,2.6863557e-07,1800000.0
182,1.779592e-06,2.7094762e-07,1800000.0
183,1.78937e-06,2.7323884e-07,1800000.0
184,1.799148e-06,2.7551002e-07,1800000.0
185,1.808926e-06,2.777527e-07,1800000.0
186,1.818704e-06,2.7996745e-07,1800000.0
187,1.828482e-06,2.8215047e-07,1800000.0
188,1.83826e-06,2.842966e-07,1800000.0
189,1.848038e-06,2.8640713e-07,1800000.0
190,1.857816e-06,2.8847526e-07,1800000.0
191,1.867594e-06,2.9049923e-07,1800000.0
192,1.877372e-06,2.9247659e-07,1800000.0
193,1.88715e-06,2.9440642e-07,1800000.0
194,1.896928e-06,2.9628208e-07,1800000.0
195,1.906706e-06,2.9810747e-07,1800000.0
196,1.916484e-06,2.998779e-07,1800000.0
197,1.926262e-06,3.0159617e-07,1800000.0
198,1.93604e-06,3.0326456e-07,1800000.0
199,1.945818e-06,3.0489124e-07,1800000.0
200,1.955596e-06,3.0647877e-07,1800000.0
201,1.965374e-06,3.0803446e-07,1800000.0
202,1.975152e-06,3.0955934e-07,1800000.0
203,1.98493e-06,3.110562e-07,1800000.0
204,1.994708e-06,3.12528e-07,1800000.0
205,2.004486e-06,3.1397653e-07,1800000.0
206,2.014264e-06,3.1540296e-07,1800000.0
207,2.024042e-06,3.168082e-07,1800000.0
208,2.03382e-06,3.1819528e-07,1800000.0
209,2.043598e-06,3.1956193e-07,1800000.0
210,2.053375e-06,3.2091154e-07,1800000.0
211,2.063153e-06,3.2224315e-07,1800000.0
212,2.072931e-06,3.2355825e-07,1800000.0
213,2.082709e-06,3.2485934e-07,1800000.0
214,2.092487e-06,3.261552e-07,1800000.0
215,2.102265e-06,3.274515e-07,1800000.0
216,2.112043e-06,3.2875138e-07,1800000.0
217,2.121821e-06,3.3005563e-07,1800000.0
218,2.131599e-06,3.31362e-07,1800000.0
219,2.141377e-06,3.3266434e-07,1800000.0
220,2.151155e-06,3.3396125e-07,1800000.0
221,2.160933e-06,3.3525004e-07,1800000.0
222,2.170711e-06,3.3652793e-07,1800000.0
223,2.180489e-06,3.3779062e-07,1800000.0
224,2.190267e-06,3.3904013e-07,1800000.0
225,2.200045e-06,3.4027315e-07,1800000.0
226,2.209823e-06,3.4148894e-07,1800000.0
227,2.219601e-06,3.4268479e-07,1800000.0
228,2.229379e-06,3.4385707e-07,1800000.0
229,2.239157e-06,3.4500326e-07,1800000.0
230,2.248935e-06,3.4611637e-07,1800000.0
231,2.258713e-06,3.4719446e-07,1800000.0
232,2.268491e-06,3.4822796e-07,1800000.0
233,2.278269e-06,3.4921646e-07,1800000.0
234,2.288047e-06,3.5015998e-07,1800000.0
235,2.297825e-06,3.5106535e-07,1800000.0
236,2.307603e-06,3.5193563e-07,1800000.0
237,2.317381e-06,3.527745e-07,1800000.0
238,2.327159e-06,3.5358636e-07,1800000.0
239,2.336937e-06,3.5437142e-07,1800000.0
240,2.346715e-06,3.5513602e-07,1800000.0
241,2.356493e-06,3.5588036e-07,1800000.0
242,2.366271e-06,3.566093e-07,1800000.0
243,2.376049e-06,3.5732205e-07,1800000.0
244,2.385827e-06,3.580209e-07,1800000.0
245,2.395605e-06,3.5870616e-07,1800000.0
246,2.405383e-06,3.5937623e-07,1800000.0
247,2.415161e-06,3.6003297e-07,1800000.0
248,2.424939e-06,3.6067513e-07,1800000.0
249,2.434717e-06,3.613055e-07,1800000.0
250,2.444495e-06,3.6192284e-07,1800000.0
251,2.454273e-06,3.6252973e-07,1800000.0
252,2.464051e-06,3.631258e-07,1800000.0
253,2.473829e-06,3.6371077e-07,1800000.0
254,2.483607e-06,3.642862e-07,1800000.0
255,2.493385e-06,3.6485113e-07,1800000.0
256,2.503162e-06,3.654062e-07,1800000.0
257,2.51294e-06,3.6595205e-07,1800000.0
258,2.522718e-06,3.6648896e-07,1800000.0
259,2.532496e-06,3.670173e-07,1800000.0
260,2.542274e-06,3.6753656e-07,1800000.0
261,2.552052e-06,3.6804664e-07,1800000.0
262,2.56183e-06,3.6854644e-07,1800000.0
263,2.571608e-06,3.6903424e-07,1800000.0
264,2.581386e-06,3.6950883e-07,1800000.0
265,2.591164e-06,3.699689e-07,1800000.0
266,2.600942e-06,3.7041173e-07,1800000.0
267,2.61072e-06,3.7083566e-07,1800000.0
268,2.620498e-06,3.7123863e-07,1800000.0
269,2.630276e-06,3.716176e-07,1800000.0
270,2.640054e-06,3.719711e-07,1800000.0
271,2.649832e-06,3.722976e-07,1800000.0
272,2.65961e-06,3.7259557e-07,1800000.0
273,2.669388e-06,3.72864e-07,1800000.0
274,2.679166e-06,3.7310298e-07,1800000.0
275,2.688944e-06,3.7331137e-07,1800000.0
276,2.698722e-06,3.7348917e-07,1800000.0
277,2.7085e-06,3.7363685e-07,1800000.0
278,2.718278e-06,3.7375716e-07,1800000.0
279,2.728056e-06,3.7385396e-07,1800000.0
280,2.737834e-06,3.7393238e-07,1800000.0
281,2.747612e-06,3.7399704e-07,1800000.0
282,2.75739e-06,3.7405147e-07,1800000.0
283,2.767168e-06,3.7409444e-07,1800000.0
284,2.776946e-06,3.7412403e-07,1800000.0
285,2.786724e-06,3.741365e-07,1800000.0
286,2.796502e-06,3.7413682e-07,1799296.9
287,2.80628e-06,3.7413682e-07,1796996.2
288,2.816058e-06,3.7413682e-07,1792024.4
289,2.825836e-06,3.7413682e-07,1785231.0
290,2.835614e-06,3.7413682e-07,1774754.8
291,2.845392e-06,3.7413682e-07,1759845.5
292,2.85517e-06,3.7413682e-07,1738879.6
293,2.864948e-06,3.7413682e-07,1713802.4
294,2.874726e-06,3.7413682e-07,1687076.6
295,2.884504e-06,3.7413682e-07,1662490.9
296,2.894282e-06,3.7413682e-07,1641245.6
297,2.90406e-06,3.7413682e-07,1623088.1
298,2.913838e-06,3.7413682e-07,1607702.8
299,2.923616e-06,3.7413682e-07,1593786.1
300,2.933394e-06,3.7413682e-07,1581671.5
301,2.943172e-06,3.7413682e-07,1570034.6
302,2.95295e-06,3.7413682e-07,1559665.6
303,2.962727e-06,3.7413682e-07,1549564.9
304,2.972505e-06,3.7413682e-07,1540419.0
305,2.982283e-06,3.7413682e-07,1531451.2
306,2.992061e-06,3.7413682e-07,1523222.9
307,3.001839e-06,3.7413682e-07,1515153.5
308,3.011617e-06,3.7413682e-07,1507587.8
309,3.021395e-06,3.7413682e-07,1500321.9
310,3.031173e-06,3.7413682e-07,1493337.0
311,3.040951e-06,3.7413682e-07,1486734.0
312,3.050729e-06,3.7413682e-07,1480328.2
313,3.060507e-06,3.7413682e-07,1474281.2
314,3.070285e-06,3.7413682e-07,1468324.2
315,3.080063e-06,3.7413682e-07,1462824.1
316,3.089841e-06,3.7413682e-07,1457199.6
317,3.099619e-06,3.7413682e-07,1452157.0
318,3.109397e-06,3.7413682e-07,1447166.8
319,3.119175e-06,3.7413682e-07,1442229.1
320,3.128953e-06,3.7413682e-07,1437892.9
321,3.138731e-06,3.7413682e-07,1433001.8
322,3.148509e-06,3.7413682e-07,1428893.1
323,3.158287e-06,3.7413682e-07,1424565.8
324,3.168065e-06,3.7413682e-07,1420413.6
325,3.177843e-06,3.7413682e-07,1416425.4
326,3.187621e-06,3.7413682e-07,1412529.4
327,3.197399e-06,3.7413682e-07,1408498.5
328,3.207177e-06,3.7413682e-07,1404916.9
329,3.216955e-06,3.7413682e-07,1400954.9
330,3.226733e-06,3.7413682e-07,1397466.5
331,3.236511e-06,3.7413682e-07,1393803.5
332,3.246289e-06,3.7413682e-07,1390117.2
333,3.256067e-06,3.7413682e-07,1386682.8
334,3.265845e-06,3.7413682e-07,1382946.2
335,3.275623e-06,3.7413682e-07,1379824.0
336,3.285401e-06,3.7413682e-07,1376282.2
337,3.295179e-06,3.7413682e-07,1373162.2
338,3.304957e-06,3.7413682e-07,1369890.0
339,3.314735e-06,3.7413682e-07,1366816.2
340,3.324513e-06,3.7413682e-07,1363895.1
341,3.334291e-06,3.7413682e-07,1360788.1
342,3.344069e-06,3.7413682e-07,1357951.6
343,3.353847e-06,3.7413682e-07,1354946.6
344,3.363625e-06,3.7413682e-07,1352121.0
345,3.373403e-06,3.7413682e-07,1349243.9
346,3.383181e-06,3.7413682e-07,1345936.5
347,3.392959e-06,3.7413682e-07,1342800.5
348,3.402737e-06,3.7413682e-07,1339282.0
349,3.412515e-06,3.7413682e-07,1336410.5
350,3.422292e-06,3.7413682e-07,1333136.6
351,3.43207e-06,3.7413682e-07,1330368.1
352,3.441848e-06,3.7413682e-07,1327281.2
353,3.451626e-06,3.7413682e-07,1324459.6
354,3.461404e-06,3.7413682e-07,1322000.9
355,3.471182e-06,3.7413682e-07,1319349.6
356,3.48096e-06,3.7413682e-07,1317180.0
357,3.490738e-06,3.7413682e-07,1314600.2
358,3.500516e-06,3.7413682e-07,1312870.8
359,3.510294e-06,3.7413682e-07,1310239.2
360,3.520072e-06,3.7413682e-07,1308119.5
361,3.52985e-06,3.7413682e-07,1305795.0
362,3.539628e-06,3.7413682e-07,1304152.2
363,3.549406e-06,3.7413682e-07,1302126.2
364,3.559184e-06,3.7413682e-07,1299886.8
365,3.568962e-06,3.7413682e-07,1298426.5
366,3.57874e-06,3.7413682e-07,1296281.1
367,3.588518e-06,3.7413682e-07,1294597.4
368,3.598296e-06,3.7413682e-07,1292496.5
369,3.608074e-06,3.7413682e-07,1291203.5
370,3.617852e-06,3.7413682e-07,1288842.8
371,3.62763e-06,3.7413682e-07,1287741.1
372,3.637408e-06,3.7413682e-07,1285625.4
373,3.647186e-06,3.7413682e-07,1284051.0
374,3.656964e-06,3.7413682e-07,1282763.1
375,3.666742e-06,3.7413682e-07,1280594.2
376,3.67652e-06,3.7413682e-07,1279832.1
377,3.686298e-06,3.7413682e-07,1277590.6
378,3.696076e-06,3.7413682e-07,1276555.9
379,3.705854e-06,3.7413682e-07,1274667.8
380,3.715632e-06,3.7413682e-07,1273291.2
381,3.72541e-06,3.7413682e-07,1271924.5
382,3.735188e-06,3.7413682e-07,1270163.4
383,3.744966e-06,3.7413682e-07,1269028.5
384,3.754744e-06,3.7413682e-07,1267430.9
385,3.764522e-06,3.7413682e-07,1266025.9
386,3.7743e-06,3.7413682e-07,1264553.4
387,3.784078e-06,3.7413682e-07,1263346.1
388,3.793856e-06,3.7413682e-07,1261758.9
389,3.803634e-06,3.7413682e-07,1260366.0
390,3.813412e-06,3.7413682e-07,1259595.9
391,3.82319e-06,3.7413682e-07,1258266.5
392,3.832968e-06,3.7413682e-07,1257082.5
393,3.842746e-06,3.7413682e-07,1256629.4
394,3.852524e-06,3.7413682e-07,1254846.5
395,3.862302e-06,3.7413682e-07,1254431.2
396,3.872079e-06,3.7413682e-07,1253144.8
397,3.881857e-06,3.7413682e-07,1251855.1
398,3.891635e-06,3.7413682e-07,1251537.1
399,3.901413e-06,3.7413682e-07,1249652.6
400,3.911191e-06,3.7413682e-07,1249560.0
401,3.920969e-06,3.7413682e-07,1248088.4
402,3.930747e-06,3.7413682e-07,1247321.6
403,3.940525e-06,3.7413682e-07,1246834.1
404,3.950303e-06,3.7413682e-07,1245566.0
405,3.960081e-06,3.7413682e-07,1245539.0
406,3.969859e-06,3.7413682e-07,1244641.8
407,3.979637e-06,3.7413682e-07,1244201.2
408,3.989415e-06,3.7413682e-07,1243677.4
409,3.999193e-06,3.7413682e-07,1242975.0
410,4.008971e-06,3.7413682e-07,1241915.4
411,4.018749e-06,3.7413682e-07,1241120.9
412,4.028527e-06,3.7413682e-07,1240245.0
413,4.038305e-06,3.7413682e-07,1239225.1
414,4.048083e-06,3.7413682e-07,1238880.0
415,4.057861e-06,3.7413682e-07,1237681.5
416,4.067639e-06,3.7413682e-07,1237218.1
417,4.077417e-06,3.7413682e-07,1236480.2
418,4.087195e-06,3.7413682e-07,1235498.4
419,4.096973e-06,3.7413682e-07,1235078.2
420,4.106751e-06,3.7413682e-07,1233928.1
421,4.116529e-06,3.7413682e-07,1233375.0
422,4.126307e-06,3.7413682e-07,1232546.6
423,4.136085e-06,3.7413682e-07,1231657.2
424,4.145863e-06,3.7413682e-07,1231162.6
425,4.155641e-06,3.7413682e-07,1230342.2
426,4.165419e-06,3.7413682e-07,1230196.5
427,4.175197e-06,3.7413682e-07,1229313.2
428,4.184975e-06,3.7413682e-07,1228550.1
429,4.194753e-06,3.7413682e-07,1227255.0
430,4.204531e-06,3.7413682e-07,1225837.6
431,4.214309e-06,3.7413682e-07,1225471.4
432,4.224087e-06,3.7413682e-07,1224336.9
433,4.233865e-06,3.7413682e-07,1223752.0
434,4.243643e-06,3.7413682e-07,1222919.5
435,4.253421e-06,3.7413682e-07,1221943.1
436,4.263199e-06,3.7413682e-07,1221321.4
437,4.272977e-06,3.7413682e-07,1220250.8
438,4.282755e-06,3.7413682e-07,1219612.0
439,4.292533e-06,3.7413682e-07,1218710.2
440,4.302311e-06,3.7413682e-07,1217946.9
441,4.312089e-06,3.7413682e-07,1217164.4
442,4.321867e-06,3.7413682e-07,1216227.1
443,4.331644e-06,3.7413682e-07,1215584.1
444,4.341422e-06,3.7413682e-07,1214624.2
445,4.3512e-06,3.7413682e-07,1213974.8
446,4.360978e-06,3.7413682e-07,1213214.2
447,4.370756e-06,3.7413682e-07,1212312.5
448,4.380534e-06,3.7413682e-07,1211779.4
449,4.390312e-06,3.7413682e-07,1210800.8
450,4.40009e-06,3.7413682e-07,1210200.0
451,4.409868e-06,3.7413682e-07,1209454.1
452,4.419646e-06,3.7413682e-07,1208593.6
453,4.429424e-06,3.7413682e-07,1208122.6
454,4.439202e-06,3.7413682e-07,1207277.6
455,4.44898e-06,3.7413682e-07,1206905.5
456,4.458758e-06,3.7413682e-07,1206211.4
457,4.468536e-06,3.7413682e-07,1205552.4
458,4.478314e-06,3.7413682e-07,1204835.8
459,4.488092e-06,3.7413682e-07,1203948.4
460,4.49787e-06,3.7413682e-07,1203380.8
461,4.507648e-06,3.7413682e-07,1202498.1
462,4.517426e-06,3.7413682e-07,1202056.4
463,4.527204e-06,3.7413682e-07,1201209.1
464,4.536982e-06,3.7413682e-07,1200556.1
465,4.54676e-06,3.7413682e-07,1199987.4
466,4.556538e-06,3.7413682e-07,1199173.1
467,4.566316e-06,3.7413682e-07,1198767.1
468,4.576094e-06,3.7413682e-07,1198073.8
469,4.585872e-06,3.7413682e-07,1197619.2
470,4.59565e-06,3.7413682e-07,1197109.1
471,4.605428e-06,3.7413682e-07,1196570.2
472,4.615206e-06,3.7413682e-07,1196169.2
473,4.624984e-06,3.7413682e-07,1195687.9
474,4.634762e-06,3.7413682e-07,1195295.2
475,4.64454e-06,3.7413682e-07,1194901.1
476,4.654318e-06,3.7413682e-07,1194527.1
477,4.664096e-06,3.7413682e-07,1194108.1
478,4.673874e-06,3.7413682e-07,1193670.4
479,4.683652e-06,3.7413682e-07,1193364.0
480,4.69343e-06,3.7413682e-07,1192947.6
481,4.703208e-06,3.7413682e-07,1192612.6
482,4.712986e-06,3.7413682e-07,1192354.4
483,4.722764e-06,3.7413682e-07,1191881.6
484,4.732542e-06,3.7413682e-07,1191672.4
485,4.74232e-06,3.7413682e-07,1191331.2
486,4.752098e-06,3.7413682e-07,1191016.5
487,4.761876e-06,3.7413682e-07,1190728.0
488,4.771654e-06,3.7413682e-07,1190402.9
489,4.781431e-06,3.7413682e-07,1190125.4
490,4.791209e-06,3.7413682e-07,1189787.1
491,4.800987e-06,3.7413682e-07,1189621.6
492,4.810765e-06,3.7413682e-07,1189241.6
493,4.820543e-06,3.7413682e-07,1189099.5
494,4.830321e-06,3.7413682e-07,1188838.1
495,4.840099e-06,3.7413682e-07,1188580.8
496,4.849877e-06,3.7413682e-07,1188445.4
497,4.859655e-06,3.7413682e-07,1188114.8
498,4.869433e-06,3.7413682e-07,1187978.9
499,4.879211e-06,3.7413682e-07,1187733.2
500,4.888989e-06,3.7413682e-07,1187533.1
501,4.898767e-06,3.7413682e-07,1187282.0
502,4.908545e-06,3.7413682e-07,1187119.9
503,4.918323e-06,3.7413682e-07,1186919.5
504,4.928101e-06,3.7413682e-07,1186689.2
505,4.937879e-06,3.7413682e-07,1186579.6
506,4.947657e-06,3.7413682e-07,1186348.6
507,4.957435e-06,3.7413682e-07,1186135.9
508,4.967213e-06,3.7413682e-07,1186010.5
509,4.976991e-06,3.7413682e-07,1185874.5
510,4.986769e-06,3.7413682e-07,1185595.2
511,4.996547e-06,3.7413682e-07,1185497.5
512,5.006325e-06,3.7413682e-07,1185344.0
513,5.016103e-06,3.7413682e-07,1185162.4
514,5.025881e-06,3.7413682e-07,1185032.8
515,5.035659e-06,3.7413682e-07,1184860.1
516,5.045437e-06,3.7413682e-07,1184693.1
517,5.055215e-06,3.7413682e-07,1184498.4
518,5.064993e-06,3.7413682e-07,1184426.5
519,5.074771e-06,3.7413682e-07,1184204.9
520,5.084549e-06,3.7413682e-07,1183992.1
521,5.094327e-06,3.7413682e-07,1183866.2
522,5.104105e-06,3.7413682e-07,1183711.8
523,5.113883e-06,3.7413682e-07,1183484.9
524,5.123661e-06,3.7413682e-07,1183344.6
525,5.133439e-06,3.7413682e-07,1183277.6
526,5.143217e-06,3.7413682e-07,1183102.6
527,5.152995e-06,3.7413682e-07,1182900.2
528,5.162773e-06,3.7413682e-07,1182740.2
529,5.172551e-06,3.7413682e-07,1182755.4
530,5.182329e-06,3.7413682e-07,1182613.4
531,5.192107e-06,3.7413682e-07,1182456.1
532,5.201885e-06,3.7413682e-07,1182296.9
533,5.211663e-06,3.7413682e-07,1182032.0
534,5.221441e-06,3.7413682e-07,1181726.1
535,5.231219e-06,3.7413682e-07,1181355.5
536,5.240996e-06,3.7413682e-07,1181107.2
537,5.250774e-06,3.7413682e-07,1180888.6
538,5.260552e-06,3.7413682e-07,1180710.9
539,5.27033e-06,3.7413682e-07,1180468.8
540,5.280108e-06,3.7413682e-07,1180168.9
541,5.289886e-06,3.7413682e-07,1179879.2
542,5.299664e-06,3.7413682e-07,1179728.6
543,5.309442e-06,3.7413682e-07,1179741.2
544,5.31922e-06,3.7413682e-07,1179877.6
545,5.328998e-06,3.7413682e-07,1180045.5
546,5.338776e-06,3.7413682e-07,1179983.9
547,5.348554e-06,3.7413682e-07,1179826.6
548,5.358332e-06,3.7413682e-07,1179555.9
549,5.36811e-06,3.7413682e-07,1179285.9
550,5.377888e-06,3.7413682e-07,1179087.1
551,5.387666e-06,3.7413682e-07,1179027.8
552,5.397444e-06,3.7413682e-07,1179110.2
553,5.407222e-06,3.7413682e-07,1179100.0
554,5.417e-06,3.7413682e-07,1178875.9
555,5.426778e-06,3.7413682e-07,1178283.9
556,5.436556e-06,3.7413682e-07,1177608.1
557,5.446334e-06,3.7413682e-07,1177201.4
558,5.456112e-06,3.7413682e-07,1177323.8
559,5.46589e-06,3.7413682e-07,1177675.6
